stable_player_id,player,pos,num_off,num_on,delta_scar,delta_pct,rank_off,rank_on,delta_rank,rho_num,rho_ratio,w
afl-player-v1-d918d8964003f39a3025,Mitch Podhajski,KEY_FWD,31,31,0,0.0,761,761,0,-14.8,,0.0
afl-player-v1-b8023c8175b394310187,Max Mapley,RUC,412,412,0,0.0,420,423,3,,,0.0
afl-player-v1-b797a7fefb7394990338,Sam Lalor,MID,3311,3311,0,0.0,50,49,-1,-6.1615,,0.0
afl-player-v1-fe72527f019221062fb2,Finn O'Sullivan,MID,3376,3376,0,0.0,46,45,-1,-6.9552,,0.0
afl-player-v1-853be14ce453ff08eabb,Jagga Smith,MID,3408,3408,0,0.0,45,42,-3,-1.1,,0.0
afl-player-v1-384fa24082f2e4292c71,Sid Draper,MID,1165,1165,0,0.0,202,206,4,-56.8,,0.0
afl-player-v1-f3c64c36039d81bd8c9b,Levi Ashcroft,MID,3180,3180,0,0.0,52,53,1,-7.6373,,0.0
afl-player-v1-d6ed32b0c0d14bdc9e91,Harvey Langford,MID,2488,2488,0,0.0,70,72,2,-12.4462,,0.0
afl-player-v1-24f687ff17ab96929229,Josh Smillie,MID,1285,1285,0,0.0,186,186,0,,,0.0
afl-player-v1-fd58640c5c54f6f75fdf,Tobie Travaglia,GEN_DEF,601,601,0,0.0,322,325,3,-38.6,,0.0
afl-player-v1-a96ccbd720e3cb6dd786,Leo Lombard,GEN_FWD,1391,1391,0,0.0,175,178,3,-15.1143,,0.0
afl-player-v1-adec4d952bcbc52767f5,Alix Tauru,KEY_DEF,1496,1496,0,0.0,158,164,6,-24.1667,,0.0
afl-player-v1-279d78b79a766963d4c9,Xavier Lindsay,GEN_DEF,1280,1280,0,0.0,188,189,1,-17.1737,,0.0
afl-player-v1-e902ab3fc23a7170ff83,Taj Hotton,MID,1651,1651,0,0.0,141,143,2,-25.1,,0.0
afl-player-v1-7710e2249b25933935af,Isaac Kako,GEN_FWD,1438,1438,0,0.0,169,173,4,-15.8021,,0.0
afl-player-v1-185c557fce56e14bdfd8,Jonty Faull,KEY_FWD,1090,1090,0,0.0,209,211,2,-30.4,,0.0
afl-player-v1-9844fdd0a1778ebb896b,Joe Berry,GEN_FWD,1161,1161,0,0.0,203,207,4,-13.85,,0.0
afl-player-v1-2dd3ccd0e1b4dff6e11a,Bo Allan,GEN_DEF,990,990,0,0.0,223,224,1,-26.144,,0.0
afl-player-v1-4b9df048d6043b396620,Oliver Hannaford,GEN_FWD,432,432,0,0.0,404,406,2,-42.7,,0.0
afl-player-v1-46e176b1e1cb8cf2276c,Harrison Oliver,GEN_DEF,608,608,0,0.0,318,322,4,-36.8,,0.0
afl-player-v1-f7ee4c5cee3db83cf90b,Cooper Hynes,MID,1064,1064,0,0.0,215,216,1,-36.6429,,0.0
afl-player-v1-8e328cd4f9bc35e7e371,Luke Trainor,KEY_DEF,1413,1413,0,0.0,171,174,3,-13.5857,,0.0
afl-player-v1-16877fb6b00199654e9e,Jesse Dattoli,GEN_FWD,480,480,0,0.0,377,380,3,-34.9,,0.0
afl-player-v1-b25724f0e722db813620,Harry Armstrong,KEY_FWD,877,877,0,0.0,246,249,3,-42.58,,0.0
afl-player-v1-1567c17ff91df73eaaa2,Cody Angove,MID,630,630,0,0.0,310,313,3,-43.1,,0.0
afl-player-v1-ed0abced88b9c67d7279,Sam Marshall,MID,926,926,0,0.0,234,235,1,-31.4789,,0.0
afl-player-v1-658634afd21b318408dd,Ned Bowman,GEN_FWD,417,417,0,0.0,412,415,3,,,0.0
