player,pid,pos,pick,eff,draftyr,typ,by,Y,age,horizon,nqf,pred_fwd,real_fwd,pred_ev,pred_val,real_val,resid_fwd,resid_val,active
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2012,20.0,14,3,63.08843308765814,49.0,7.0,431.62000000000006,0.0,14.088433087658139,431.62000000000006,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2013,21.0,13,3,61.70085498541599,49.0,7.0,308.9000000000001,0.0,12.700854985415987,308.9000000000001,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2014,22.0,12,3,65.94814780875214,49.0,7.0,276.0400000000001,1.0,16.94814780875214,275.0400000000001,1
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2015,23.0,11,2,63.024040999698556,45.2,7.0,115.68,0.0,17.824040999698553,115.68,1
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2016,24.0,10,1,59.585997312066915,47.6,7.0,44.36,0.0,11.985997312066914,44.36,1
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2017,25.0,9,0,56.15586095876811,54.0,7.0,20.380000000000003,0.0,2.155860958768109,20.380000000000003,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2018,26.0,8,0,51.002646716184024,54.0,7.0,8.96,0.0,-2.9973532838159755,8.96,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2019,27.0,7,0,49.26342910625509,54.0,7.0,4.6000000000000005,0.0,-4.736570893744911,4.6000000000000005,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2020,28.0,6,0,46.65915454871164,54.0,7.0,1.1800000000000002,0.0,-7.340845451288359,1.1800000000000002,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2021,29.0,5,0,44.81156135634735,54.0,7.0,0.36000000000000004,0.0,-9.188438643652653,0.36000000000000004,0
Angus Dewar,140498196452544,GEN_DEF,67,67,2010,ND,1992,2022,30.0,4,0,44.354691625332535,54.0,7.0,0.18000000000000002,0.0,-9.645308374667465,0.18000000000000002,0
Josh Mellington,140498196453184,MID,70,70,2010,ND,1993,2010,18.0,16,0,42.72328206275202,58.0,7.0,392.18000000000006,0.0,-15.27671793724798,392.18000000000006,0
Josh Mellington,140498196453184,MID,70,70,2010,ND,1993,2011,19.0,15,0,63.415954590860444,58.0,7.0,501.9000000000001,0.0,5.415954590860444,501.9000000000001,0
Josh Mellington,140498196453184,MID,70,70,2010,ND,1993,2012,20.0,14,0,62.49771417651075,58.0,7.0,446.8400000000001,1.0,4.497714176510748,445.8400000000001,0
Josh Mellington,140498196453184,MID,70,70,2010,ND,1993,2013,21.0,13,0,62.23529493696726,58.0,7.0,452.6600000000001,1.0,4.235294936967257,451.6600000000001,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2010,18.0,16,2,43.68390560513397,63.0,7.0,368.80000000000007,2.0,-19.316094394866028,366.80000000000007,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2011,19.0,15,2,77.38697099422791,63.0,7.0,779.7800000000001,6.0,14.386970994227909,773.7800000000001,1
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2012,20.0,14,1,81.46468686244373,64.6,7.0,994.8400000000001,12.0,16.864686862443733,982.8400000000001,1
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2013,21.0,13,0,77.55375856340024,39.5,7.0,794.3600000000001,9.0,38.05375856340024,785.3600000000001,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2014,22.0,12,0,72.46392912249348,39.5,7.0,472.4800000000001,8.0,32.96392912249348,464.4800000000001,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2015,23.0,11,0,66.20931201007633,39.5,7.0,280.06000000000006,7.0,26.70931201007633,273.06000000000006,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2016,24.0,10,0,60.250742513843036,39.5,7.0,105.44000000000001,6.0,20.750742513843036,99.44000000000001,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2017,25.0,9,0,55.21623665805176,39.5,7.0,33.7,6.0,15.716236658051763,27.700000000000003,0
Alex Johnson,140498196453760,GEN_DEF,71,71,2010,ND,1992,2018,26.0,8,0,41.766925877830836,39.5,7.0,8.72,3.0,2.266925877830836,5.720000000000001,0
Tom Ledger,140498196454272,GEN_FWD,72,72,2010,ND,1992,2010,18.0,16,0,38.20727019849266,58.0,6.0,296.94000000000005,5.0,-19.792729801507342,291.94000000000005,0
Tom Ledger,140498196454272,GEN_FWD,72,72,2010,ND,1992,2011,19.0,15,0,57.48580446866114,58.0,6.0,384.3400000000001,6.0,-0.5141955313388635,378.3400000000001,0
Tom Ledger,140498196454272,GEN_FWD,72,72,2010,ND,1992,2012,20.0,14,0,55.80592578864582,58.0,6.0,289.30000000000007,7.0,-2.1940742113541774,282.30000000000007,0
Tom Ledger,140498196454272,GEN_FWD,72,72,2010,ND,1992,2013,21.0,13,0,59.40084644324402,58.0,6.0,377.70000000000005,8.0,1.4008464432440206,369.70000000000005,0
Kirk Ugle,140498196454848,KEY_FWD,73,73,2010,ND,1992,2010,18.0,16,0,34.40065931747326,24.0,7.0,343.76000000000005,0.0,10.400659317473263,343.76000000000005,0
Kirk Ugle,140498196454848,KEY_FWD,73,73,2010,ND,1992,2011,19.0,15,0,60.789752022677405,24.0,7.0,535.0200000000001,0.0,36.789752022677405,535.0200000000001,0
Kirk Ugle,140498196454848,KEY_FWD,73,73,2010,ND,1992,2012,20.0,14,0,59.26612159019014,24.0,7.0,601.9000000000001,0.0,35.26612159019014,601.9000000000001,0
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2010,18.0,16,11,42.72328206275202,108.96666666666665,7.0,392.18000000000006,2920.0,-66.24338460391463,-2527.8199999999997,0
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2011,19.0,15,11,65.04771254461929,108.96666666666665,7.0,532.6400000000001,3287.0,-43.91895412204737,-2754.3599999999997,0
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2012,20.0,14,11,62.14959821039135,108.96666666666665,7.0,507.8400000000001,3609.0,-46.8170684562753,-3101.16,0
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2013,21.0,13,11,69.62609788129798,108.96666666666665,7.0,556.7,3902.0,-39.340568785368674,-3345.3,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2014,22.0,12,10,73.14717008021373,108.96666666666665,7.0,656.6200000000001,4076.0,-35.81949658645293,-3419.38,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2015,23.0,11,9,60.263622623775056,108.96666666666665,7.0,134.70000000000002,4091.0,-48.7030440428916,-3956.3,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2016,24.0,10,8,86.65400644562219,108.96666666666665,7.0,1629.0200000000002,3931.0,-22.312660221044467,-2301.9799999999996,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2017,25.0,9,7,87.98753530089347,108.96666666666665,7.0,1685.5200000000002,3612.0,-20.979131365773185,-1926.4799999999998,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2018,26.0,8,6,91.01164208592759,108.96666666666665,7.0,1781.3600000000001,3244.0,-17.955024580739064,-1462.6399999999999,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2019,27.0,7,5,96.00099613302592,108.96666666666665,7.0,2111.76,2857.0,-12.965670533640733,-745.2399999999998,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2020,28.0,6,4,99.84313958275092,105.8,7.0,2503.96,2319.0,-5.956860417249075,184.96000000000004,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2021,29.0,5,3,103.61922506954663,81.96666666666667,7.0,2859.8600000000006,2635.0,21.65255840287996,224.86000000000058,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2022,30.0,4,2,89.22254464158902,65.0,7.0,1158.8600000000001,888.0,24.222544641589025,270.8600000000001,1
Jarryd Lyons,140498196455296,MID,74,74,2010,ND,1992,2023,31.0,3,1,43.075356805561036,39.1,7.0,0.0,0.0,3.9753568055610344,0.0,1
Jacob Brennan,140498196456512,MID,75,75,2010,ND,1990,2010,20.0,16,2,61.144473101948044,47.6,8.0,448.6600000000001,0.0,13.544473101948043,448.6600000000001,0
Jacob Brennan,140498196456512,MID,75,75,2010,ND,1990,2011,21.0,15,2,57.275990649507065,47.6,8.0,303.56000000000006,0.0,9.675990649507064,303.56000000000006,0
Jacob Brennan,140498196456512,MID,75,75,2010,ND,1990,2012,22.0,14,2,63.217741153029,47.6,8.0,285.96000000000004,0.0,15.617741153029002,285.96000000000004,1
Jacob Brennan,140498196456512,MID,75,75,2010,ND,1990,2013,23.0,13,1,58.51564259008557,46.7,8.0,122.86000000000001,0.0,11.815642590085567,122.86000000000001,1
Jacob Brennan,140498196456512,MID,75,75,2010,ND,1990,2014,24.0,12,0,51.924890373411436,45.0,8.0,27.62,0.0,6.924890373411436,27.62,0
Tom Derickx,140498196457152,RUC,76,76,2010,ND,1988,2010,22.0,16,1,67.93939963519024,56.2,9.0,645.7800000000001,0.0,11.739399635190239,645.7800000000001,0
Tom Derickx,140498196457152,RUC,76,76,2010,ND,1988,2011,23.0,15,1,66.10821740131813,56.2,9.0,619.7600000000001,1.0,9.908217401318126,618.7600000000001,0
Tom Derickx,140498196457152,RUC,76,76,2010,ND,1988,2012,24.0,14,1,62.29099693696353,56.2,9.0,535.1000000000001,1.0,6.090996936963528,534.1000000000001,0
Tom Derickx,140498196457152,RUC,76,76,2010,ND,1988,2013,25.0,13,1,60.65060295216383,56.2,9.0,422.56000000000006,1.0,4.450602952163827,421.56000000000006,0
Tom Derickx,140498196457152,RUC,76,76,2010,ND,1988,2014,26.0,12,1,67.47288163739813,56.2,9.0,436.2200000000001,1.0,11.272881637398129,435.2200000000001,1
Tom Derickx,140498196457152,RUC,76,76,2010,ND,1988,2015,27.0,11,0,61.824922341574315,34.0,9.0,254.30000000000004,0.0,27.824922341574315,254.30000000000004,0
Luke Davis,140498196457728,RUC,77,77,2010,ND,1993,2010,18.0,16,0,46.62788061426476,0.0,9.0,540.6200000000001,0.0,46.62788061426476,540.6200000000001,0
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2010,22.0,16,10,51.96037710845733,78.06666666666666,2.0,102.74000000000002,906.0,-26.106289558209333,-803.26,0
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2011,23.0,15,10,63.9743544376094,78.06666666666666,2.0,1276.2400000000002,1337.0,-14.092312229057264,-60.75999999999976,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2012,24.0,14,9,60.13698784063191,76.13333333333333,2.0,455.4000000000001,759.0,-15.996345492701415,-303.5999999999999,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2013,25.0,13,8,68.60270265388993,76.13333333333333,2.0,764.7600000000001,699.0,-7.530630679443391,65.7600000000001,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2014,26.0,12,7,72.78992913689245,75.33333333333333,2.0,837.2400000000001,503.0,-2.543404196440875,334.2400000000001,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2015,27.0,11,6,73.60929052748999,73.76666666666667,2.0,742.4800000000001,357.0,-0.1573761391766766,385.48000000000013,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2016,28.0,10,5,74.26659259049352,71.0,2.0,889.3200000000002,589.0,3.2665925904935165,300.32000000000016,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2017,29.0,9,4,67.76675982258453,66.10000000000001,2.0,246.30000000000007,114.0,1.666759822584524,132.30000000000007,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2018,30.0,8,3,61.221512402600396,62.43333333333334,2.0,125.00000000000001,59.0,-1.2118209307329408,66.00000000000001,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2019,31.0,7,2,58.133244157488555,60.65,2.0,66.0,30.0,-2.5167558425114436,36.0,1
Paul Puopolo,140498196458112,GEN_FWD,78,78,2010,ND,1988,2020,32.0,6,1,50.82047767992424,57.5,2.0,43.00000000000001,19.0,-6.679522320075762,24.000000000000007,1
Andrew McInnes,140498196459136,GEN_DEF,79,79,2010,ND,1992,2010,18.0,16,2,43.68390560513397,55.55,7.0,368.80000000000007,0.0,-11.866094394866025,368.80000000000007,0
Andrew McInnes,140498196459136,GEN_DEF,79,79,2010,ND,1992,2011,19.0,15,2,65.3047460039457,55.55,7.0,512.6,0.0,9.754746003945698,512.6,0
Andrew McInnes,140498196459136,GEN_DEF,79,79,2010,ND,1992,2012,20.0,14,2,67.67364076907798,55.55,7.0,484.0400000000001,1.0,12.12364076907798,483.0400000000001,1
Andrew McInnes,140498196459136,GEN_DEF,79,79,2010,ND,1992,2013,21.0,13,1,67.1336204198552,55.9,7.0,369.32000000000005,1.0,11.233620419855207,368.32000000000005,1
Andrew McInnes,140498196459136,GEN_DEF,79,79,2010,ND,1992,2014,22.0,12,0,62.181503845717,53.0,7.0,186.86000000000004,1.0,9.181503845717003,185.86000000000004,0
Cameron Delaney,140498196459648,KEY_DEF,80,80,2010,ND,1992,2010,18.0,16,0,39.49052546280943,90.0,7.0,371.58000000000004,1883.0,-50.50947453719057,-1511.42,0
Cameron Delaney,140498196459648,KEY_DEF,80,80,2010,ND,1992,2011,19.0,15,0,61.94733364928415,90.0,7.0,551.9600000000002,2123.0,-28.052666350715853,-1571.04,0
Cameron Delaney,140498196459648,KEY_DEF,80,80,2010,ND,1992,2012,20.0,14,0,65.02324005154733,90.0,7.0,811.3000000000002,2334.0,-24.976759948452667,-1522.6999999999998,0
Cameron Delaney,140498196459648,KEY_DEF,80,80,2010,ND,1992,2013,21.0,13,0,62.473191592767336,90.0,7.0,973.7800000000002,2570.0,-27.526808407232664,-1596.2199999999998,0
Nicholas Duigan,140498196460160,GEN_DEF,82,82,2010,ND,1984,2010,26.0,16,2,48.822767116612624,63.7,0.0,5.800000000000001,6.0,-14.877232883387379,-0.1999999999999993,0
Nicholas Duigan,140498196460160,GEN_DEF,82,82,2010,ND,1984,2011,27.0,15,2,55.547204857051526,63.7,0.0,39.72,17.0,-8.152795142948477,22.72,1
Nicholas Duigan,140498196460160,GEN_DEF,82,82,2010,ND,1984,2012,28.0,14,1,56.74217717971733,58.9,0.0,17.44,7.0,-2.157822820282668,10.440000000000001,1
Nicholas Duigan,140498196460160,GEN_DEF,82,82,2010,ND,1984,2013,29.0,13,0,53.61795552699667,58.2,0.0,6.180000000000001,2.0,-4.582044473003336,4.180000000000001,0
Ben Mabon,140498196460672,GEN_DEF,83,83,2010,ND,1992,2010,18.0,16,0,43.68390560513397,0.0,7.0,368.80000000000007,0.0,43.68390560513397,368.80000000000007,0
Jayden Schofield,140498196461056,GEN_DEF,84,84,2010,ND,1992,2010,18.0,16,1,43.68390560513397,45.7,7.0,368.80000000000007,0.0,-2.0160943948660304,368.80000000000007,0
Jayden Schofield,140498196461056,GEN_DEF,84,84,2010,ND,1992,2011,19.0,15,1,66.88255775704026,45.7,7.0,438.18000000000006,0.0,21.182557757040257,438.18000000000006,1
Arryn Siposs,140498196461504,GEN_FWD,85,85,2010,ND,1993,2010,18.0,16,2,38.20727019849266,54.8,6.0,296.94000000000005,2.0,-16.59272980150734,294.94000000000005,0
Arryn Siposs,140498196461504,GEN_FWD,85,85,2010,ND,1993,2011,19.0,15,2,59.96847076799304,54.8,6.0,460.6600000000001,3.0,5.168470767993043,457.6600000000001,0
Arryn Siposs,140498196461504,GEN_FWD,85,85,2010,ND,1993,2012,20.0,14,2,66.27651659101072,54.8,6.0,641.6200000000001,10.0,11.476516591010721,631.6200000000001,1
Arryn Siposs,140498196461504,GEN_FWD,85,85,2010,ND,1993,2013,21.0,13,1,67.3193338872925,50.4,6.0,640.9600000000002,9.0,16.919333887292503,631.9600000000002,1
Arryn Siposs,140498196461504,GEN_FWD,85,85,2010,ND,1993,2014,22.0,12,0,62.12210559229685,56.7,6.0,337.82000000000005,7.0,5.422105592296845,330.82000000000005,0
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2010,18.0,16,9,43.68390560513397,85.60000000000001,7.0,368.80000000000007,508.0,-41.916094394866036,-139.19999999999993,0
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2011,19.0,15,9,65.3047460039457,85.60000000000001,7.0,512.6,572.0,-20.295253996054313,-59.39999999999998,0
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2012,20.0,14,9,67.75498253282312,85.60000000000001,7.0,384.80000000000007,636.0,-17.845017467176888,-251.19999999999993,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2013,21.0,13,8,82.98322887494277,85.60000000000001,7.0,1238.42,729.0,-2.616771125057241,509.4200000000001,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2014,22.0,12,7,79.18727880797225,85.60000000000001,7.0,891.1400000000001,783.0,-6.41272119202776,108.1400000000001,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2015,23.0,11,6,71.48099479733531,85.60000000000001,7.0,369.4600000000001,865.0,-14.119005202664695,-495.5399999999999,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2016,24.0,10,5,72.44955619228764,85.60000000000001,7.0,407.30000000000007,939.0,-13.150443807712364,-531.6999999999999,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2017,25.0,9,4,68.79857539298969,85.60000000000001,7.0,384.74,961.0,-16.80142460701032,-576.26,0
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2018,26.0,8,4,78.52840481143531,85.60000000000001,7.0,947.38,896.0,-7.0715951885647,51.379999999999995,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2019,27.0,7,3,73.34527349899345,82.7,7.0,401.74000000000007,478.0,-9.354726501006553,-76.25999999999993,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2020,28.0,6,2,72.54298158907814,87.9,7.0,482.82000000000005,779.0,-15.357018410921867,-296.17999999999995,1
Paul Seedsman,140498196462144,GEN_DEF,86,86,2010,ND,1992,2021,29.0,5,1,85.95063256099692,95.8,7.0,1469.4000000000003,1314.0,-9.849367439003075,155.40000000000032,1
Trent Stubbs,140498196463168,MID,88,88,2010,ND,1992,2010,18.0,16,0,42.72328206275202,0.0,7.0,392.18000000000006,0.0,42.72328206275202,392.18000000000006,0
Michael Ross,140498196463552,GEN_FWD,89,89,2010,ND,1991,2010,19.0,16,0,59.39969775252861,30.5,9.0,438.6000000000001,0.0,28.89969775252861,438.6000000000001,0
Michael Ross,140498196463552,GEN_FWD,89,89,2010,ND,1991,2011,20.0,15,0,55.06468701452714,30.5,9.0,285.20000000000005,0.0,24.564687014527138,285.20000000000005,0
Zephaniah Skinner,140498196513216,GEN_FWD,90,90,2010,ND,1989,2010,21.0,16,1,54.9914122244775,33.4,5.0,245.32000000000005,0.0,21.5914122244775,245.32000000000005,0
Zephaniah Skinner,140498196513216,GEN_FWD,90,90,2010,ND,1989,2011,22.0,15,1,48.94811727909944,33.4,5.0,56.12000000000001,0.0,15.548117279099444,56.12000000000001,0
Zephaniah Skinner,140498196513216,GEN_FWD,90,90,2010,ND,1989,2012,23.0,14,1,44.65610907157048,33.4,5.0,29.060000000000006,0.0,11.256109071570478,29.060000000000006,1
Tom Hill,140498196513728,GEN_FWD,91,91,2010,ND,1991,2010,19.0,16,0,59.39969775252861,0.0,9.0,438.6000000000001,0.0,59.39969775252861,438.6000000000001,0
Thomas Young,140498196514112,GEN_DEF,93,93,2010,ND,1992,2010,18.0,16,2,43.68390560513397,56.099999999999994,7.0,368.80000000000007,0.0,-12.416094394866022,368.80000000000007,0
Thomas Young,140498196514112,GEN_DEF,93,93,2010,ND,1992,2011,19.0,15,2,65.0044949163877,56.099999999999994,7.0,487.38000000000005,0.0,8.904494916387705,487.38000000000005,0
Thomas Young,140498196514112,GEN_DEF,93,93,2010,ND,1992,2012,20.0,14,2,64.59200184345072,56.099999999999994,7.0,344.76000000000005,0.0,8.492001843450723,344.76000000000005,1
Thomas Young,140498196514112,GEN_DEF,93,93,2010,ND,1992,2013,21.0,13,1,75.81696322571776,67.6,7.0,726.2600000000001,16.0,8.216963225717762,710.2600000000001,1
Thomas Young,140498196514112,GEN_DEF,93,93,2010,ND,1992,2014,22.0,12,0,70.26551980359093,44.2,7.0,369.46000000000004,4.0,26.06551980359093,365.46000000000004,0
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2009,18.0,17,10,98.99379104960167,89.66666666666667,54.0,2695.86,688.0,9.327124382934997,2007.8600000000001,0
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2010,19.0,16,10,104.08331488671047,89.66666666666667,54.0,3314.46,782.0,14.416648220043797,2532.46,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2011,20.0,15,9,101.85200615087622,89.66666666666667,54.0,3145.8400000000006,908.0,12.18533948420955,2237.8400000000006,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2012,21.0,14,8,98.15555978656857,89.66666666666667,54.0,2780.6600000000003,1028.0,8.488893119901903,1752.6600000000003,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2013,22.0,13,7,91.56911350717728,89.66666666666667,54.0,2045.0400000000002,1096.0,1.9024468405106063,949.0400000000002,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2014,23.0,12,6,87.16283768433716,89.66666666666667,54.0,1581.3200000000004,1202.0,-2.503828982329509,379.3200000000004,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2015,24.0,11,5,87.37656007610504,89.66666666666667,54.0,1534.9600000000003,1235.0,-2.290106590561635,299.96000000000026,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2016,25.0,10,4,93.75818812259654,83.66666666666667,54.0,2140.18,1225.0,10.091521455929865,915.1799999999998,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2017,26.0,9,3,86.32493232038964,69.26666666666667,54.0,1251.3600000000001,704.0,17.05826565372297,547.3600000000001,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2018,27.0,8,2,71.50768723420057,59.85,54.0,441.9000000000001,241.0,11.657687234200573,200.9000000000001,0
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2019,28.0,7,2,47.13899062667931,59.85,54.0,245.0,127.0,-12.711009373320692,118.0,1
Tom Scully,140498196561152,MID,1,1,2009,ND,1991,2020,29.0,6,1,39.798459155207084,54.0,54.0,1.0000000000000002,0.0,-14.201540844792916,1.0000000000000002,1
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2009,18.0,17,4,97.53538957590663,79.2,52.0,2610.5000000000005,117.0,18.335389575906632,2493.5000000000005,0
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2010,19.0,16,4,105.63576600866853,79.2,52.0,3876.6400000000003,198.0,26.435766008668523,3678.6400000000003,1
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2011,20.0,15,3,106.72143974405087,79.2,52.0,4290.400000000001,971.0,27.521439744050866,3319.4000000000005,1
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2012,21.0,14,2,101.04664116772763,74.95,52.0,3447.76,327.0,26.096641167727626,3120.76,1
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2013,22.0,13,1,96.82821463103019,75.0,52.0,2820.1200000000003,146.0,21.828214631030193,2674.1200000000003,1
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2014,23.0,12,0,86.7162835818382,72.5,52.0,1569.64,110.0,14.216283581838198,1459.64,0
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2015,24.0,11,0,77.64306367195533,69.3,52.0,904.44,101.0,8.343063671955335,803.44,0
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2016,25.0,10,0,64.0050348553428,69.3,52.0,202.90000000000003,58.0,-5.294965144657198,144.90000000000003,0
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2017,26.0,9,0,35.473266069470775,62.0,52.0,33.0,14.0,-26.526733930529225,19.0,0
Jack Trengove,140498196595072,MID,2,2,2009,ND,1991,2018,27.0,8,0,35.75013621763524,62.0,52.0,53.00000000000001,23.0,-26.249863782364763,30.000000000000007,0
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2009,18.0,17,15,93.59653264434233,111.53333333333335,42.0,2064.28,3334.0,-17.936800688991013,-1269.7199999999998,0
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2010,19.0,16,15,103.68272381174003,111.53333333333335,42.0,3584.060000000001,3767.0,-7.850609521593313,-182.93999999999915,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2011,20.0,15,14,106.60543502611827,111.53333333333335,42.0,4759.02,4570.0,-4.927898307215074,189.02000000000044,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2012,21.0,14,13,106.75640166620097,111.53333333333335,42.0,4363.900000000001,4421.0,-4.776931667132374,-57.099999999999454,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2013,22.0,13,12,110.14171436542522,111.53333333333335,42.0,5037.820000000001,4634.0,-1.39161896790813,403.8200000000006,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2014,23.0,12,11,107.52584574442803,111.53333333333335,42.0,4494.000000000001,4547.0,-4.00748758890532,-52.99999999999909,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2015,24.0,11,10,109.51514749352206,111.53333333333335,42.0,4557.160000000001,4360.0,-2.018185839811281,197.16000000000076,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2016,25.0,10,9,110.09589829212072,111.53333333333335,42.0,4274.26,4007.0,-1.4374350412126233,267.2600000000002,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2017,26.0,9,8,116.6364066071666,109.53333333333335,42.0,4952.34,3696.0,7.10307327383326,1256.3400000000001,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2018,27.0,8,7,104.71453238695268,102.76666666666665,42.0,2839.86,2288.0,1.9478657202860319,551.8600000000001,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2019,28.0,7,6,98.54043901267661,100.16666666666667,42.0,2114.32,1849.0,-1.6262276539900569,265.32000000000016,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2020,29.0,6,5,98.32040436162022,97.13333333333333,42.0,2039.0000000000002,1825.0,1.1870710282868941,214.00000000000023,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2021,30.0,5,4,74.46171293857432,90.56666666666668,42.0,1217.0000000000002,988.0,-16.104953728092354,229.00000000000023,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2022,31.0,4,3,54.742349462039726,80.89999999999999,42.0,877.0000000000001,659.0,-26.157650537960265,218.0000000000001,1
Dustin Martin,140498196596032,MID,3,3,2009,ND,1991,2023,32.0,3,2,77.22156935886758,78.9,42.0,1078.0000000000002,874.0,-1.6784306411324224,204.00000000000023,1
Anthony Morabito,140498196597376,MID,4,4,2009,ND,1991,2009,18.0,17,1,94.38619581171591,53.7,42.0,2240.5600000000004,0.0,40.686195811715905,2240.5600000000004,0
