key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
elliot-yeo,Elliot Yeo,West Coast,North Melbourne Kangaroos,Fwd,21,22,PLAYED,93.0,294,335,41,13.95,428,413,15,104,102,2
eric-hipwood,Eric Hipwood,Brisbane,Brisbane Lions,Key Fwd,21,22,PLAYED,60.0,42,42,0,0.0,732,732,0,117,117,0
errol-gulden,Errol Gulden,Sydney,Carlton Blues,Mid,21,22,PLAYED,134.0,6891,7338,447,6.49,10,8,2,5,4,1
esava-ratugolea,Esava Ratugolea,Port Adelaide,Adelaide Crows,Key Def,21,22,DNP,DNP,66,65,-1,-1.52,684,683,1,61,61,0
ethan-read,Ethan Read,Gold Coast,St Kilda Saints,Key Fwd,21,22,PLAYED,31.0,957,998,41,4.28,232,228,4,32,31,1
ewan-mackinlay,Ewan Mackinlay,Port Adelaide,Richmond Tigers,Fwd,21,22,DNP,DNP,128,128,0,0.0,581,583,-2,148,150,-2
finlay-macrae,Finlay Macrae,West Coast,Geelong Cats,Fwd,21,22,DNP,DNP,110,110,0,0.0,612,611,1,157,160,-3
finn-callaghan,Finn Callaghan,GWS,Melbourne Demons,Mid,21,22,DNP,DNP,6140,6145,5,0.08,13,12,1,7,7,0
finn-maginness,Finn Maginness,Hawthorn,Free agents,Fwd,21,22,DNP,DNP,26,26,0,0.0,764,762,2,213,213,0
finn-o-sullivan,Finn O'Sullivan,North Melbourne,Collingwood Magpies,Def,21,22,PLAYED,34.0,3642,3567,-75,-2.06,46,48,-2,9,9,0
finnbar-maley,Finnbar Maley,Adelaide,Geelong Cats,Key Fwd,21,22,DNP,DNP,254,246,-8,-3.15,456,459,-3,68,70,-2
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,21,22,DNP,DNP,172,165,-7,-4.07,527,535,-8,117,116,1
flynn-perez,Flynn Perez,Hawthorn,Brisbane Lions,Def,21,22,DNP,DNP,113,113,0,0.0,604,604,0,129,128,1
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,21,22,DNP,DNP,276,266,-10,-3.62,442,443,-1,30,31,-1
flynn-young,Flynn Young,Carlton,Free agents,Fwd,21,22,DNP,DNP,128,128,0,0.0,582,584,-2,149,151,-2
francis-evans,Francis Evans,Carlton,St Kilda Saints,Fwd,21,22,PLAYED,134.0,254,500,246,96.85,457,346,111,113,83,30
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Fwd,21,22,DNP,DNP,184,177,-7,-3.8,510,517,-7,125,128,-3
george-hewett,George Hewett,Carlton,Port Adelaide Power,Mid,21,22,PLAYED,119.0,2002,2085,83,4.15,123,113,10,37,37,0
george-stevens,George Stevens,Geelong,St Kilda Saints,Mid,21,22,DNP,DNP,326,321,-5,-1.53,414,418,-4,98,97,1
george-wardlaw,George Wardlaw,North Melbourne,Richmond Tigers,Mid,21,22,PLAYED,105.0,3308,3266,-42,-1.27,56,57,-1,22,22,0
griffin-logue,Griffin Logue,North Melbourne,Richmond Tigers,Key Def,21,22,PLAYED,72.0,76,78,2,2.63,667,659,8,58,56,2
gryan-miers,Gryan Miers,Geelong,Brisbane Lions,Fwd,21,22,PLAYED,63.0,1689,1672,-17,-1.01,143,147,-4,36,38,-2
hamish-davis,Hamish Davis,West Coast,Collingwood Magpies,Mid,21,22,DNP,DNP,898,909,11,1.22,249,249,0,60,61,-1
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,21,22,DNP,DNP,677,677,0,0.0,291,291,0,69,68,1
harley-reid,Harley Reid,West Coast,Melbourne Demons,Mid,21,22,PLAYED,84.0,3811,3814,3,0.08,43,42,1,17,18,-1
harris-andrews,Harris Andrews,Brisbane,Collingwood Magpies,Key Def,21,22,PLAYED,90.0,1643,1644,1,0.06,147,150,-3,8,8,0
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,21,22,DNP,DNP,235,231,-4,-1.7,475,476,-1,34,35,-1
harrison-himmelberg,Harrison Himmelberg,GWS,Sydney Swans,Def,21,22,PLAYED,68.0,149,141,-8,-5.37,560,572,-12,122,124,-2
harrison-jones,Harrison Jones,Essendon,Free agents,Key Fwd,21,22,DNP,DNP,174,169,-5,-2.87,525,531,-6,84,86,-2
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,21,22,DNP,DNP,588,582,-6,-1.02,314,320,-6,79,80,-1
harrison-petty,Harrison Petty,Melbourne,Geelong Cats,Key Fwd,21,22,PLAYED,90.0,181,210,29,16.02,514,492,22,82,78,4
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,21,22,PLAYED,44.0,338,394,56,16.57,409,392,17,32,30,2
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,21,22,DNP,DNP,804,811,7,0.87,264,262,2,38,37,1
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,21,22,DNP,DNP,555,553,-2,-0.36,326,326,0,23,23,0
harry-charleson,Harry Charleson,Carlton,North Melbourne Kangaroos,Def,21,22,DNP,DNP,103,100,-3,-2.91,620,624,-4,132,131,1
harry-cunningham,Harry Cunningham,Sydney,Free agents,Def,21,22,DNP,DNP,10,10,0,0.0,794,792,2,174,173,1
harry-dean,Harry Dean,Carlton,Hawthorn Hawks,Key Def,21,22,PLAYED,61.0,2660,2703,43,1.62,76,74,2,5,5,0
harry-demattia,Harry DeMattia,Collingwood,Carlton Blues,Mid,21,22,DNP,DNP,430,430,0,0.0,372,374,-2,83,81,2
harry-edwards,Harry Edwards,West Coast,St Kilda Saints,Key Def,21,22,DNP,DNP,103,98,-5,-4.85,621,628,-7,55,54,1
harry-kyle,Harry Kyle,Sydney,Fremantle Dockers,Def,21,22,PLAYED,44.0,1149,1174,25,2.18,209,205,4,50,50,0
harry-mckay,Harry McKay,Carlton,St Kilda Saints,Key Fwd,21,22,PLAYED,76.0,1859,1831,-28,-1.51,128,131,-3,11,11,0
harry-morrison,Harry Morrison,Hawthorn,St Kilda Saints,Mid,21,22,PLAYED,71.0,21,20,-1,-4.76,771,772,-1,148,148,0
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,21,22,DNP,DNP,957,949,-8,-0.84,233,240,-7,16,16,0
harry-perryman,Harry Perryman,Collingwood,Brisbane Lions,Def,21,22,DNP,DNP,69,69,0,0.0,676,676,0,144,145,-1
harry-rowston,Harry Rowston,GWS,Carlton Blues,Mid,21,22,PLAYED,69.0,727,798,71,9.77,280,264,16,67,64,3
harry-schoenberg,Harry Schoenberg,Adelaide,Adelaide Crows,Fwd,21,22,DNP,DNP,50,50,0,0.0,711,708,3,196,193,3
harry-sharp,Harry Sharp,Brisbane,Brisbane Lions,Fwd,21,22,PLAYED,102.0,54,157,103,190.74,704,549,155,191,141,50
harry-sheezel,Harry Sheezel,North Melbourne,Carlton Blues,Fwd,21,22,PLAYED,96.0,12124,11925,-199,-1.64,1,1,0,1,1,0
harvey-gallagher,Harvey Gallagher,Western Bulldogs,Richmond Tigers,Def,21,22,DNP,DNP,87,87,0,0.0,639,641,-2,136,136,0
harvey-harrison,Harvey Harrison,Collingwood,West Coast Eagles,Fwd,21,22,PLAYED,60.0,48,50,2,4.17,720,709,11,200,194,6
harvey-johnston,Harvey Johnston,West Coast,Melbourne Demons,Def,21,22,DNP,DNP,296,297,1,0.34,426,427,-1,98,99,-1
harvey-langford,Harvey Langford,Melbourne,Fremantle Dockers,Mid,21,22,PLAYED,112.0,2409,2514,105,4.36,87,81,6,32,28,4
harvey-thomas,Harvey Thomas,GWS,Brisbane Lions,Fwd,21,22,PLAYED,101.0,2171,2346,175,8.06,102,92,10,27,23,4
hayden-mclean,Hayden McLean,Sydney,Richmond Tigers,Key Fwd,21,22,PLAYED,41.0,245,218,-27,-11.02,463,485,-22,69,76,-7
hayden-young,Hayden Young,Fremantle,Essendon Bombers,Mid,21,22,PLAYED,78.0,1815,1784,-31,-1.71,134,134,0,38,38,0
heath-chapman,Heath Chapman,Fremantle,Sydney Swans,Def,21,22,PLAYED,71.0,402,461,59,14.68,387,363,24,93,88,5
henry-hustwaite,Henry Hustwaite,Hawthorn,Richmond Tigers,Mid,21,22,DNP,DNP,246,239,-7,-2.85,462,465,-3,107,109,-2
henry-smith,Henry Smith,Brisbane,Hawthorn Hawks,Key Fwd,21,22,DNP,DNP,82,82,0,0.0,649,648,1,108,108,0
hudson-o-keeffe,Hudson O'Keeffe,Carlton,Western Bulldogs,Key Fwd,21,22,DNP,DNP,229,224,-5,-2.18,481,481,0,73,74,-1
hugh-bond,Hugh Bond,Adelaide,Fremantle Dockers,Def,21,22,DNP,DNP,154,148,-6,-3.9,552,561,-9,121,120,1
hugh-boxshall,Hugh Boxshall,St Kilda,Melbourne Demons,Mid,21,22,PLAYED,65.0,929,965,36,3.88,242,235,7,59,58,1
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,21,22,DNP,DNP,186,185,-1,-0.54,509,510,-1,40,40,0
hugh-mccluggage,Hugh McCluggage,Brisbane,Western Bulldogs,Mid,21,22,DNP,DNP,1563,1565,2,0.13,156,156,0,39,40,-1
hugo-garcia,Hugo Garcia,St Kilda,West Coast Eagles,Mid,21,22,PLAYED,67.0,3113,3104,-9,-0.29,60,61,-1,25,24,1
hugo-hall-kahan,Hugo Hall-Kahan,Adelaide,Collingwood Magpies,Def,21,22,PLAYED,66.0,171,149,-22,-12.87,528,559,-31,118,119,-1
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,21,22,DNP,DNP,184,177,-7,-3.8,511,518,-7,126,129,-3
hugo-ralphsmith,Hugo Ralphsmith,Richmond,Port Adelaide Power,Mid,21,22,PLAYED,84.0,51,57,6,11.76,708,696,12,142,140,2
hunter-clark,Hunter Clark,St Kilda,Hawthorn Hawks,Mid,21,22,PLAYED,51.0,48,48,0,0.0,721,720,1,143,143,0
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,21,22,DNP,DNP,533,517,-16,-3.0,339,341,-2,77,78,-1
hussien-el-achkar,Hussien El Achkar,Essendon,Western Bulldogs,Fwd,21,22,PLAYED,37.0,444,401,-43,-9.68,365,389,-24,88,94,-6
iliro-smit,Iliro Smit,Collingwood,Carlton Blues,Ruck,21,22,DNP,DNP,170,170,0,0.0,531,529,2,40,41,-1
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Fwd,21,22,DNP,DNP,65,62,-3,-4.62,686,691,-5,184,187,-3
isaac-cumming,Isaac Cumming,Adelaide,North Melbourne Kangaroos,Mid,21,22,PLAYED,80.0,40,40,0,0.0,737,738,-1,145,145,0
isaac-heeney,Isaac Heeney,Sydney,West Coast Eagles,Mid,21,22,PLAYED,93.0,3652,3586,-66,-1.81,45,46,-1,18,19,-1
isaac-kako,Isaac Kako,Essendon,Western Bulldogs,Fwd,21,22,PLAYED,44.0,1337,1378,41,3.07,180,176,4,44,44,0
isaac-keeler,Isaac Keeler,St Kilda,Hawthorn Hawks,Key Fwd,21,22,DNP,DNP,192,180,-12,-6.25,505,513,-8,81,84,-3
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,21,22,PLAYED,62.0,634,604,-30,-4.73,303,317,-14,75,78,-3
isaiah-dudley,Isaiah Dudley,Fremantle,Carlton Blues,Fwd,21,22,PLAYED,63.0,142,159,17,11.97,572,541,31,145,137,8
izak-rankine,Izak Rankine,Adelaide,Geelong Cats,Fwd,21,22,PLAYED,223.0,3558,4748,1190,33.45,50,23,27,11,4,7
jack-bowes,Jack Bowes,Geelong,Brisbane Lions,Mid,21,22,DNP,DNP,97,97,0,0.0,629,629,0,131,131,0
jack-buckley,Jack Buckley,GWS,Collingwood Magpies,Key Def,21,22,DNP,DNP,563,559,-4,-0.71,321,325,-4,25,25,0
jack-buller,Jack Buller,Collingwood,Fremantle Dockers,Key Fwd,21,22,DNP,DNP,80,80,0,0.0,655,653,2,109,109,0
jack-carroll,Jack Carroll,St Kilda,Adelaide Crows,Def,21,22,DNP,DNP,84,85,1,1.19,645,643,2,140,138,2
jack-crisp,Jack Crisp,Collingwood,North Melbourne Kangaroos,Mid,21,22,PLAYED,70.0,453,417,-36,-7.95,360,381,-21,81,85,-4
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Mid,21,22,DNP,DNP,502,483,-19,-3.78,345,353,-8,78,80,-2
jack-darling,Jack Darling,North Melbourne,North Melbourne Kangaroos,Key Fwd,21,22,PLAYED,83.0,138,158,20,14.49,575,544,31,93,88,5
jack-ginnivan,Jack Ginnivan,Collingwood,North Melbourne Kangaroos,Fwd,21,22,PLAYED,67.0,2330,2277,-53,-2.27,92,98,-6,22,26,-4
jack-graham,Jack Graham,West Coast,Port Adelaide Power,Fwd,21,22,PLAYED,81.0,662,660,-2,-0.3,292,297,-5,70,72,-2
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,21,22,PLAYED,52.0,896,784,-112,-12.5,250,268,-18,35,38,-3
jack-henderson,Jack Henderson,Melbourne,Free agents,Fwd,21,22,DNP,DNP,105,103,-2,-1.9,618,618,0,161,163,-2
jack-henry,Jack Henry,Geelong,Geelong Cats,Key Fwd,21,22,PLAYED,90.0,193,255,62,32.12,503,452,51,79,69,10
jack-higgins,Jack Higgins,St Kilda,Geelong Cats,Fwd,21,22,PLAYED,59.0,55,53,-2,-3.64,699,704,-5,190,190,0
jack-hutchinson,Jack Hutchinson,West Coast,Melbourne Demons,Mid,21,22,DNP,DNP,100,100,0,0.0,626,625,1,130,129,1
jack-ison,Jack Ison,Carlton,Fremantle Dockers,Mid,21,22,DNP,DNP,544,544,0,0.0,331,329,2,76,75,1
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,21,22,DNP,DNP,472,469,-3,-0.64,354,358,-4,53,53,0
jack-martin,Jack Martin,Geelong,Brisbane Lions,Fwd,21,22,PLAYED,73.0,107,107,0,0.0,614,612,2,158,161,-3
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,21,22,DNP,DNP,678,664,-14,-2.06,290,296,-6,68,69,-1
jack-payne,Jack Payne,Brisbane,Brisbane Lions,Key Def,21,22,DNP,DNP,100,95,-5,-5.0,627,631,-4,56,55,1
jack-ross,Jack Ross,Richmond,Collingwood Magpies,Fwd,21,22,PLAYED,108.0,2727,2799,72,2.64,72,69,3,19,18,1
jack-scrimshaw,Jack Scrimshaw,Hawthorn,Essendon Bombers,Def,21,22,DNP,DNP,93,90,-3,-3.23,633,636,-3,134,135,-1
jack-silvagni,Jack Silvagni,St Kilda,Collingwood Magpies,Key Def,21,22,PLAYED,36.0,792,624,-168,-21.21,265,309,-44,21,23,-2
jack-sinclair,Jack Sinclair,St Kilda,Western Bulldogs,Def,21,22,DNP,DNP,3368,3371,3,0.09,54,53,1,12,10,2
jack-steele,Jack Steele,Melbourne,Port Adelaide Power,Mid,21,22,PLAYED,78.0,1275,1208,-67,-5.25,189,199,-10,48,48,0
jack-viney,Jack Viney,Melbourne,North Melbourne Kangaroos,Mid,21,22,DNP,DNP,242,233,-9,-3.72,464,471,-7,108,110,-2
jack-watkins,Jack Watkins,Port Adelaide,Adelaide Crows,Fwd,21,22,DNP,DNP,132,132,0,0.0,578,581,-3,146,149,-3
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,21,22,PLAYED,53.0,1233,1265,32,2.6,196,189,7,26,25,1
jack-williams,Jack Williams,West Coast,Melbourne Demons,Key Fwd,21,22,PLAYED,57.0,398,480,82,20.6,388,354,34,61,52,9
jackson-archer,Jackson Archer,North Melbourne,Free agents,Def,21,22,DNP,DNP,27,27,0,0.0,762,759,3,165,164,1
jackson-macrae,Jackson Macrae,St Kilda,St Kilda Saints,Mid,21,22,DNP,DNP,104,104,0,0.0,619,616,3,127,127,0
jackson-mead,Jackson Mead,Port Adelaide,North Melbourne Kangaroos,Mid,21,22,PLAYED,53.0,29,29,0,0.0,754,753,1,146,146,0
jacob-farrow,Jacob Farrow,Essendon,Fremantle Dockers,Def,21,22,PLAYED,71.0,2651,2688,37,1.4,78,75,3,16,14,2
jacob-hopper,Jacob Hopper,Richmond,Sydney Swans,Mid,21,22,DNP,DNP,102,102,0,0.0,623,620,3,128,128,0
jacob-konstanty,Jacob Konstanty,North Melbourne,Collingwood Magpies,Fwd,21,22,DNP,DNP,159,161,2,1.26,544,539,5,137,136,1
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,21,22,DNP,DNP,288,283,-5,-1.74,431,431,0,29,29,0
jacob-moss,Jacob Moss,Port Adelaide,Fremantle Dockers,Key Def,21,22,DNP,DNP,47,45,-2,-4.26,727,729,-2,67,68,-1
jacob-newton,Jacob Newton,West Coast,Melbourne Demons,Fwd,21,22,DNP,DNP,208,210,2,0.96,493,493,0,121,119,2
jacob-van-rooyen,Jacob Van Rooyen,Melbourne,Essendon Bombers,Key Fwd,21,22,PLAYED,32.0,1977,1903,-74,-3.74,125,124,1,10,10,0
jacob-wehr,Jacob Wehr,Port Adelaide,Geelong Cats,Def,21,22,PLAYED,56.0,14,14,0,0.0,782,781,1,168,168,0
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,21,22,DNP,DNP,1031,1025,-6,-0.58,220,224,-4,13,15,-2
jade-gresham,Jade Gresham,Essendon,Geelong Cats,Fwd,21,22,DNP,DNP,39,39,0,0.0,740,741,-1,204,205,-1
jaeger-o-meara,Jaeger O'Meara,Fremantle,Brisbane Lions,Mid,21,22,DNP,DNP,165,165,0,0.0,536,536,0,116,116,0
jagga-smith,Jagga Smith,Carlton,Fremantle Dockers,Fwd,21,22,PLAYED,56.0,5086,4877,-209,-4.11,18,19,-1,3,3,0
jai-culley,Jai Culley,Melbourne,Western Bulldogs,Mid,21,22,DNP,DNP,189,185,-4,-2.12,508,511,-3,113,113,0
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,21,22,DNP,DNP,1189,1196,7,0.59,204,202,2,51,49,2
jai-newcombe,Jai Newcombe,Hawthorn,Sydney Swans,Mid,21,22,PLAYED,83.0,4922,4954,32,0.65,20,18,2,10,10,0
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,21,22,DNP,DNP,77,74,-3,-3.9,659,666,-7,171,175,-4
jai-serong,Jai Serong,Sydney,North Melbourne Kangaroos,Key Def,21,22,PLAYED,124.0,981,1290,309,31.5,224,185,39,14,11,3
jaime-uhr-henry,Jaime Uhr-Henry,Hawthorn,Free agents,Ruck,21,22,DNP,DNP,65,64,-1,-1.54,687,686,1,45,45,0
jake-bowey,Jake Bowey,Melbourne,West Coast Eagles,Def,21,22,PLAYED,100.0,4386,4381,-5,-0.11,27,27,0,5,4,1
jake-kolodjashnij,Jake Kolodjashnij,Geelong,Port Adelaide Power,Key Def,21,22,DNP,DNP,22,22,0,0.0,769,767,2,77,75,2
jake-lever,Jake Lever,Melbourne,Collingwood Magpies,Def,21,22,PLAYED,37.0,192,144,-48,-25.0,506,564,-58,114,121,-7
jake-lloyd,Jake Lloyd,Sydney,Geelong Cats,Fwd,21,22,PLAYED,109.0,124,176,52,41.94,593,522,71,152,131,21
jake-melksham,Jake Melksham,Melbourne,Free agents,Key Fwd,21,22,DNP,DNP,49,49,0,0.0,715,716,-1,115,115,0
jake-riccardi,Jake Riccardi,GWS,Western Bulldogs,Key Fwd,21,22,DNP,DNP,278,276,-2,-0.72,438,438,0,67,67,0
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,21,22,PLAYED,34.0,539,563,24,4.45,335,324,11,82,79,3
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Fwd,21,22,DNP,DNP,2075,2074,-1,-0.05,116,114,2,32,31,1
jake-stringer,Jake Stringer,GWS,Brisbane Lions,Fwd,21,22,PLAYED,67.0,107,104,-3,-2.8,615,617,-2,159,162,-3
jake-waterman,Jake Waterman,West Coast,West Coast Eagles,Key Fwd,21,22,PLAYED,74.0,1191,1198,7,0.59,203,201,2,27,27,0
jakob-ryan,Jakob Ryan,Collingwood,West Coast Eagles,Def,21,22,DNP,DNP,239,239,0,0.0,468,466,2,108,108,0
jamarra-ugle-hagan,Jamarra Ugle-Hagan,Gold Coast,Brisbane Lions,Key Fwd,21,22,DNP,DNP,285,277,-8,-2.81,433,437,-4,65,66,-1
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Fwd,21,22,DNP,DNP,231,225,-6,-2.6,480,480,0,72,73,-1
james-blanck,James Blanck,Hawthorn,Free agents,Key Def,21,22,DNP,DNP,60,60,0,0.0,694,695,-1,62,62,0
james-borlase,James Borlase,Adelaide,Fremantle Dockers,Key Def,21,22,DNP,DNP,438,438,0,0.0,367,370,-3,28,28,0
james-jordon,James Jordon,Sydney,Adelaide Crows,Fwd,21,22,PLAYED,81.0,145,178,33,22.76,566,515,51,143,127,16
james-leake,James Leake,GWS,Hawthorn Hawks,Fwd,21,22,DNP,DNP,482,477,-5,-1.04,353,355,-2,86,86,0
james-o-donnell,James O'Donnell,Western Bulldogs,Richmond Tigers,Key Def,21,22,PLAYED,77.0,572,668,96,16.78,316,295,21,24,21,3
james-peatling,James Peatling,Adelaide,Collingwood Magpies,Mid,21,22,PLAYED,44.0,1318,1116,-202,-15.33,186,212,-26,47,52,-5
james-rowbottom,James Rowbottom,Sydney,Sydney Swans,Fwd,21,22,DNP,DNP,1223,1222,-1,-0.08,198,196,2,48,48,0
james-sicily,James Sicily,Hawthorn,Geelong Cats,Def,21,22,PLAYED,65.0,1568,1442,-126,-8.04,155,169,-14,39,41,-2
james-trezise,James Trezise,Richmond,Western Bulldogs,Def,21,22,DNP,DNP,119,120,1,0.84,598,598,0,128,127,1
james-tunstill,James Tunstill,Brisbane,Free agents,Mid,21,22,DNP,DNP,82,82,0,0.0,650,649,1,134,135,-1
james-worpel,James Worpel,Geelong,Port Adelaide Power,Mid,21,22,PLAYED,74.0,429,419,-10,-2.33,374,380,-6,84,84,0
jamie-cripps,Jamie Cripps,West Coast,Free agents,Fwd,21,22,DNP,DNP,28,28,0,0.0,759,756,3,210,210,0
jamie-elliott,Jamie Elliott,Collingwood,Brisbane Lions,Fwd,21,22,DNP,DNP,19,19,0,0.0,775,774,1,218,218,0
jaren-carr,Jaren Carr,Fremantle,Port Adelaide Power,Fwd,21,22,DNP,DNP,67,65,-2,-2.99,677,684,-7,180,182,-2
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,21,22,PLAYED,55.0,987,858,-129,-13.07,222,255,-33,55,62,-7
jarrod-berry,Jarrod Berry,Brisbane,Sydney Swans,Mid,21,22,PLAYED,91.0,196,192,-4,-2.04,501,505,-4,112,112,0
jarrod-witts,Jarrod Witts,Gold Coast,Port Adelaide Power,Ruck,21,22,DNP,DNP,142,142,0,0.0,573,570,3,42,42,0
jase-burgoyne,Jase Burgoyne,Port Adelaide,Essendon Bombers,Def,21,22,PLAYED,139.0,2403,2581,178,7.41,88,78,10,18,17,1
jason-horne-francis,Jason Horne-Francis,Port Adelaide,Geelong Cats,Fwd,21,22,PLAYED,99.0,6200,6113,-87,-1.4,12,13,-1,2,2,0
jaspa-fletcher,Jaspa Fletcher,Brisbane,Adelaide Crows,Def,21,22,PLAYED,70.0,2652,2649,-3,-0.11,77,77,0,15,16,-1
jasper-alger,Jasper Alger,Richmond,Carlton Blues,Fwd,21,22,DNP,DNP,444,455,11,2.48,366,365,1,89,88,1
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,21,22,PLAYED,58.0,305,334,29,9.51,421,414,7,96,95,1
jaxon-prior,Jaxon Prior,Brisbane,Fremantle Dockers,Def,21,22,PLAYED,82.0,293,310,17,5.8,429,421,8,99,97,2
jay-polkinghorne,Jay Polkinghorne,Geelong,Fremantle Dockers,Key Fwd,21,22,PLAYED,20.0,431,363,-68,-15.78,371,405,-34,57,61,-4
jayden-laverde,Jayden Laverde,Essendon,Sydney Swans,Key Def,21,22,DNP,DNP,196,196,0,0.0,502,503,-1,39,39,0
jayden-nguyen,Jayden Nguyen,GWS,Free agents,Def,21,22,DNP,DNP,438,433,-5,-1.14,368,371,-3,89,90,-1
jayden-short,Jayden Short,Richmond,Port Adelaide Power,Def,21,22,PLAYED,75.0,962,900,-62,-6.44,230,250,-20,57,61,-4
jed-adams,Jed Adams,Melbourne,Melbourne Demons,Key Def,21,22,DNP,DNP,155,154,-1,-0.65,550,552,-2,46,44,2
jed-bews,Jed Bews,Geelong,Free agents,Def,21,22,DNP,DNP,10,10,0,0.0,795,793,2,175,174,1
jed-walter,Jed Walter,Gold Coast,Melbourne Demons,Key Fwd,21,22,PLAYED,52.0,1315,1330,15,1.14,187,181,6,23,23,0
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,21,22,DNP,DNP,888,882,-6,-0.68,251,252,-1,17,18,-1
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,21,22,DNP,DNP,827,826,-1,-0.12,259,258,1,37,36,1
jeremy-howe,Jeremy Howe,Collingwood,Port Adelaide Power,Def,21,22,DNP,DNP,229,228,-1,-0.44,482,479,3,113,110,3
jeremy-sharp,Jeremy Sharp,Fremantle,Collingwood Magpies,Mid,21,22,DNP,DNP,56,53,-3,-5.36,696,705,-9,140,142,-2
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,21,22,PLAYED,102.0,326,422,96,29.45,415,379,36,98,90,8
jesse-hogan,Jesse Hogan,GWS,Port Adelaide Power,Key Fwd,21,22,DNP,DNP,218,215,-3,-1.38,489,487,2,75,77,-2
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Fwd,21,22,DNP,DNP,77,74,-3,-3.9,660,667,-7,172,176,-4
jesse-motlop,Jesse Motlop,Carlton,Adelaide Crows,Fwd,21,22,DNP,DNP,82,77,-5,-6.1,651,660,-9,167,172,-5
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Mid,21,22,DNP,DNP,282,274,-8,-2.84,436,441,-5,102,101,1
jhye-clark,Jhye Clark,Geelong,Geelong Cats,Fwd,21,22,PLAYED,106.0,834,1074,240,28.78,258,216,42,63,55,8
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,21,22,PLAYED,50.0,1769,1755,-14,-0.79,139,137,2,15,14,1
joe-berry,Joe Berry,Port Adelaide,Adelaide Crows,Fwd,21,22,PLAYED,74.0,1102,1209,107,9.71,214,198,16,54,50,4
joe-pike,Joe Pike,Geelong,North Melbourne Kangaroos,Ruck,21,22,DNP,DNP,177,174,-3,-1.69,523,524,-1,39,40,-1
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,21,22,DNP,DNP,922,925,3,0.33,245,247,-2,58,59,-1
joel-amartey,Joel Amartey,Sydney,Collingwood Magpies,Key Fwd,21,22,DNP,DNP,32,32,0,0.0,751,750,1,118,118,0
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Def,21,22,DNP,DNP,166,161,-5,-3.01,535,540,-5,120,117,3
joel-fitzgerald,Joel Fitzgerald,Melbourne,Sydney Swans,Mid,21,22,PLAYED,61.0,67,61,-6,-8.96,678,692,-14,139,139,0
joel-freijah,Joel Freijah,Western Bulldogs,Western Bulldogs,Fwd,21,22,PLAYED,82.0,2917,2927,10,0.34,65,66,-1,15,16,-1
joel-hamling,Joel Hamling,Sydney,Free agents,Key Def,21,22,PLAYED,78.0,18,18,0,0.0,776,775,1,78,78,0
