key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
elliot-himmelberg,Elliott Himmelberg,Adelaide,Free agents,Key Fwd,18,19,DNP,DNP,95,92,-3,-3.16,670,670,0,89,89,0
elliot-yeo,Elliot Yeo,West Coast,North Melbourne Kangaroos,Mid,18,19,PLAYED,20.0,197,112,-85,-43.15,578,645,-67,161,170,-9
eric-hipwood,Eric Hipwood,Brisbane,Brisbane Lions,Key Fwd,18,19,PLAYED,64.0,54,61,7,12.96,715,705,10,92,92,0
errol-gulden,Errol Gulden,Sydney,Carlton Blues,Mid,18,19,PLAYED,99.0,5129,5097,-32,-0.62,14,13,1,9,9,0
esava-ratugolea,Esava Ratugolea,Port Adelaide,Adelaide Crows,Key Def,18,19,DNP,DNP,120,127,7,5.83,640,630,10,71,69,2
ethan-read,Ethan Read,Gold Coast,St Kilda Saints,Key Fwd,18,19,DNP,DNP,1035,1039,4,0.39,222,222,0,28,27,1
ewan-mackinlay,Ewan Mackinlay,Port Adelaide,Richmond Tigers,Fwd,18,19,DNP,DNP,46,46,0,0.0,732,730,2,160,158,2
finlay-macrae,Finlay Macrae,West Coast,Geelong Cats,Mid,18,19,DNP,DNP,109,109,0,0.0,651,648,3,172,171,1
finn-callaghan,Finn Callaghan,GWS,Melbourne Demons,Mid,18,19,PLAYED,79.0,5338,5353,15,0.28,12,12,0,8,8,0
finn-maginness,Finn Maginness,Hawthorn,Free agents,Fwd,18,19,DNP,DNP,35,35,0,0.0,751,749,2,166,164,2
finn-o-sullivan,Finn O'Sullivan,North Melbourne,Collingwood Magpies,Mid,18,19,PLAYED,67.0,3414,3330,-84,-2.46,48,51,-3,29,30,-1
finnbar-maley,Finnbar Maley,Adelaide,Geelong Cats,Key Fwd,18,19,DNP,DNP,208,197,-11,-5.29,564,569,-5,77,81,-4
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,18,19,DNP,DNP,410,396,-14,-3.41,415,421,-6,87,89,-2
flynn-perez,Flynn Perez,Hawthorn,Brisbane Lions,Def,18,19,DNP,DNP,13,12,-1,-7.69,785,785,0,171,171,0
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,18,19,DNP,DNP,622,610,-12,-1.93,319,328,-9,28,29,-1
flynn-young,Flynn Young,Carlton,Free agents,Fwd,18,19,DNP,DNP,10,10,0,0.0,793,793,0,180,180,0
francis-evans,Francis Evans,Carlton,St Kilda Saints,Fwd,18,19,PLAYED,70.0,252,272,20,7.94,529,508,21,90,85,5
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,18,19,DNP,DNP,437,424,-13,-2.97,403,407,-4,135,133,2
george-hewett,George Hewett,Carlton,Port Adelaide Power,Mid,18,19,PLAYED,59.0,2065,1827,-238,-11.53,114,137,-23,54,62,-8
george-stevens,George Stevens,Geelong,St Kilda Saints,Mid,18,19,DNP,DNP,421,415,-6,-1.43,410,412,-2,137,135,2
george-wardlaw,George Wardlaw,North Melbourne,Richmond Tigers,Mid,18,19,DNP,DNP,3118,3123,5,0.16,54,54,0,32,32,0
griffin-logue,Griffin Logue,North Melbourne,Richmond Tigers,Key Def,18,19,DNP,DNP,131,131,0,0.0,628,628,0,69,68,1
gryan-miers,Gryan Miers,Geelong,Brisbane Lions,Fwd,18,19,PLAYED,125.0,1902,1961,59,3.1,127,127,0,15,15,0
hamish-davis,Hamish Davis,West Coast,Collingwood Magpies,Mid,18,19,PLAYED,64.0,921,938,17,1.85,239,244,-5,91,92,-1
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,18,19,DNP,DNP,753,753,0,0.0,283,286,-3,103,105,-2
harley-reid,Harley Reid,West Coast,Melbourne Demons,Mid,18,19,PLAYED,76.0,3532,3531,-1,-0.03,43,43,0,24,24,0
harris-andrews,Harris Andrews,Brisbane,Collingwood Magpies,Key Def,18,19,PLAYED,122.0,1773,1871,98,5.53,139,132,7,10,9,1
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,18,19,DNP,DNP,241,239,-2,-0.83,538,531,7,51,51,0
harrison-himmelberg,Harrison Himmelberg,GWS,Sydney Swans,Def,18,19,PLAYED,59.0,563,547,-16,-2.84,347,357,-10,76,77,-1
harrison-jones,Harrison Jones,Essendon,Free agents,Key Fwd,18,19,DNP,DNP,204,203,-1,-0.49,566,560,6,79,78,1
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,18,19,DNP,DNP,658,658,0,0.0,305,309,-4,63,66,-3
harrison-petty,Harrison Petty,Melbourne,Geelong Cats,Key Def,18,19,DNP,DNP,146,146,0,0.0,620,619,1,68,65,3
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,18,19,DNP,DNP,332,332,0,0.0,464,459,5,44,41,3
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,876,880,4,0.46,252,258,-6,33,34,-1
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,18,19,DNP,DNP,617,615,-2,-0.32,322,323,-1,29,28,1
harry-charleson,Harry Charleson,Carlton,North Melbourne Kangaroos,Def,18,19,DNP,DNP,251,247,-4,-1.59,530,527,3,112,113,-1
harry-cunningham,Harry Cunningham,Sydney,Free agents,Def,18,19,DNP,DNP,1,1,0,0.0,802,800,2,177,177,0
harry-dean,Harry Dean,Carlton,Hawthorn Hawks,Key Def,18,19,PLAYED,70.0,2340,2548,208,8.89,88,74,14,5,5,0
harry-demattia,Harry DeMattia,Collingwood,Carlton Blues,Mid,18,19,DNP,DNP,487,486,-1,-0.21,380,376,4,131,126,5
harry-edwards,Harry Edwards,West Coast,St Kilda Saints,Key Def,18,19,DNP,DNP,151,146,-5,-3.31,615,620,-5,65,66,-1
harry-kyle,Harry Kyle,Sydney,Fremantle Dockers,Def,18,19,DNP,DNP,983,971,-12,-1.22,229,236,-7,48,48,0
harry-mckay,Harry McKay,Carlton,St Kilda Saints,Key Fwd,18,19,DNP,DNP,1811,1815,4,0.22,135,140,-5,13,13,0
harry-morrison,Harry Morrison,Hawthorn,St Kilda Saints,Mid,18,19,PLAYED,93.0,32,45,13,40.62,757,733,24,189,185,4
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,18,19,DNP,DNP,889,912,23,2.59,248,250,-2,21,22,-1
harry-perryman,Harry Perryman,Collingwood,Brisbane Lions,Def,18,19,PLAYED,74.0,121,130,9,7.44,639,629,10,136,136,0
harry-rowston,Harry Rowston,GWS,Carlton Blues,Mid,18,19,PLAYED,73.0,566,587,21,3.71,346,337,9,119,121,-2
harry-schoenberg,Harry Schoenberg,Adelaide,Adelaide Crows,Mid,18,19,DNP,DNP,56,56,0,0.0,710,713,-3,184,183,1
harry-sharp,Harry Sharp,Brisbane,Brisbane Lions,Fwd,18,19,PLAYED,46.0,91,81,-10,-10.99,676,683,-7,138,142,-4
harry-sheezel,Harry Sheezel,North Melbourne,Carlton Blues,Mid,18,19,PLAYED,133.0,9414,9542,128,1.36,1,1,0,1,1,0
harvey-gallagher,Harvey Gallagher,Western Bulldogs,Richmond Tigers,Def,18,19,DNP,DNP,135,135,0,0.0,626,626,0,134,135,-1
harvey-harrison,Harvey Harrison,Collingwood,West Coast Eagles,Fwd,18,19,PLAYED,65.0,60,60,0,0.0,708,707,1,150,150,0
harvey-johnston,Harvey Johnston,West Coast,Melbourne Demons,Def,18,19,DNP,DNP,269,268,-1,-0.37,511,511,0,107,108,-1
harvey-langford,Harvey Langford,Melbourne,Fremantle Dockers,Mid,18,19,PLAYED,93.0,2410,2450,40,1.66,79,81,-2,45,46,-1
harvey-thomas,Harvey Thomas,GWS,Brisbane Lions,Fwd,18,19,DNP,DNP,2199,2206,7,0.32,99,97,2,12,12,0
hayden-mclean,Hayden McLean,Sydney,Richmond Tigers,Key Fwd,18,19,PLAYED,12.0,648,386,-262,-40.43,309,426,-117,43,55,-12
hayden-young,Hayden Young,Fremantle,Essendon Bombers,Mid,18,19,PLAYED,90.0,2008,2056,48,2.39,117,115,2,57,56,1
heath-chapman,Heath Chapman,Fremantle,Sydney Swans,Def,18,19,PLAYED,74.0,579,546,-33,-5.7,339,358,-19,72,78,-6
henry-hustwaite,Henry Hustwaite,Hawthorn,Richmond Tigers,Mid,18,19,DNP,DNP,307,299,-8,-2.61,483,489,-6,145,147,-2
henry-smith,Henry Smith,Brisbane,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,157,157,0,0.0,609,608,1,83,84,-1
hudson-o-keeffe,Hudson O'Keeffe,Carlton,Western Bulldogs,Key Fwd,18,19,DNP,DNP,262,258,-4,-1.53,521,520,1,69,69,0
hugh-bond,Hugh Bond,Adelaide,Fremantle Dockers,Def,18,19,DNP,DNP,202,198,-4,-1.98,568,568,0,121,120,1
hugh-boxshall,Hugh Boxshall,St Kilda,Melbourne Demons,Mid,18,19,DNP,DNP,935,941,6,0.64,234,242,-8,89,91,-2
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,18,19,DNP,DNP,301,300,-1,-0.33,487,487,0,46,45,1
hugh-mccluggage,Hugh McCluggage,Brisbane,Western Bulldogs,Mid,18,19,PLAYED,23.0,1729,1575,-154,-8.91,144,157,-13,63,67,-4
hugo-garcia,Hugo Garcia,St Kilda,West Coast Eagles,Mid,18,19,PLAYED,85.0,2948,2951,3,0.1,58,60,-2,34,35,-1
hugo-hall-kahan,Hugo Hall-Kahan,Adelaide,Collingwood Magpies,Def,18,19,PLAYED,89.0,266,387,121,45.49,514,425,89,108,90,18
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,18,19,DNP,DNP,348,336,-12,-3.45,449,454,-5,66,68,-2
hugo-ralphsmith,Hugo Ralphsmith,Richmond,Port Adelaide Power,Mid,18,19,PLAYED,51.0,64,47,-17,-26.56,706,727,-21,183,184,-1
hunter-clark,Hunter Clark,St Kilda,Hawthorn Hawks,Def,18,19,PLAYED,58.0,55,55,0,0.0,711,714,-3,153,154,-1
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,18,19,DNP,DNP,664,647,-17,-2.56,304,313,-9,113,114,-1
hussien-el-achkar,Hussien El Achkar,Essendon,Western Bulldogs,Fwd,18,19,PLAYED,48.0,396,394,-2,-0.51,422,422,0,62,63,-1
iliro-smit,Iliro Smit,Collingwood,Carlton Blues,Ruck,18,19,DNP,DNP,309,310,1,0.32,481,482,-1,49,48,1
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,18,19,DNP,DNP,245,238,-7,-2.86,535,534,1,116,117,-1
isaac-cumming,Isaac Cumming,Adelaide,North Melbourne Kangaroos,Def,18,19,PLAYED,90.0,50,61,11,22.0,720,706,14,156,152,4
isaac-heeney,Isaac Heeney,Sydney,West Coast Eagles,Mid,18,19,PLAYED,87.0,3917,3783,-134,-3.42,31,37,-6,19,21,-2
isaac-kako,Isaac Kako,Essendon,Western Bulldogs,Fwd,18,19,PLAYED,57.0,1082,1079,-3,-0.28,218,215,3,26,25,1
isaac-keeler,Isaac Keeler,St Kilda,Hawthorn Hawks,Key Fwd,18,19,DNP,DNP,334,313,-21,-6.29,463,479,-16,63,65,-2
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,18,19,PLAYED,53.0,575,506,-69,-12.0,341,371,-30,73,81,-8
isaiah-dudley,Isaiah Dudley,Fremantle,Carlton Blues,Fwd,18,19,PLAYED,98.0,84,86,2,2.38,685,676,9,142,138,4
izak-rankine,Izak Rankine,Adelaide,Geelong Cats,Fwd,18,19,PLAYED,120.0,2850,2940,90,3.16,62,61,1,5,6,-1
jack-bowes,Jack Bowes,Geelong,Brisbane Lions,Mid,18,19,DNP,DNP,107,107,0,0.0,655,650,5,173,172,1
jack-buckley,Jack Buckley,GWS,Collingwood Magpies,Key Def,18,19,DNP,DNP,726,725,-1,-0.14,289,294,-5,25,25,0
jack-buller,Jack Buller,Collingwood,Fremantle Dockers,Key Fwd,18,19,DNP,DNP,64,63,-1,-1.56,707,702,5,91,91,0
jack-carroll,Jack Carroll,St Kilda,Adelaide Crows,Mid,18,19,DNP,DNP,95,95,0,0.0,671,665,6,176,175,1
jack-crisp,Jack Crisp,Collingwood,North Melbourne Kangaroos,Mid,18,19,PLAYED,88.0,608,615,7,1.15,325,324,1,116,117,-1
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,18,19,DNP,DNP,624,618,-6,-0.96,316,322,-6,37,39,-2
jack-darling,Jack Darling,North Melbourne,North Melbourne Kangaroos,Key Fwd,18,19,PLAYED,49.0,229,195,-34,-14.85,549,574,-25,74,82,-8
jack-ginnivan,Jack Ginnivan,Collingwood,North Melbourne Kangaroos,Fwd,18,19,DNP,DNP,2300,2303,3,0.13,90,90,0,10,10,0
jack-graham,Jack Graham,West Coast,Port Adelaide Power,Mid,18,19,PLAYED,70.0,433,386,-47,-10.85,404,427,-23,136,139,-3
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,18,19,PLAYED,56.0,1095,970,-125,-11.42,215,237,-22,25,31,-6
jack-henderson,Jack Henderson,Melbourne,Free agents,Fwd,18,19,DNP,DNP,4,4,0,0.0,799,799,0,181,181,0
jack-henry,Jack Henry,Geelong,Geelong Cats,Key Def,18,19,PLAYED,99.0,180,211,31,17.22,592,554,38,61,58,3
jack-higgins,Jack Higgins,St Kilda,Geelong Cats,Fwd,18,19,PLAYED,64.0,109,106,-3,-2.75,652,653,-1,129,128,1
jack-hutchinson,Jack Hutchinson,West Coast,Melbourne Demons,Mid,18,19,DNP,DNP,42,40,-2,-4.76,739,740,-1,185,186,-1
jack-ison,Jack Ison,Carlton,Fremantle Dockers,Fwd,18,19,DNP,DNP,594,598,4,0.67,328,333,-5,40,42,-2
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,18,19,DNP,DNP,933,928,-5,-0.54,235,247,-12,31,33,-2
jack-martin,Jack Martin,Geelong,Brisbane Lions,Fwd,18,19,DNP,DNP,96,96,0,0.0,668,663,5,136,134,2
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,18,19,PLAYED,78.0,582,615,33,5.67,338,325,13,118,118,0
jack-payne,Jack Payne,Brisbane,Brisbane Lions,Key Def,18,19,DNP,DNP,186,176,-10,-5.38,585,590,-5,59,60,-1
jack-ross,Jack Ross,Richmond,Collingwood Magpies,Mid,18,19,DNP,DNP,2191,2194,3,0.14,101,99,2,50,49,1
jack-scrimshaw,Jack Scrimshaw,Hawthorn,Essendon Bombers,Def,18,19,DNP,DNP,161,159,-2,-1.24,606,605,1,131,131,0
jack-silvagni,Jack Silvagni,St Kilda,Collingwood Magpies,Key Def,18,19,PLAYED,66.0,780,757,-23,-2.95,275,282,-7,24,24,0
jack-sinclair,Jack Sinclair,St Kilda,Port Adelaide Power,Def,18,19,DNP,DNP,3304,3322,18,0.54,51,52,-1,9,9,0
jack-steele,Jack Steele,Melbourne,Port Adelaide Power,Mid,18,19,PLAYED,81.0,1725,1648,-77,-4.46,145,150,-5,64,65,-1
jack-viney,Jack Viney,Melbourne,North Melbourne Kangaroos,Mid,18,19,DNP,DNP,378,368,-10,-2.65,431,437,-6,139,141,-2
jack-watkins,Jack Watkins,Port Adelaide,Adelaide Crows,Mid,18,19,DNP,DNP,0,0,0,,804,804,0,194,194,0
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,18,19,PLAYED,53.0,1331,1303,-28,-2.1,185,192,-7,22,21,1
jack-williams,Jack Williams,West Coast,Melbourne Demons,Key Fwd,18,19,PLAYED,39.0,536,507,-29,-5.41,357,370,-13,47,50,-3
jackson-archer,Jackson Archer,North Melbourne,Free agents,Def,18,19,DNP,DNP,75,75,0,0.0,697,690,7,151,148,3
jackson-macrae,Jackson Macrae,St Kilda,St Kilda Saints,Mid,18,19,DNP,DNP,141,139,-2,-1.42,625,625,0,169,167,2
jackson-mead,Jackson Mead,Port Adelaide,North Melbourne Kangaroos,Fwd,18,19,PLAYED,43.0,38,38,0,0.0,745,743,2,163,162,1
jacob-farrow,Jacob Farrow,Essendon,Fremantle Dockers,Def,18,19,PLAYED,83.0,2464,2545,81,3.29,77,75,2,11,11,0
jacob-hopper,Jacob Hopper,Richmond,Sydney Swans,Mid,18,19,DNP,DNP,124,124,0,0.0,633,635,-2,170,168,2
jacob-konstanty,Jacob Konstanty,North Melbourne,Collingwood Magpies,Fwd,18,19,DNP,DNP,200,200,0,0.0,576,565,11,102,96,6
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,18,19,DNP,DNP,468,460,-8,-1.71,386,389,-3,37,37,0
jacob-moss,Jacob Moss,Port Adelaide,Fremantle Dockers,Key Fwd,18,19,DNP,DNP,254,248,-6,-2.36,527,526,1,71,71,0
jacob-newton,Jacob Newton,West Coast,Melbourne Demons,Fwd,18,19,DNP,DNP,149,150,1,0.67,617,613,4,114,114,0
jacob-van-rooyen,Jacob Van Rooyen,Melbourne,Essendon Bombers,Key Fwd,18,19,PLAYED,66.0,1940,1978,38,1.96,123,124,-1,9,9,0
jacob-wehr,Jacob Wehr,Port Adelaide,Geelong Cats,Def,18,19,PLAYED,24.0,21,21,0,0.0,779,778,1,168,168,0
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,18,19,DNP,DNP,1233,1200,-33,-2.68,194,200,-6,16,16,0
jade-gresham,Jade Gresham,Essendon,Geelong Cats,Fwd,18,19,DNP,DNP,50,50,0,0.0,721,721,0,156,157,-1
jaeger-o-meara,Jaeger O'Meara,Fremantle,Brisbane Lions,Mid,18,19,PLAYED,57.0,194,194,0,0.0,579,575,4,162,160,2
jagga-smith,Jagga Smith,Carlton,Fremantle Dockers,Mid,18,19,PLAYED,92.0,4078,4164,86,2.11,25,24,1,16,17,-1
jai-culley,Jai Culley,Melbourne,Western Bulldogs,Mid,18,19,DNP,DNP,77,78,1,1.3,692,687,5,181,180,1
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,18,19,PLAYED,58.0,1207,1250,43,3.56,198,197,1,80,81,-1
jai-newcombe,Jai Newcombe,Hawthorn,West Coast Eagles,Mid,18,19,PLAYED,68.0,4431,4215,-216,-4.87,19,23,-4,13,16,-3
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,18,19,DNP,DNP,202,197,-5,-2.48,569,570,-1,98,98,0
jai-serong,Jai Serong,Sydney,North Melbourne Kangaroos,Def,18,19,PLAYED,61.0,116,116,0,0.0,645,639,6,137,138,-1
jaime-uhr-henry,Jaime Uhr-Henry,Hawthorn,Free agents,Ruck,18,19,DNP,DNP,452,446,-6,-1.33,393,396,-3,40,40,0
jake-bowey,Jake Bowey,Melbourne,West Coast Eagles,Def,18,19,PLAYED,126.0,3679,3901,222,6.03,40,32,8,7,4,3
jake-kolodjashnij,Jake Kolodjashnij,Geelong,Port Adelaide Power,Key Def,18,19,DNP,DNP,37,37,0,0.0,746,745,1,85,85,0
jake-lever,Jake Lever,Melbourne,Collingwood Magpies,Key Def,18,19,PLAYED,71.0,699,681,-18,-2.58,296,302,-6,26,26,0
jake-lloyd,Jake Lloyd,Sydney,Geelong Cats,Def,18,19,PLAYED,52.0,92,73,-19,-20.65,674,697,-23,145,150,-5
jake-melksham,Jake Melksham,Melbourne,Free agents,Key Fwd,18,19,PLAYED,16.0,49,49,0,0.0,725,723,2,94,93,1
jake-riccardi,Jake Riccardi,GWS,Port Adelaide Power,Key Fwd,18,19,DNP,DNP,399,388,-11,-2.76,420,424,-4,55,54,1
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,18,19,DNP,DNP,586,587,1,0.17,336,338,-2,42,43,-1
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,18,19,PLAYED,73.0,2085,2071,-14,-0.67,108,114,-6,53,55,-2
jake-stringer,Jake Stringer,GWS,Brisbane Lions,Fwd,18,19,PLAYED,78.0,122,135,13,10.66,636,627,9,122,119,3
jake-waterman,Jake Waterman,West Coast,West Coast Eagles,Key Fwd,18,19,PLAYED,87.0,1574,1619,45,2.86,154,151,3,17,14,3
jakob-ryan,Jakob Ryan,Collingwood,West Coast Eagles,Def,18,19,DNP,DNP,279,279,0,0.0,503,502,1,105,106,-1
jamarra-ugle-hagan,Jamarra Ugle-Hagan,Gold Coast,Brisbane Lions,Key Fwd,18,19,DNP,DNP,370,361,-9,-2.43,433,440,-7,56,56,0
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,18,19,DNP,DNP,390,381,-9,-2.31,424,430,-6,39,38,1
james-blanck,James Blanck,Hawthorn,Free agents,Key Def,18,19,DNP,DNP,27,28,1,3.7,769,767,2,88,88,0
james-borlase,James Borlase,Adelaide,Fremantle Dockers,Key Def,18,19,PLAYED,48.0,624,525,-99,-15.87,317,364,-47,27,32,-5
james-jordon,James Jordon,Sydney,Adelaide Crows,Mid,18,19,PLAYED,40.0,232,170,-62,-26.72,547,597,-50,157,163,-6
james-leake,James Leake,GWS,Hawthorn Hawks,Def,18,19,DNP,DNP,294,282,-12,-4.08,492,498,-6,103,105,-2
james-o-donnell,James O'Donnell,Western Bulldogs,Richmond Tigers,Key Def,18,19,PLAYED,32.0,576,605,29,5.03,340,331,9,29,27,2
james-peatling,James Peatling,Adelaide,Collingwood Magpies,Mid,18,19,PLAYED,97.0,1393,1451,58,4.16,175,175,0,70,71,-1
james-rowbottom,James Rowbottom,Sydney,Sydney Swans,Mid,18,19,PLAYED,81.0,868,820,-48,-5.53,255,273,-18,96,101,-5
james-sicily,James Sicily,Hawthorn,Geelong Cats,Def,18,19,PLAYED,100.0,1740,1763,23,1.32,143,142,1,29,28,1
james-trezise,James Trezise,Richmond,Western Bulldogs,Def,18,19,PLAYED,32.0,165,163,-2,-1.21,600,602,-2,129,130,-1
james-tunstill,James Tunstill,Brisbane,Free agents,Mid,18,19,PLAYED,83.0,96,96,0,0.0,669,664,5,175,174,1
james-worpel,James Worpel,Geelong,Port Adelaide Power,Mid,18,19,PLAYED,90.0,491,553,62,12.63,377,355,22,128,123,5
jamie-cripps,Jamie Cripps,West Coast,Free agents,Fwd,18,19,DNP,DNP,34,34,0,0.0,753,750,3,168,165,3
jamie-elliott,Jamie Elliott,Collingwood,Brisbane Lions,Fwd,18,19,DNP,DNP,32,32,0,0.0,758,756,2,170,168,2
jaren-carr,Jaren Carr,Fremantle,Port Adelaide Power,Fwd,18,19,DNP,DNP,228,223,-5,-2.19,551,544,7,96,93,3
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,18,19,PLAYED,139.0,645,869,224,34.73,310,261,49,65,54,11
jarrod-berry,Jarrod Berry,Brisbane,Sydney Swans,Mid,18,19,PLAYED,72.0,343,316,-27,-7.87,450,475,-25,142,146,-4
jarrod-witts,Jarrod Witts,Gold Coast,Port Adelaide Power,Ruck,18,19,DNP,DNP,216,218,2,0.93,557,549,8,52,52,0
jase-burgoyne,Jase Burgoyne,Port Adelaide,Essendon Bombers,Def,18,19,PLAYED,101.0,2213,2280,67,3.03,97,93,4,19,18,1
jason-horne-francis,Jason Horne-Francis,Port Adelaide,Geelong Cats,Mid,18,19,DNP,DNP,4866,4884,18,0.37,16,15,1,11,10,1
jaspa-fletcher,Jaspa Fletcher,Brisbane,Adelaide Crows,Def,18,19,PLAYED,61.0,2396,2314,-82,-3.42,82,89,-7,12,15,-3
jasper-alger,Jasper Alger,Richmond,Carlton Blues,Fwd,18,19,DNP,DNP,314,313,-1,-0.32,479,480,-1,77,76,1
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,18,19,PLAYED,31.0,336,331,-5,-1.49,459,462,-3,100,101,-1
jaxon-prior,Jaxon Prior,Brisbane,Fremantle Dockers,Def,18,19,PLAYED,80.0,357,372,15,4.2,443,436,7,95,93,2
jay-polkinghorne,Jay Polkinghorne,Geelong,Fremantle Dockers,Fwd,18,19,PLAYED,46.0,242,281,39,16.12,537,500,37,91,82,9
jayden-laverde,Jayden Laverde,Essendon,West Coast Eagles,Key Def,18,19,PLAYED,45.0,410,302,-108,-26.34,416,486,-70,37,44,-7
jayden-nguyen,Jayden Nguyen,GWS,Free agents,Def,18,19,DNP,DNP,508,508,0,0.0,366,369,-3,81,80,1
jayden-short,Jayden Short,Richmond,Port Adelaide Power,Def,18,19,PLAYED,67.0,1362,1269,-93,-6.83,181,194,-13,38,40,-2
jed-adams,Jed Adams,Melbourne,Melbourne Demons,Key Def,18,19,DNP,DNP,264,262,-2,-0.76,518,515,3,51,51,0
jed-bews,Jed Bews,Geelong,Free agents,Def,18,19,DNP,DNP,26,26,0,0.0,770,770,0,166,167,-1
jed-walter,Jed Walter,Gold Coast,Melbourne Demons,Key Fwd,18,19,PLAYED,13.0,1413,1167,-246,-17.41,173,203,-30,20,23,-3
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,18,19,PLAYED,62.0,789,954,165,20.91,271,240,31,22,21,1
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,18,19,DNP,DNP,990,993,3,0.3,228,234,-6,29,30,-1
jeremy-howe,Jeremy Howe,Collingwood,Port Adelaide Power,Def,18,19,DNP,DNP,358,359,1,0.28,440,441,-1,94,95,-1
jeremy-sharp,Jeremy Sharp,Fremantle,Collingwood Magpies,Mid,18,19,DNP,DNP,87,84,-3,-3.45,681,679,2,178,178,0
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,18,19,DNP,DNP,445,435,-10,-2.25,398,403,-5,53,55,-2
jesse-hogan,Jesse Hogan,GWS,Port Adelaide Power,Key Fwd,18,19,DNP,DNP,320,319,-1,-0.31,471,472,-1,64,64,0
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,18,19,DNP,DNP,269,261,-8,-2.97,512,517,-5,154,153,1
jesse-motlop,Jesse Motlop,Carlton,Adelaide Crows,Fwd,18,19,DNP,DNP,120,114,-6,-5.0,641,641,0,124,125,-1
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,18,19,DNP,DNP,476,464,-12,-2.52,383,387,-4,49,50,-1
jhye-clark,Jhye Clark,Geelong,Geelong Cats,Mid,18,19,PLAYED,96.0,499,676,177,35.47,371,304,67,125,111,14
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,18,19,PLAYED,97.0,1826,1848,22,1.2,132,136,-4,10,10,0
joe-berry,Joe Berry,Port Adelaide,Adelaide Crows,Fwd,18,19,PLAYED,64.0,1029,1038,9,0.87,223,223,0,27,28,-1
joe-pike,Joe Pike,Geelong,North Melbourne Kangaroos,Ruck,18,19,DNP,DNP,452,446,-6,-1.33,394,397,-3,41,41,0
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,18,19,PLAYED,125.0,883,1088,205,23.22,250,213,37,29,24,5
joel-amartey,Joel Amartey,Sydney,Collingwood Magpies,Key Fwd,18,19,DNP,DNP,48,48,0,0.0,727,724,3,95,94,1
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,18,19,DNP,DNP,338,330,-8,-2.37,455,463,-8,42,42,0
joel-fitzgerald,Joel Fitzgerald,Melbourne,Sydney Swans,Mid,18,19,PLAYED,24.0,162,95,-67,-41.36,605,666,-61,168,176,-8
joel-freijah,Joel Freijah,Western Bulldogs,Western Bulldogs,Mid,18,19,PLAYED,53.0,2645,2497,-148,-5.6,69,79,-10,40,45,-5
