key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
xavier-taylor,Xavier Taylor,Melbourne,Richmond Tigers,Def,17,18,DNP,DNP,909,901,-8,-0.88,245,246,-1,52,51,1
xavier-walsh,Xavier Walsh,Port Adelaide,Free agents,Key Def,17,18,DNP,DNP,224,223,-1,-0.45,557,553,4,57,56,1
zac-bailey,Zac Bailey,Brisbane,North Melbourne Kangaroos,Fwd,17,18,PLAYED,106.0,2794,2975,181,6.48,64,57,7,4,4,0
zac-banch,Zac Banch,North Melbourne,Free agents,Fwd,17,18,PLAYED,47.0,57,55,-2,-3.51,710,713,-3,152,152,0
zac-fisher,Zac Fisher,North Melbourne,Port Adelaide Power,Fwd,17,18,DNP,DNP,190,185,-5,-2.63,586,587,-1,105,107,-2
zac-mccarthy,Zac McCarthy,Collingwood,West Coast Eagles,Key Fwd,17,18,DNP,DNP,359,351,-8,-2.23,441,447,-6,59,59,0
zac-taylor,Zac Taylor,Adelaide,Western Bulldogs,Fwd,17,18,PLAYED,31.0,337,320,-17,-5.04,459,473,-14,66,74,-8
zac-walker,Zac Walker,Western Bulldogs,Free agents,Def,17,18,DNP,DNP,227,224,-3,-1.32,553,552,1,119,119,0
zach-guthrie,Zach Guthrie,Geelong,Geelong Cats,Def,17,18,PLAYED,53.0,467,390,-77,-16.49,390,425,-35,84,89,-5
zach-reid,Zach Reid,Essendon,Hawthorn Hawks,Key Def,17,18,PLAYED,52.0,1691,1611,-80,-4.73,144,150,-6,10,11,-1
zachary-merrett,Zachary Merrett,Essendon,West Coast Eagles,Mid,17,18,PLAYED,49.0,2887,2559,-328,-11.36,62,74,-12,37,42,-5
zachary-williams,Zachary Williams,Carlton,St Kilda Saints,Def,17,18,DNP,DNP,211,201,-10,-4.74,566,574,-8,121,122,-1
zak-butters,Zak Butters,Port Adelaide,Geelong Cats,Mid,17,18,PLAYED,87.0,6256,6216,-40,-0.64,7,8,-1,5,5,0
zak-evans,Zak Evans,Gold Coast,Free agents,Mid,17,18,DNP,DNP,7,7,0,0.0,798,798,0,193,193,0
zak-johnson,Zak Johnson,Essendon,Richmond Tigers,Def,17,18,DNP,DNP,570,567,-3,-0.53,340,344,-4,76,74,2
zane-duursma,Zane Duursma,North Melbourne,Richmond Tigers,Fwd,17,18,DNP,DNP,736,739,3,0.41,292,285,7,35,35,0
zane-peucker,Zane Peucker,Richmond,Carlton Blues,Fwd,17,18,PLAYED,49.0,535,575,40,7.48,355,342,13,44,43,1
zane-zakostelsky,Zane Zakostelsky,Brisbane,Fremantle Dockers,Key Def,17,18,DNP,DNP,497,469,-28,-5.63,373,385,-12,35,35,0
zeke-uwland,Zeke Uwland,Gold Coast,Fremantle Dockers,Def,17,18,PLAYED,60.0,2603,2619,16,0.61,72,72,0,10,10,0
