key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
elliot-yeo,Elliot Yeo,West Coast,North Melbourne Kangaroos,Mid,15,16,PLAYED,53.0,686,530,-156,-22.74,301,352,-51,114,122,-8
eric-hipwood,Eric Hipwood,Brisbane,Brisbane Lions,Key Fwd,15,16,PLAYED,52.0,85,86,1,1.18,683,682,1,90,89,1
errol-gulden,Errol Gulden,Sydney,Carlton Blues,Mid,15,16,PLAYED,72.0,5761,5242,-519,-9.01,10,13,-3,7,9,-2
esava-ratugolea,Esava Ratugolea,Port Adelaide,Adelaide Crows,Key Def,15,16,DNP,DNP,122,120,-2,-1.64,644,643,1,72,72,0
ethan-read,Ethan Read,Gold Coast,St Kilda Saints,Key Fwd,15,16,DNP,DNP,1360,1355,-5,-0.37,186,180,6,21,20,1
ewan-mackinlay,Ewan Mackinlay,Port Adelaide,Richmond Tigers,Fwd,15,16,DNP,DNP,46,45,-1,-2.17,740,737,3,162,160,2
finlay-macrae,Finlay Macrae,West Coast,Geelong Cats,Mid,15,16,DNP,DNP,109,109,0,0.0,656,653,3,173,171,2
finn-callaghan,Finn Callaghan,GWS,Melbourne Demons,Mid,15,16,PLAYED,103.0,5518,5474,-44,-0.8,12,12,0,9,8,1
finn-maginness,Finn Maginness,Hawthorn,Free agents,Fwd,15,16,DNP,DNP,35,35,0,0.0,753,753,0,166,166,0
finn-o-sullivan,Finn O'Sullivan,North Melbourne,Collingwood Magpies,Mid,15,16,PLAYED,68.0,3572,3532,-40,-1.12,41,44,-3,24,26,-2
finnbar-maley,Finnbar Maley,Adelaide,Geelong Cats,Key Fwd,15,16,DNP,DNP,239,228,-11,-4.6,557,558,-1,77,76,1
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,15,16,DNP,DNP,448,436,-12,-2.68,405,401,4,88,84,4
flynn-perez,Flynn Perez,Hawthorn,Brisbane Lions,Def,15,16,PLAYED,36.0,12,14,2,16.67,787,787,0,173,172,1
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,15,16,DNP,DNP,611,604,-7,-1.15,321,323,-2,31,31,0
flynn-young,Flynn Young,Carlton,Free agents,Fwd,15,16,DNP,DNP,11,11,0,0.0,792,792,0,180,180,0
francis-evans,Francis Evans,Carlton,St Kilda Saints,Fwd,15,16,PLAYED,89.0,164,187,23,14.02,612,592,20,109,106,3
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,15,16,DNP,DNP,476,463,-13,-2.73,389,393,-4,137,136,1
george-hewett,George Hewett,Carlton,Port Adelaide Power,Mid,15,16,PLAYED,110.0,1764,1801,37,2.1,137,134,3,62,61,1
george-stevens,George Stevens,Geelong,St Kilda Saints,Mid,15,16,DNP,DNP,441,435,-6,-1.36,409,404,5,138,137,1
george-wardlaw,George Wardlaw,North Melbourne,Richmond Tigers,Mid,15,16,PLAYED,82.0,3069,3044,-25,-0.81,55,56,-1,32,33,-1
griffin-logue,Griffin Logue,North Melbourne,Richmond Tigers,Key Def,15,16,DNP,DNP,131,130,-1,-0.76,638,633,5,71,71,0
gryan-miers,Gryan Miers,Geelong,Brisbane Lions,Fwd,15,16,DNP,DNP,1879,1892,13,0.69,124,124,0,15,16,-1
hamish-davis,Hamish Davis,West Coast,Collingwood Magpies,Mid,15,16,PLAYED,54.0,927,933,6,0.65,243,240,3,96,93,3
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,15,16,DNP,DNP,753,753,0,0.0,286,282,4,108,106,2
harley-reid,Harley Reid,West Coast,Melbourne Demons,Mid,15,16,PLAYED,95.0,3334,3351,17,0.51,47,49,-2,28,30,-2
harris-andrews,Harris Andrews,Brisbane,Collingwood Magpies,Key Def,15,16,PLAYED,74.0,1703,1678,-25,-1.47,141,144,-3,10,10,0
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,15,16,DNP,DNP,249,246,-3,-1.2,548,541,7,52,51,1
harrison-himmelberg,Harrison Himmelberg,GWS,Sydney Swans,Def,15,16,PLAYED,85.0,436,436,0,0.0,412,402,10,90,85,5
harrison-jones,Harrison Jones,Essendon,Free agents,Key Fwd,15,16,PLAYED,47.0,331,227,-104,-31.42,469,559,-90,66,77,-11
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,15,16,PLAYED,38.0,601,624,23,3.83,327,315,12,71,70,1
harrison-petty,Harrison Petty,Melbourne,Geelong Cats,Key Def,15,16,DNP,DNP,154,152,-2,-1.3,619,618,1,70,70,0
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,15,16,DNP,DNP,328,329,1,0.3,474,466,8,44,43,1
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,15,16,DNP,DNP,876,871,-5,-0.57,258,257,1,34,34,0
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,15,16,DNP,DNP,622,620,-2,-0.32,318,316,2,28,28,0
harry-charleson,Harry Charleson,Carlton,North Melbourne Kangaroos,Def,15,16,DNP,DNP,263,258,-5,-1.9,536,531,5,115,115,0
harry-cunningham,Harry Cunningham,Sydney,Free agents,Def,15,16,PLAYED,28.0,3,1,-2,-66.67,800,801,-1,177,177,0
harry-dean,Harry Dean,Carlton,Hawthorn Hawks,Key Def,15,16,PLAYED,84.0,2133,2411,278,13.03,99,80,19,7,5,2
harry-demattia,Harry DeMattia,Collingwood,Carlton Blues,Mid,15,16,DNP,DNP,487,487,0,0.0,376,375,1,134,131,3
harry-edwards,Harry Edwards,West Coast,St Kilda Saints,Key Def,15,16,DNP,DNP,170,161,-9,-5.29,605,611,-6,68,69,-1
harry-kyle,Harry Kyle,Sydney,Fremantle Dockers,Def,15,16,DNP,DNP,914,906,-8,-0.88,249,248,1,52,52,0
harry-mckay,Harry McKay,Carlton,St Kilda Saints,Key Fwd,15,16,PLAYED,105.0,1851,2010,159,8.59,127,107,20,11,9,2
harry-morrison,Harry Morrison,Hawthorn,St Kilda Saints,Mid,15,16,PLAYED,76.0,52,41,-11,-21.15,729,743,-14,186,188,-2
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,15,16,DNP,DNP,872,875,3,0.34,259,256,3,22,20,2
harry-perryman,Harry Perryman,Collingwood,Brisbane Lions,Def,15,16,PLAYED,57.0,126,116,-10,-7.94,640,646,-6,133,136,-3
harry-rowston,Harry Rowston,GWS,Carlton Blues,Mid,15,16,DNP,DNP,592,586,-6,-1.01,333,330,3,121,119,2
harry-schoenberg,Harry Schoenberg,Adelaide,Adelaide Crows,Mid,15,16,DNP,DNP,56,56,0,0.0,718,711,7,184,182,2
harry-sharp,Harry Sharp,Brisbane,Brisbane Lions,Fwd,15,16,DNP,DNP,161,160,-1,-0.62,614,613,1,110,110,0
harry-sheezel,Harry Sheezel,North Melbourne,Carlton Blues,Mid,15,16,PLAYED,175.0,8453,8811,358,4.24,2,1,1,1,1,0
harvey-gallagher,Harvey Gallagher,Western Bulldogs,Richmond Tigers,Def,15,16,DNP,DNP,135,135,0,0.0,633,630,3,132,132,0
harvey-harrison,Harvey Harrison,Collingwood,West Coast Eagles,Fwd,15,16,PLAYED,29.0,60,60,0,0.0,716,707,9,155,152,3
harvey-johnston,Harvey Johnston,West Coast,Melbourne Demons,Def,15,16,DNP,DNP,278,274,-4,-1.44,515,515,0,107,107,0
harvey-langford,Harvey Langford,Melbourne,Fremantle Dockers,Mid,15,16,DNP,DNP,2569,2567,-2,-0.08,70,69,1,42,41,1
harvey-thomas,Harvey Thomas,GWS,Brisbane Lions,Fwd,15,16,PLAYED,65.0,2499,2440,-59,-2.36,76,77,-1,6,6,0
hayden-mclean,Hayden McLean,Sydney,Richmond Tigers,Key Fwd,15,16,DNP,DNP,573,569,-4,-0.7,339,339,0,43,43,0
hayden-young,Hayden Young,Fremantle,Essendon Bombers,Mid,15,16,PLAYED,43.0,2531,1999,-532,-21.02,74,108,-34,44,53,-9
heath-chapman,Heath Chapman,Fremantle,Sydney Swans,Def,15,16,PLAYED,80.0,592,684,92,15.54,334,303,31,73,66,7
henry-hustwaite,Henry Hustwaite,Hawthorn,Richmond Tigers,Mid,15,16,DNP,DNP,328,321,-7,-2.13,475,474,1,151,149,2
henry-smith,Henry Smith,Brisbane,Hawthorn Hawks,Key Fwd,15,16,DNP,DNP,157,157,0,0.0,615,615,0,86,86,0
hudson-o-keeffe,Hudson O'Keeffe,Carlton,Western Bulldogs,Key Fwd,15,16,DNP,DNP,340,310,-30,-8.82,463,488,-25,64,66,-2
hugh-bond,Hugh Bond,Adelaide,Fremantle Dockers,Def,15,16,DNP,DNP,217,210,-7,-3.23,576,576,0,123,123,0
hugh-boxshall,Hugh Boxshall,St Kilda,Melbourne Demons,Mid,15,16,DNP,DNP,910,903,-7,-0.77,252,250,2,98,96,2
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,15,16,DNP,DNP,304,303,-1,-0.33,497,494,3,48,45,3
hugh-mccluggage,Hugh McCluggage,Brisbane,Western Bulldogs,Mid,15,16,DNP,DNP,1889,1868,-21,-1.11,123,129,-6,59,60,-1
hugo-garcia,Hugo Garcia,St Kilda,West Coast Eagles,Mid,15,16,DNP,DNP,2672,2668,-4,-0.15,67,68,-1,40,40,0
hugo-hall-kahan,Hugo Hall-Kahan,Adelaide,Collingwood Magpies,Def,15,16,PLAYED,61.0,353,283,-70,-19.83,456,506,-50,96,105,-9
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,15,16,DNP,DNP,380,370,-10,-2.63,439,439,0,62,63,-1
hugo-ralphsmith,Hugo Ralphsmith,Richmond,Port Adelaide Power,Mid,15,16,DNP,DNP,56,54,-2,-3.57,719,714,5,185,183,2
hunter-clark,Hunter Clark,St Kilda,Hawthorn Hawks,Def,15,16,DNP,DNP,55,55,0,0.0,720,712,8,154,153,1
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,15,16,DNP,DNP,713,697,-16,-2.24,297,297,0,112,111,1
hussien-el-achkar,Hussien El Achkar,Essendon,Western Bulldogs,Fwd,15,16,PLAYED,30.0,483,397,-86,-17.81,382,421,-39,48,60,-12
iliro-smit,Iliro Smit,Collingwood,Carlton Blues,Ruck,15,16,DNP,DNP,307,307,0,0.0,495,489,6,49,49,0
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,15,16,DNP,DNP,267,259,-8,-3.0,531,529,2,113,113,0
isaac-cumming,Isaac Cumming,Adelaide,North Melbourne Kangaroos,Def,15,16,PLAYED,52.0,69,50,-19,-27.54,706,723,-17,152,157,-5
isaac-heeney,Isaac Heeney,Sydney,West Coast Eagles,Mid,15,16,PLAYED,125.0,4222,4204,-18,-0.43,23,22,1,16,15,1
isaac-kako,Isaac Kako,Essendon,Western Bulldogs,Fwd,15,16,PLAYED,11.0,1429,1109,-320,-22.39,173,215,-42,21,25,-4
isaac-keeler,Isaac Keeler,St Kilda,Hawthorn Hawks,Key Fwd,15,16,DNP,DNP,393,372,-21,-5.34,434,438,-4,57,58,-1
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,15,16,PLAYED,49.0,735,572,-163,-22.18,292,337,-45,62,74,-12
isaiah-dudley,Isaiah Dudley,Fremantle,Carlton Blues,Fwd,15,16,PLAYED,75.0,89,82,-7,-7.87,678,690,-12,140,145,-5
izak-rankine,Izak Rankine,Adelaide,Geelong Cats,Fwd,15,16,PLAYED,38.0,2788,2519,-269,-9.65,64,71,-7,4,5,-1
jack-bowes,Jack Bowes,Geelong,Brisbane Lions,Mid,15,16,DNP,DNP,107,107,0,0.0,659,655,4,175,172,3
jack-buckley,Jack Buckley,GWS,Collingwood Magpies,Key Def,15,16,DNP,DNP,731,728,-3,-0.41,293,290,3,24,23,1
jack-buller,Jack Buller,Collingwood,Fremantle Dockers,Key Fwd,15,16,PLAYED,54.0,62,59,-3,-4.84,714,709,5,93,91,2
jack-carroll,Jack Carroll,St Kilda,Adelaide Crows,Mid,15,16,DNP,DNP,95,94,-1,-1.05,672,671,1,178,178,0
jack-crisp,Jack Crisp,Collingwood,North Melbourne Kangaroos,Mid,15,16,PLAYED,122.0,598,722,124,20.74,329,291,38,119,109,10
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,15,16,PLAYED,95.0,569,601,32,5.62,342,326,16,40,38,2
jack-darling,Jack Darling,North Melbourne,North Melbourne Kangaroos,Key Fwd,15,16,PLAYED,73.0,277,287,10,3.61,516,502,14,72,68,4
jack-ginnivan,Jack Ginnivan,Collingwood,North Melbourne Kangaroos,Fwd,15,16,PLAYED,114.0,1967,2213,246,12.51,113,89,24,13,11,2
jack-graham,Jack Graham,West Coast,Port Adelaide Power,Mid,15,16,PLAYED,80.0,549,528,-21,-3.83,351,355,-4,124,124,0
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,15,16,DNP,DNP,1281,1278,-3,-0.23,193,192,1,23,23,0
jack-henderson,Jack Henderson,Melbourne,Free agents,Fwd,15,16,DNP,DNP,4,4,0,0.0,799,799,0,181,181,0
jack-henry,Jack Henry,Geelong,Geelong Cats,Key Def,15,16,DNP,DNP,218,216,-2,-0.92,575,566,9,61,59,2
jack-higgins,Jack Higgins,St Kilda,Geelong Cats,Fwd,15,16,DNP,DNP,150,149,-1,-0.67,622,619,3,116,113,3
jack-hutchinson,Jack Hutchinson,West Coast,Melbourne Demons,Mid,15,16,PLAYED,24.0,68,47,-21,-30.88,707,733,-26,182,187,-5
jack-ison,Jack Ison,Carlton,Fremantle Dockers,Fwd,15,16,PLAYED,53.0,492,514,22,4.47,373,366,7,46,45,1
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,15,16,PLAYED,51.0,1421,1347,-74,-5.21,174,181,-7,19,21,-2
jack-martin,Jack Martin,Geelong,Brisbane Lions,Fwd,15,16,DNP,DNP,96,96,0,0.0,671,669,2,137,137,0
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,15,16,DNP,DNP,418,410,-8,-1.91,421,413,8,140,138,2
jack-payne,Jack Payne,Brisbane,Brisbane Lions,Key Def,15,16,DNP,DNP,211,212,1,0.47,580,574,6,63,60,3
jack-ross,Jack Ross,Richmond,Collingwood Magpies,Mid,15,16,PLAYED,98.0,2148,2185,37,1.72,97,93,4,50,48,2
jack-scrimshaw,Jack Scrimshaw,Hawthorn,Essendon Bombers,Def,15,16,DNP,DNP,169,166,-3,-1.78,607,604,3,129,128,1
jack-silvagni,Jack Silvagni,St Kilda,Collingwood Magpies,Key Def,15,16,DNP,DNP,796,807,11,1.38,273,270,3,23,22,1
jack-sinclair,Jack Sinclair,St Kilda,Port Adelaide Power,Def,15,16,DNP,DNP,3280,3286,6,0.18,48,50,-2,8,8,0
jack-steele,Jack Steele,Melbourne,Port Adelaide Power,Mid,15,16,DNP,DNP,1614,1610,-4,-0.25,149,148,1,66,67,-1
jack-viney,Jack Viney,Melbourne,North Melbourne Kangaroos,Mid,15,16,DNP,DNP,410,397,-13,-3.17,423,422,1,141,140,1
jack-watkins,Jack Watkins,Port Adelaide,Adelaide Crows,Mid,15,16,DNP,DNP,1,1,0,0.0,802,802,0,194,194,0
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,15,16,PLAYED,94.0,1216,1292,76,6.25,201,189,12,25,22,3
jack-williams,Jack Williams,West Coast,Melbourne Demons,Key Fwd,15,16,DNP,DNP,551,542,-9,-1.63,349,348,1,44,44,0
jackson-archer,Jackson Archer,North Melbourne,Free agents,Def,15,16,DNP,DNP,75,75,0,0.0,700,700,0,149,151,-2
jackson-macrae,Jackson Macrae,St Kilda,St Kilda Saints,Mid,15,16,DNP,DNP,140,139,-1,-0.71,630,627,3,168,168,0
jackson-mead,Jackson Mead,Port Adelaide,North Melbourne Kangaroos,Fwd,15,16,PLAYED,48.0,47,41,-6,-12.77,737,744,-7,161,162,-1
jacob-farrow,Jacob Farrow,Essendon,Fremantle Dockers,Def,15,16,PLAYED,85.0,2238,2409,171,7.64,88,81,7,13,12,1
jacob-hopper,Jacob Hopper,Richmond,Sydney Swans,Mid,15,16,DNP,DNP,124,124,0,0.0,642,640,2,170,169,1
jacob-konstanty,Jacob Konstanty,North Melbourne,Collingwood Magpies,Fwd,15,16,PLAYED,53.0,277,263,-14,-5.05,517,525,-8,81,85,-4
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,15,16,DNP,DNP,487,481,-6,-1.23,377,381,-4,36,37,-1
jacob-moss,Jacob Moss,Port Adelaide,Fremantle Dockers,Key Fwd,15,16,DNP,DNP,271,264,-7,-2.58,524,524,0,74,73,1
jacob-newton,Jacob Newton,West Coast,Melbourne Demons,Fwd,15,16,DNP,DNP,149,148,-1,-0.67,623,620,3,117,114,3
jacob-van-rooyen,Jacob Van Rooyen,Melbourne,Essendon Bombers,Key Fwd,15,16,DNP,DNP,1123,1122,-1,-0.09,212,212,0,26,26,0
jacob-wehr,Jacob Wehr,Port Adelaide,Geelong Cats,Def,15,16,PLAYED,31.0,21,21,0,0.0,776,778,-2,168,168,0
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,15,16,DNP,DNP,1249,1261,12,0.96,196,193,3,16,16,0
jade-gresham,Jade Gresham,Essendon,Geelong Cats,Fwd,15,16,DNP,DNP,50,50,0,0.0,732,724,8,160,157,3
jaeger-o-meara,Jaeger O'Meara,Fremantle,Brisbane Lions,Mid,15,16,DNP,DNP,194,194,0,0.0,592,587,5,163,164,-1
jagga-smith,Jagga Smith,Carlton,Fremantle Dockers,Mid,15,16,PLAYED,96.0,3623,4001,378,10.43,37,29,8,22,19,3
jai-culley,Jai Culley,Melbourne,Western Bulldogs,Mid,15,16,DNP,DNP,77,77,0,0.0,696,695,1,181,181,0
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,15,16,PLAYED,41.0,1267,1241,-26,-2.05,194,195,-1,79,77,2
jai-newcombe,Jai Newcombe,Hawthorn,West Coast Eagles,Mid,15,16,PLAYED,107.0,4406,4493,87,1.97,20,20,0,13,13,0
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,15,16,DNP,DNP,220,214,-6,-2.73,571,568,3,95,94,1
jai-serong,Jai Serong,Sydney,North Melbourne Kangaroos,Def,15,16,PLAYED,60.0,116,116,0,0.0,649,647,2,136,137,-1
jaime-uhr-henry,Jaime Uhr-Henry,Hawthorn,Free agents,Ruck,15,16,DNP,DNP,472,466,-6,-1.27,391,389,2,39,40,-1
jake-bowey,Jake Bowey,Melbourne,West Coast Eagles,Def,15,16,DNP,DNP,3264,3243,-21,-0.64,49,51,-2,9,9,0
jake-kolodjashnij,Jake Kolodjashnij,Geelong,Port Adelaide Power,Key Def,15,16,DNP,DNP,37,37,0,0.0,749,749,0,85,85,0
jake-lever,Jake Lever,Melbourne,Collingwood Magpies,Key Def,15,16,DNP,DNP,611,620,9,1.47,322,317,5,26,26,0
jake-lloyd,Jake Lloyd,Sydney,Geelong Cats,Def,15,16,PLAYED,55.0,97,77,-20,-20.62,669,696,-27,141,149,-8
jake-melksham,Jake Melksham,Melbourne,Free agents,Key Fwd,15,16,DNP,DNP,49,49,0,0.0,736,727,9,97,94,3
jake-riccardi,Jake Riccardi,GWS,Port Adelaide Power,Key Fwd,15,16,DNP,DNP,398,397,-1,-0.25,430,423,7,56,54,2
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,15,16,DNP,DNP,604,599,-5,-0.83,325,327,-2,38,39,-1
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,15,16,PLAYED,61.0,2119,2075,-44,-2.08,101,102,-1,51,51,0
jake-stringer,Jake Stringer,GWS,Brisbane Lions,Fwd,15,16,PLAYED,53.0,86,86,0,0.0,682,683,-1,142,141,1
jake-waterman,Jake Waterman,West Coast,West Coast Eagles,Key Fwd,15,16,PLAYED,38.0,1848,1575,-273,-14.77,128,152,-24,12,13,-1
jakob-ryan,Jakob Ryan,Collingwood,West Coast Eagles,Def,15,16,DNP,DNP,280,280,0,0.0,514,511,3,106,106,0
jamarra-ugle-hagan,Jamarra Ugle-Hagan,Gold Coast,Brisbane Lions,Key Fwd,15,16,DNP,DNP,402,388,-14,-3.48,428,428,0,54,55,-1
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,15,16,DNP,DNP,413,406,-7,-1.69,422,418,4,37,38,-1
james-blanck,James Blanck,Hawthorn,Free agents,Key Def,15,16,DNP,DNP,30,29,-1,-3.33,764,765,-1,88,88,0
james-borlase,James Borlase,Adelaide,Fremantle Dockers,Key Def,15,16,PLAYED,79.0,537,704,167,31.1,357,295,62,31,24,7
james-jordon,James Jordon,Sydney,Adelaide Crows,Mid,15,16,PLAYED,79.0,179,232,53,29.61,600,553,47,165,161,4
james-leake,James Leake,GWS,Hawthorn Hawks,Def,15,16,DNP,DNP,330,317,-13,-3.94,471,481,-10,101,102,-1
james-o-donnell,James O'Donnell,Western Bulldogs,Richmond Tigers,Key Def,15,16,DNP,DNP,574,573,-1,-0.17,338,336,2,28,28,0
james-peatling,James Peatling,Adelaide,Collingwood Magpies,Mid,15,16,PLAYED,52.0,1369,1219,-150,-10.96,183,200,-17,75,79,-4
james-rowbottom,James Rowbottom,Sydney,Sydney Swans,Mid,15,16,PLAYED,96.0,913,983,70,7.67,250,231,19,97,89,8
james-sicily,James Sicily,Hawthorn,Geelong Cats,Def,15,16,PLAYED,109.0,1838,1907,69,3.75,129,121,8,25,24,1
james-trezise,James Trezise,Richmond,Western Bulldogs,Def,15,16,PLAYED,68.0,170,165,-5,-2.94,606,605,1,128,129,-1
james-tunstill,James Tunstill,Brisbane,Free agents,Mid,15,16,PLAYED,36.0,107,96,-11,-10.28,660,670,-10,176,177,-1
james-worpel,James Worpel,Geelong,Port Adelaide Power,Mid,15,16,DNP,DNP,510,504,-6,-1.18,367,370,-3,129,128,1
jamie-cripps,Jamie Cripps,West Coast,Free agents,Fwd,15,16,DNP,DNP,34,34,0,0.0,755,757,-2,167,167,0
jamie-elliott,Jamie Elliott,Collingwood,Brisbane Lions,Fwd,15,16,DNP,DNP,32,32,0,0.0,758,759,-1,169,169,0
jaren-carr,Jaren Carr,Fremantle,Port Adelaide Power,Fwd,15,16,DNP,DNP,240,237,-3,-1.25,555,547,8,94,93,1
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,15,16,DNP,DNP,684,686,2,0.29,302,302,0,64,65,-1
jarrod-berry,Jarrod Berry,Brisbane,Sydney Swans,Mid,15,16,PLAYED,64.0,548,478,-70,-12.77,352,383,-31,125,134,-9
jarrod-witts,Jarrod Witts,Gold Coast,Port Adelaide Power,Ruck,15,16,PLAYED,78.0,297,214,-83,-27.95,498,569,-71,50,52,-2
jase-burgoyne,Jase Burgoyne,Port Adelaide,Essendon Bombers,Def,15,16,PLAYED,81.0,2153,2110,-43,-2.0,96,101,-5,16,19,-3
jason-horne-francis,Jason Horne-Francis,Port Adelaide,Geelong Cats,Mid,15,16,PLAYED,112.0,4531,4685,154,3.4,19,17,2,12,11,1
jaspa-fletcher,Jaspa Fletcher,Brisbane,Adelaide Crows,Def,15,16,PLAYED,103.0,2086,2186,100,4.79,104,92,12,20,15,5
jasper-alger,Jasper Alger,Richmond,Carlton Blues,Fwd,15,16,PLAYED,64.0,287,315,28,9.76,507,484,23,79,76,3
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,15,16,DNP,DNP,367,356,-11,-3.0,444,450,-6,94,98,-4
jaxon-prior,Jaxon Prior,Brisbane,Fremantle Dockers,Def,15,16,PLAYED,51.0,495,414,-81,-16.36,372,410,-38,82,86,-4
jay-polkinghorne,Jay Polkinghorne,Geelong,Fremantle Dockers,Fwd,15,16,DNP,DNP,257,252,-5,-1.95,542,534,8,90,87,3
jayden-laverde,Jayden Laverde,Essendon,West Coast Eagles,Key Def,15,16,DNP,DNP,452,461,9,1.99,403,395,8,35,34,1
jayden-nguyen,Jayden Nguyen,GWS,Free agents,Def,15,16,DNP,DNP,487,484,-3,-0.62,378,378,0,83,82,1
jayden-short,Jayden Short,Richmond,Port Adelaide Power,Def,15,16,PLAYED,66.0,1599,1454,-145,-9.07,151,166,-15,32,37,-5
jed-adams,Jed Adams,Melbourne,Melbourne Demons,Key Def,15,16,DNP,DNP,270,268,-2,-0.74,525,519,6,51,49,2
jed-bews,Jed Bews,Geelong,Free agents,Def,15,16,DNP,DNP,26,26,0,0.0,769,768,1,166,165,1
jed-walter,Jed Walter,Gold Coast,Melbourne Demons,Key Fwd,15,16,PLAYED,46.0,1594,1575,-19,-1.19,152,153,-1,15,14,1
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,15,16,DNP,DNP,725,574,-151,-20.83,294,335,-41,25,27,-2
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,15,16,DNP,DNP,1376,1374,-2,-0.15,181,177,4,20,19,1
jeremy-howe,Jeremy Howe,Collingwood,Port Adelaide Power,Def,15,16,PLAYED,45.0,465,358,-107,-23.01,398,447,-49,86,95,-9
jeremy-sharp,Jeremy Sharp,Fremantle,Collingwood Magpies,Mid,15,16,DNP,DNP,110,98,-12,-10.91,653,666,-13,172,176,-4
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,15,16,DNP,DNP,472,463,-9,-1.91,392,394,-2,50,51,-1
jesse-hogan,Jesse Hogan,GWS,Port Adelaide Power,Key Fwd,15,16,DNP,DNP,325,323,-2,-0.62,479,470,9,68,65,3
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,15,16,DNP,DNP,294,285,-9,-3.06,500,504,-4,154,154,0
jesse-motlop,Jesse Motlop,Carlton,Adelaide Crows,Fwd,15,16,DNP,DNP,133,128,-5,-3.76,636,634,2,125,124,1
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,15,16,DNP,DNP,512,501,-11,-2.15,364,371,-7,44,47,-3
jhye-clark,Jhye Clark,Geelong,Geelong Cats,Mid,15,16,DNP,DNP,563,530,-33,-5.86,344,353,-9,123,123,0
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,15,16,PLAYED,39.0,1582,1404,-178,-11.25,156,172,-16,16,18,-2
joe-berry,Joe Berry,Port Adelaide,Adelaide Crows,Fwd,15,16,PLAYED,99.0,1055,1401,346,32.8,221,173,48,25,21,4
joe-pike,Joe Pike,Geelong,North Melbourne Kangaroos,Ruck,15,16,DNP,DNP,472,466,-6,-1.27,393,390,3,40,41,-1
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,15,16,PLAYED,110.0,855,994,139,16.26,264,230,34,31,26,5
joel-amartey,Joel Amartey,Sydney,Collingwood Magpies,Key Fwd,15,16,PLAYED,12.0,135,48,-87,-64.44,634,729,-95,87,96,-9
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,15,16,DNP,DNP,363,355,-8,-2.2,446,451,-5,40,41,-1
joel-fitzgerald,Joel Fitzgerald,Melbourne,Sydney Swans,Mid,15,16,DNP,DNP,109,103,-6,-5.5,657,659,-2,174,173,1
joel-freijah,Joel Freijah,Western Bulldogs,Western Bulldogs,Mid,15,16,DNP,DNP,2879,2869,-10,-0.35,60,61,-1,36,37,-1
joel-hamling,Joel Hamling,Sydney,Free agents,Key Def,15,16,PLAYED,51.0,36,36,0,0.0,751,751,0,86,86,0
