key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
braeden-campbell,Braeden Campbell,Sydney,Essendon Bombers,Def,14,15,DNP,DNP,457,455,-2,-0.44,407,406,1,87,89,-2
dayne-zorko,Dayne Zorko,Brisbane,Port Adelaide Power,Def,14,15,DNP,DNP,1248,1239,-9,-0.72,197,197,0,40,41,-1
lachlan-carmichael,Lachlan Carmichael,Western Bulldogs,Hawthorn Hawks,Def,14,15,DNP,DNP,640,640,0,0.0,315,314,1,68,69,-1
taylor-goad,Taylor Goad,North Melbourne,Richmond Tigers,Ruck,14,15,PLAYED,44.0,914,1036,122,13.35,249,222,27,23,20,3
phoenix-gothard,Phoenix Gothard,GWS,Hawthorn Hawks,Fwd,14,15,PLAYED,36.0,410,410,0,0.0,434,431,3,61,60,1
william-mccabe,William McCabe,Hawthorn,Hawthorn Hawks,Key Fwd,14,15,DNP,DNP,575,574,-1,-0.17,346,345,1,46,44,2
mitchell-marsh,Mitchell Marsh,Adelaide,Hawthorn Hawks,Key Fwd,14,15,DNP,DNP,698,698,0,0.0,299,302,-3,40,39,1
taj-hotton,Taj Hotton,Richmond,Hawthorn Hawks,Mid,14,15,PLAYED,32.0,2071,2008,-63,-3.04,104,110,-6,52,54,-2
tom-de-koning,Tom De Koning,St Kilda,Essendon Bombers,Ruck,14,15,DNP,DNP,1970,1956,-14,-0.71,116,115,1,9,10,-1
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,14,15,DNP,DNP,877,874,-3,-0.34,257,258,-1,34,34,0
kane-farrell,Kane Farrell,Port Adelaide,Essendon Bombers,Def,14,15,DNP,DNP,1568,1556,-12,-0.77,158,160,-2,34,34,0
lachy-dovaston,Lachy Dovaston,North Melbourne,Fremantle Dockers,Fwd,14,15,DNP,DNP,863,860,-3,-0.35,260,261,-1,29,30,-1
aaron-naughton,Aaron Naughton,Western Bulldogs,Sydney Swans,Key Fwd,14,15,PLAYED,40.0,1680,1547,-133,-7.92,143,163,-20,13,17,-4
aidan-schubert,Aidan Schubert,Hawthorn,Fremantle Dockers,Key Fwd,14,15,DNP,DNP,693,693,0,0.0,300,303,-3,41,40,1
thomas-stewart,Thomas Stewart,Geelong,Port Adelaide Power,Def,14,15,DNP,DNP,1108,1100,-8,-0.72,216,214,2,44,44,0
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,14,15,PLAYED,100.0,579,735,156,26.94,342,293,49,75,62,13
tim-kelly,Tim Kelly,West Coast,St Kilda Saints,Mid,14,15,DNP,DNP,1030,1025,-5,-0.49,225,223,2,87,87,0
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,14,15,DNP,DNP,753,753,0,0.0,285,288,-3,107,110,-3
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,14,15,DNP,DNP,610,609,-1,-0.16,330,332,-2,69,71,-2
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,14,15,PLAYED,40.0,1591,1376,-215,-13.51,153,182,-29,15,20,-5
wil-powell,Wil Powell,Gold Coast,Adelaide Crows,Def,14,15,DNP,DNP,967,966,-1,-0.1,232,234,-2,49,49,0
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,14,15,DNP,DNP,1270,1250,-20,-1.57,193,196,-3,15,16,-1
matthew-roberts,Matthew Roberts,Sydney,Carlton Blues,Def,14,15,DNP,DNP,1898,1891,-7,-0.37,122,123,-1,25,23,2
adam-sweid,Adam Sweid,Fremantle,Sydney Swans,Fwd,14,15,DNP,DNP,645,645,0,0.0,313,311,2,36,36,0
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,14,15,DNP,DNP,1284,1282,-2,-0.16,192,193,-1,23,23,0
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,14,15,DNP,DNP,1588,1582,-6,-0.38,154,156,-2,16,16,0
aliir-aliir,Aliir Aliir,Port Adelaide,North Melbourne Kangaroos,Key Def,14,15,PLAYED,78.0,1059,1024,-35,-3.31,223,224,-1,18,17,1
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,14,15,DNP,DNP,541,541,0,0.0,361,358,3,31,31,0
rowan-marshall,Rowan Marshall,St Kilda,Port Adelaide Power,Ruck,14,15,PLAYED,90.0,1364,1338,-26,-1.91,185,189,-4,15,15,0
charlie-curnow,Charlie Curnow,Carlton,Adelaide Crows,Key Fwd,14,15,DNP,DNP,1247,1237,-10,-0.8,198,198,0,25,24,1
matt-whitlock,Matt Whitlock,North Melbourne,Adelaide Crows,Key Fwd,14,15,DNP,DNP,444,444,0,0.0,413,412,1,52,51,1
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,14,15,PLAYED,84.0,1239,1211,-28,-2.26,200,202,-2,42,42,0
lachlan-mcandrew,Lachlan McAndrew,Adelaide,Brisbane Lions,Ruck,14,15,PLAYED,61.0,1292,1168,-124,-9.6,191,208,-17,16,18,-2
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,14,15,DNP,DNP,990,987,-3,-0.3,228,228,0,47,46,1
adam-cerra,Adam Cerra,Carlton,Adelaide Crows,Mid,14,15,PLAYED,67.0,1179,1116,-63,-5.34,210,213,-3,82,85,-3
patrick-lipinski,Patrick Lipinski,Collingwood,Collingwood Magpies,Fwd,14,15,PLAYED,86.0,610,637,27,4.43,331,315,16,38,37,1
jye-caldwell,Jye Caldwell,Essendon,Brisbane Lions,Mid,14,15,DNP,DNP,1405,1398,-7,-0.5,178,177,1,72,73,-1
kade-chandler,Kade Chandler,Melbourne,Western Bulldogs,Fwd,14,15,PLAYED,84.0,1216,1213,-3,-0.25,205,201,4,24,24,0
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,14,15,DNP,DNP,614,611,-3,-0.49,327,330,-3,37,38,-1
thomas-sims,Thomas Sims,Richmond,Hawthorn Hawks,Key Fwd,14,15,DNP,DNP,1083,1079,-4,-0.37,218,217,1,27,28,-1
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,14,15,DNP,DNP,560,560,0,0.0,354,350,4,78,77,1
jordan-ridley,Jordan Ridley,Essendon,Adelaide Crows,Def,14,15,DNP,DNP,1190,1187,-3,-0.25,208,205,3,43,43,0
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,14,15,DNP,DNP,576,575,-1,-0.17,344,343,1,41,41,0
sam-allen,Sam Allen,West Coast,Sydney Swans,Mid,14,15,DNP,DNP,837,837,0,0.0,268,268,0,101,100,1
jordan-croft,Jordan Croft,Western Bulldogs,Hawthorn Hawks,Key Fwd,14,15,PLAYED,29.0,1081,919,-162,-14.99,219,249,-30,28,33,-5
thomas-matthews,Thomas Matthews,Melbourne,Melbourne Demons,Fwd,14,15,DNP,DNP,584,584,0,0.0,340,341,-1,39,39,0
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,14,15,PLAYED,66.0,1561,1388,-173,-11.08,159,181,-22,13,14,-1
ryan-lester,Ryan Lester,Brisbane,Sydney Swans,Key Def,14,15,DNP,DNP,905,890,-15,-1.66,251,256,-5,20,21,-1
rory-laird,Rory Laird,Adelaide,North Melbourne Kangaroos,Def,14,15,PLAYED,98.0,1027,971,-56,-5.45,226,232,-6,46,48,-2
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,14,15,DNP,DNP,742,740,-2,-0.27,287,291,-4,23,24,-1
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,14,15,PLAYED,51.0,2269,2175,-94,-4.14,88,94,-6,10,12,-2
bradley-hill,Bradley Hill,St Kilda,Port Adelaide Power,Fwd,14,15,PLAYED,113.0,811,907,96,11.84,273,254,19,32,28,4
zane-peucker,Zane Peucker,Richmond,Carlton Blues,Fwd,14,15,DNP,DNP,573,573,0,0.0,348,346,2,42,42,0
oliver-hannaford,Oliver Hannaford,GWS,Melbourne Demons,Fwd,14,15,DNP,DNP,432,431,-1,-0.23,421,418,3,58,58,0
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,14,15,PLAYED,57.0,1268,1210,-58,-4.57,194,203,-9,24,25,-1
samuel-collins,Samuel Collins,Gold Coast,St Kilda Saints,Key Def,14,15,PLAYED,71.0,988,941,-47,-4.76,229,238,-9,19,20,-1
tyan-prindable,Tyan Prindable,Collingwood,Fremantle Dockers,Mid,14,15,DNP,DNP,755,755,0,0.0,283,286,-3,105,108,-3
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,14,15,DNP,DNP,939,932,-7,-0.75,239,241,-2,51,51,0
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,14,15,DNP,DNP,732,732,0,0.0,293,295,-2,110,112,-2
riley-bice,Riley Bice,Sydney,Collingwood Magpies,Def,14,15,DNP,DNP,473,472,-1,-0.21,397,397,0,83,85,-2
shaun-mannagh,Shaun Mannagh,Geelong,West Coast Eagles,Fwd,14,15,PLAYED,46.0,511,389,-122,-23.87,372,442,-70,45,62,-17
josh-dunkley,Josh Dunkley,Brisbane,Geelong Cats,Mid,14,15,DNP,DNP,1168,1162,-6,-0.51,213,209,4,85,83,2
nic-newman,Nic Newman,Carlton,West Coast Eagles,Def,14,15,PLAYED,92.0,945,909,-36,-3.81,237,253,-16,50,53,-3
lachie-jaques,Lachie Jaques,Western Bulldogs,Melbourne Demons,Def,14,15,DNP,DNP,860,857,-3,-0.35,262,263,-1,56,55,1
darcy-jones,Darcy Jones,GWS,Essendon Bombers,Fwd,14,15,DNP,DNP,1628,1623,-5,-0.31,151,150,1,16,17,-1
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Mid,14,15,PLAYED,79.0,1173,1216,43,3.67,212,200,12,84,81,3
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,14,15,PLAYED,96.0,1223,1301,78,6.38,204,191,13,17,15,2
samuel-swadling,Samuel Swadling,Collingwood,Essendon Bombers,Mid,14,15,PLAYED,82.0,655,777,122,18.63,310,283,27,115,106,9
elijah-tsatas,Elijah Tsatas,Essendon,Melbourne Demons,Mid,14,15,DNP,DNP,1402,1397,-5,-0.36,179,178,1,73,74,-1
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,14,15,DNP,DNP,526,526,0,0.0,365,362,3,44,43,1
wil-dawson,Wil Dawson,North Melbourne,Collingwood Magpies,Key Def,14,15,DNP,DNP,498,497,-1,-0.2,375,373,2,33,33,0
milan-murdock,Milan Murdock,West Coast,Richmond Tigers,Fwd,14,15,DNP,DNP,919,920,1,0.11,246,247,-1,27,26,1
sean-darcy,Sean Darcy,Fremantle,Collingwood Magpies,Ruck,14,15,DNP,DNP,1208,1204,-4,-0.33,206,204,2,18,16,2
marcus-windhager,Marcus Windhager,St Kilda,Western Bulldogs,Mid,14,15,PLAYED,99.0,1813,1912,99,5.46,133,120,13,60,58,2
sam-taylor,Sam Taylor,GWS,North Melbourne Kangaroos,Key Def,14,15,PLAYED,61.0,1979,1808,-171,-8.64,115,132,-17,8,8,0
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,14,15,DNP,DNP,423,423,0,0.0,426,423,3,38,37,1
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,14,15,PLAYED,26.0,2442,2130,-312,-12.78,78,100,-22,47,51,-4
will-graham,Will Graham,Gold Coast,Hawthorn Hawks,Fwd,14,15,DNP,DNP,1561,1556,-5,-0.32,160,161,-1,18,18,0
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,14,15,DNP,DNP,720,717,-3,-0.42,295,298,-3,39,38,1
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,14,15,DNP,DNP,861,858,-3,-0.35,261,262,-1,21,22,-1
koby-evans,Koby Evans,Brisbane,Free agents,Fwd,14,15,DNP,DNP,491,491,0,0.0,382,380,2,48,46,2
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,14,15,DNP,DNP,379,379,0,0.0,448,444,4,62,60,2
lachlan-blakiston,Lachlan Blakiston,Essendon,West Coast Eagles,Key Def,14,15,DNP,DNP,16,16,0,0.0,783,783,0,90,90,0
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,14,15,PLAYED,79.0,857,855,-2,-0.23,264,264,0,31,31,0
ned-bowman,Ned Bowman,Sydney,Free agents,Fwd,14,15,DNP,DNP,419,419,0,0.0,428,426,2,59,59,0
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,14,15,DNP,DNP,625,625,0,0.0,317,318,-1,28,28,0
tylah-williams,Tylah Williams,West Coast,Melbourne Demons,Fwd,14,15,DNP,DNP,480,480,0,0.0,394,393,1,53,51,2
tyler-sonsie,Tyler Sonsie,Richmond,Essendon Bombers,Mid,14,15,PLAYED,44.0,1268,1097,-171,-13.49,195,215,-20,79,86,-7
noah-mraz,Noah Mraz,Hawthorn,Melbourne Demons,Key Def,14,15,DNP,DNP,412,412,0,0.0,432,427,5,39,38,1
ned-moyle,Ned Moyle,Gold Coast,St Kilda Saints,Ruck,14,15,PLAYED,50.0,1686,1473,-213,-12.63,142,172,-30,12,13,-1
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,14,15,DNP,DNP,483,483,0,0.0,388,387,1,51,50,1
ty-gallop,Ty Gallop,Brisbane,Adelaide Crows,Key Fwd,14,15,DNP,DNP,1062,1059,-3,-0.28,221,219,2,30,30,0
tobyn-murray,Tobyn Murray,Fremantle,West Coast Eagles,Fwd,14,15,DNP,DNP,461,461,0,0.0,406,403,3,55,53,2
andrew-mcgrath,Andrew McGrath,Essendon,Geelong Cats,Def,14,15,DNP,DNP,1061,1057,-4,-0.38,222,220,2,45,45,0
massimo-d-ambrosio,Massimo D'Ambrosio,Hawthorn,Geelong Cats,Mid,14,15,PLAYED,55.0,1670,1583,-87,-5.21,144,155,-11,65,69,-4
kayle-gerreyn,Kayle Gerreyn,Essendon,Fremantle Dockers,Key Fwd,14,15,DNP,DNP,347,347,0,0.0,466,464,2,67,65,2
joshua-kelly,Joshua Kelly,GWS,Adelaide Crows,Mid,14,15,DNP,DNP,617,613,-4,-0.65,325,326,-1,118,117,1
lloyd-meek,Lloyd Meek,Hawthorn,Carlton Blues,Ruck,14,15,PLAYED,52.0,1231,1140,-91,-7.39,203,211,-8,17,19,-2
toby-greene,Toby Greene,GWS,North Melbourne Kangaroos,Fwd,14,15,PLAYED,64.0,859,785,-74,-8.61,263,279,-16,30,33,-3
karl-amon,Karl Amon,Hawthorn,St Kilda Saints,Def,14,15,PLAYED,95.0,816,839,23,2.82,272,267,5,58,56,2
joseph-fonti,Joseph Fonti,GWS,St Kilda Saints,Def,14,15,PLAYED,59.0,781,718,-63,-8.07,279,297,-18,61,63,-2
willem-drew,Willem Drew,Port Adelaide,Adelaide Crows,Mid,14,15,PLAYED,102.0,841,928,87,10.34,267,242,25,100,93,7
tai-hayes,Tai Hayes,Brisbane,Hawthorn Hawks,Fwd,14,15,DNP,DNP,300,300,0,0.0,504,502,2,79,78,1
mitchell-edwards,Mitchell Edwards,Geelong,Western Bulldogs,Ruck,14,15,PLAYED,58.0,1855,1876,21,1.13,127,125,2,11,11,0
lewis-hayes,Lewis Hayes,Essendon,Western Bulldogs,Key Def,14,15,DNP,DNP,359,359,0,0.0,460,457,3,45,43,2
josh-dolan,Josh Dolan,Western Bulldogs,Hawthorn Hawks,Fwd,14,15,DNP,DNP,322,321,-1,-0.31,489,487,2,73,71,2
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Mid,14,15,DNP,DNP,644,644,0,0.0,314,313,1,116,115,1
reilly-o-brien,Reilly O'Brien,Adelaide,Geelong Cats,Ruck,14,15,DNP,DNP,1194,1184,-10,-0.84,207,206,1,19,17,2
riley-hardeman,Riley Hardeman,North Melbourne,Sydney Swans,Def,14,15,DNP,DNP,353,353,0,0.0,464,460,4,97,98,-1
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,14,15,DNP,DNP,449,448,-1,-0.22,412,409,3,51,50,1
koby-coulson,Koby Coulson,Gold Coast,Carlton Blues,Mid,14,15,DNP,DNP,558,558,0,0.0,356,353,3,126,125,1
max-kondogiannis,Max Kondogiannis,Essendon,Hawthorn Hawks,Def,14,15,DNP,DNP,516,514,-2,-0.39,369,369,0,81,81,0
james-leake,James Leake,GWS,Hawthorn Hawks,Def,14,15,DNP,DNP,345,344,-1,-0.29,469,466,3,99,101,-2
caiden-cleary,Caiden Cleary,Sydney,Carlton Blues,Fwd,14,15,DNP,DNP,486,484,-2,-0.41,386,385,1,50,49,1
toby-conway,Toby Conway,Geelong,Essendon Bombers,Ruck,14,15,DNP,DNP,562,562,0,0.0,352,349,3,34,34,0
daniel-turner,Daniel Turner,Melbourne,West Coast Eagles,Key Def,14,15,PLAYED,64.0,1585,1564,-21,-1.32,155,159,-4,12,12,0
sam-marshall,Sam Marshall,Brisbane,Western Bulldogs,Mid,14,15,DNP,DNP,926,924,-2,-0.22,243,244,-1,93,95,-2
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,14,15,DNP,DNP,392,392,0,0.0,442,440,2,62,61,1
archie-perkins,Archie Perkins,Essendon,Melbourne Demons,Fwd,14,15,DNP,DNP,286,285,-1,-0.35,514,513,1,81,80,1
max-king-syd,Maxwell King,Sydney,Richmond Tigers,Fwd,14,15,DNP,DNP,266,266,0,0.0,539,539,0,87,87,0
archie-ludowyke,Archie Ludowyke,Adelaide,Fremantle Dockers,Key Fwd,14,15,DNP,DNP,398,398,0,0.0,438,437,1,58,58,0
lachlan-smith,Lachlan Smith,Western Bulldogs,Collingwood Magpies,Ruck,14,15,DNP,DNP,705,703,-2,-0.28,297,300,-3,26,26,0
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,14,15,DNP,DNP,464,464,0,0.0,401,399,2,85,87,-2
ollie-murphy,Ollie Murphy,Fremantle,St Kilda Saints,Key Def,14,15,DNP,DNP,289,289,0,0.0,512,511,1,50,50,0
elliot-yeo,Elliot Yeo,West Coast,North Melbourne Kangaroos,Mid,14,15,DNP,DNP,703,699,-4,-0.57,298,301,-3,112,114,-2
kye-fincher,Kye Fincher,St Kilda,Hawthorn Hawks,Mid,14,15,DNP,DNP,516,516,0,0.0,368,367,1,130,131,-1
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Mid,14,15,DNP,DNP,754,753,-1,-0.13,284,287,-3,106,109,-3
max-michalanney,Max Michalanney,Adelaide,Carlton Blues,Def,14,15,PLAYED,109.0,569,559,-10,-1.76,350,352,-2,77,78,-1
luke-lloyd,Luke Lloyd,Brisbane,Free agents,Key Fwd,14,15,DNP,DNP,284,284,0,0.0,516,515,1,73,71,2
kye-annand,Kye Annand,Richmond,Carlton Blues,Key Def,14,15,PLAYED,60.0,188,216,28,14.89,597,580,17,65,64,1
xavier-bamert,Xavier Bamert,Port Adelaide,Richmond Tigers,Fwd,14,15,PLAYED,56.0,280,306,26,9.29,520,497,23,82,76,6
campbell-lake,Campbell Lake,St Kilda,Richmond Tigers,Fwd,14,15,PLAYED,59.0,148,150,2,1.35,627,624,3,120,118,2
joel-fitzgerald,Joel Fitzgerald,Melbourne,Sydney Swans,Mid,14,15,PLAYED,60.0,110,118,8,7.27,656,650,6,172,171,1
mitch-podhajski,Mitch Podhajski,Collingwood,Hawthorn Hawks,Key Fwd,14,15,PLAYED,45.0,31,26,-5,-16.13,762,774,-12,99,100,-1
archie-may,Archie May,Essendon,Western Bulldogs,Key Fwd,14,15,DNP,DNP,482,480,-2,-0.41,389,390,-1,49,49,0
tanner-bruhn,Tanner Bruhn,Geelong,Brisbane Lions,Mid,14,15,PLAYED,110.0,1386,1646,260,18.76,182,143,39,74,64,10
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,14,15,DNP,DNP,427,427,0,0.0,423,419,4,141,140,1
lukas-cooke,Lukas Cooke,Melbourne,Adelaide Crows,Key Def,14,15,DNP,DNP,188,187,-1,-0.53,598,598,0,66,66,0
marcus-herbert,Marcus Herbert,West Coast,Essendon Bombers,Def,14,15,DNP,DNP,35,35,0,0.0,754,755,-1,161,161,0
adam-treloar,Adam Treloar,Western Bulldogs,West Coast Eagles,Mid,14,15,DNP,DNP,723,720,-3,-0.41,294,296,-2,111,113,-2
zac-mccarthy,Zac McCarthy,Collingwood,West Coast Eagles,Key Fwd,14,15,DNP,DNP,385,385,0,0.0,444,443,1,60,59,1
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,14,15,PLAYED,14.0,322,325,3,0.93,488,482,6,48,46,2
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,14,15,DNP,DNP,372,372,0,0.0,452,449,3,42,40,2
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,14,15,DNP,DNP,380,379,-1,-0.26,446,446,0,93,95,-2
oliver-francou,Oliver Francou,West Coast,Fremantle Dockers,Mid,14,15,DNP,DNP,410,409,-1,-0.24,433,432,1,144,144,0
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,14,15,DNP,DNP,620,620,0,0.0,321,321,0,31,31,0
oliver-griffin,Oliver Griffin,North Melbourne,Essendon Bombers,Fwd,14,15,DNP,DNP,229,228,-1,-0.44,568,569,-1,95,96,-1
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,14,15,DNP,DNP,254,253,-1,-0.39,546,550,-4,52,52,0
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,14,15,DNP,DNP,620,620,0,0.0,320,320,0,30,30,0
max-beattie,Max Beattie,Hawthorn,Carlton Blues,Fwd,14,15,DNP,DNP,53,53,0,0.0,730,731,-1,159,158,1
alex-van-wyk,Alex Van Wyk,Port Adelaide,Adelaide Crows,Ruck,14,15,DNP,DNP,620,620,0,0.0,319,319,0,29,29,0
liam-puncher,Liam Puncher,Collingwood,North Melbourne Kangaroos,Key Def,14,15,DNP,DNP,170,169,-1,-0.59,611,608,3,69,69,0
max-mapley,Max Mapley,Melbourne,Sydney Swans,Ruck,14,15,DNP,DNP,620,620,0,0.0,322,323,-1,32,32,0
matthew-leray,Matthew LeRay,Hawthorn,Hawthorn Hawks,Mid,14,15,DNP,DNP,497,497,0,0.0,377,372,5,133,134,-1
jy-simpkin,Jy Simpkin,North Melbourne,Collingwood Magpies,Mid,14,15,PLAYED,84.0,945,958,13,1.38,236,235,1,90,91,-1
alex-dodson,Alex Dodson,St Kilda,Hawthorn Hawks,Ruck,14,15,DNP,DNP,489,489,0,0.0,383,381,2,38,37,1
will-darcy,Will Darcy,Western Bulldogs,Fremantle Dockers,Key Def,14,15,DNP,DNP,549,549,0,0.0,359,357,2,30,30,0
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Def,14,15,DNP,DNP,367,367,0,0.0,453,450,3,43,41,2
josh-gibcus,Josh Gibcus,Richmond,Carlton Blues,Key Def,14,15,DNP,DNP,245,244,-1,-0.41,556,559,-3,57,56,1
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,14,15,DNP,DNP,305,305,0,0.0,498,498,0,49,48,1
lachlan-cowan,Lachlan Cowan,Carlton,Essendon Bombers,Def,14,15,PLAYED,81.0,589,657,68,11.54,338,307,31,74,66,8
sam-davidson,Sam Davidson,Western Bulldogs,Brisbane Lions,Fwd,14,15,DNP,DNP,117,117,0,0.0,651,653,-2,131,130,1
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,14,15,DNP,DNP,494,492,-2,-0.4,378,378,0,134,135,-1
archer-reid,Archer Reid,West Coast,Melbourne Demons,Key Fwd,14,15,DNP,DNP,871,868,-3,-0.34,259,260,-1,35,35,0
riley-onley,Riley Onley,Melbourne,Geelong Cats,Mid,14,15,DNP,DNP,438,437,-1,-0.23,418,414,4,139,139,0
mitch-zadow,Mitch Zadow,Port Adelaide,Port Adelaide Power,Fwd,14,15,DNP,DNP,145,144,-1,-0.69,628,629,-1,121,121,0
angus-clarke,Angus Clarke,Essendon,Carlton Blues,Def,14,15,DNP,DNP,758,755,-3,-0.4,282,285,-3,62,61,1
leon-kickett,Leon Kickett,Fremantle,Free agents,Fwd,14,15,DNP,DNP,367,366,-1,-0.27,455,451,4,63,63,0
ollie-greeves,Ollie Greeves,Hawthorn,Hawthorn Hawks,Mid,14,15,DNP,DNP,525,524,-1,-0.19,366,365,1,128,129,-1
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,14,15,DNP,DNP,494,494,0,0.0,379,375,4,36,35,1
nick-driscoll,Nick Driscoll,Geelong,Port Adelaide Power,Mid,14,15,DNP,DNP,552,550,-2,-0.36,358,356,2,127,127,0
logan-evans,Logan Evans,Port Adelaide,Sydney Swans,Def,14,15,PLAYED,80.0,1264,1256,-8,-0.63,196,195,1,39,40,-1
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,14,15,DNP,DNP,690,684,-6,-0.87,301,304,-3,63,64,-1
kalani-white,Kalani White,Melbourne,Essendon Bombers,Key Fwd,14,15,DNP,DNP,291,290,-1,-0.34,510,510,0,71,70,1
riley-hamilton,Riley Hamilton,GWS,Free agents,Fwd,14,15,DNP,DNP,334,333,-1,-0.3,479,474,5,67,67,0
noah-chamberlain,Noah Chamberlain,Sydney,St Kilda Saints,Fwd,14,15,DNP,DNP,157,157,0,0.0,621,619,2,116,114,2
liam-hetherton,Liam Hetherton,Sydney,St Kilda Saints,Key Fwd,14,15,DNP,DNP,221,221,0,0.0,577,575,2,81,81,0
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,14,15,DNP,DNP,229,228,-1,-0.44,567,568,-1,94,95,-1
ryda-luke,Ryda Luke,Fremantle,Free agents,Fwd,14,15,DNP,DNP,229,228,-1,-0.44,569,570,-1,96,97,-1
toby-whan,Toby Whan,Fremantle,Richmond Tigers,Fwd,14,15,DNP,DNP,229,228,-1,-0.44,570,571,-1,97,98,-1
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,14,15,DNP,DNP,304,304,0,0.0,499,499,0,154,154,0
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,14,15,DNP,DNP,277,277,0,0.0,524,523,1,107,109,-2
zac-walker,Zac Walker,Western Bulldogs,Free agents,Def,14,15,DNP,DNP,240,240,0,0.0,562,564,-2,121,122,-1
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,14,15,DNP,DNP,219,219,0,0.0,578,577,1,82,82,0
noah-howes,Noah Howes,Collingwood,Essendon Bombers,Key Fwd,14,15,DNP,DNP,285,284,-1,-0.35,515,516,-1,72,72,0
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,14,15,DNP,DNP,277,277,0,0.0,525,524,1,108,110,-2
kobe-mcdonald,Kobe McDonald,St Kilda,Hawthorn Hawks,Def,14,15,DNP,DNP,277,277,0,0.0,527,528,-1,110,112,-2
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,14,15,DNP,DNP,277,277,0,0.0,526,525,1,109,111,-2
oscar-berry,Oscar Berry,Melbourne,Free agents,Key Def,14,15,DNP,DNP,120,120,0,0.0,647,648,-1,72,73,-1
patrick-carr,Patrick Carr,Richmond,Free agents,Ruck,14,15,DNP,DNP,620,620,0,0.0,323,324,-1,33,33,0
