key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
errol-gulden,Errol Gulden,Sydney,Carlton Blues,Mid,15,16,PLAYED,72.0,5831,5363,-468,-8.03,10,13,-3,7,9,-2
esava-ratugolea,Esava Ratugolea,Port Adelaide,Adelaide Crows,Key Def,15,16,DNP,DNP,123,122,-1,-0.81,644,643,1,72,72,0
ethan-read,Ethan Read,Gold Coast,St Kilda Saints,Key Fwd,15,16,DNP,DNP,1360,1359,-1,-0.07,186,182,4,21,20,1
ewan-mackinlay,Ewan Mackinlay,Port Adelaide,Richmond Tigers,Fwd,15,16,DNP,DNP,45,45,0,0.0,741,739,2,162,160,2
finlay-macrae,Finlay Macrae,West Coast,Geelong Cats,Mid,15,16,DNP,DNP,109,109,0,0.0,658,659,-1,174,174,0
finn-callaghan,Finn Callaghan,GWS,Melbourne Demons,Mid,15,16,PLAYED,103.0,5519,5476,-43,-0.78,12,12,0,9,8,1
finn-maginness,Finn Maginness,Hawthorn,Free agents,Fwd,15,16,DNP,DNP,35,35,0,0.0,753,753,0,166,166,0
finn-o-sullivan,Finn O'Sullivan,North Melbourne,Collingwood Magpies,Mid,15,16,PLAYED,68.0,3576,3535,-41,-1.15,41,44,-3,24,26,-2
finnbar-maley,Finnbar Maley,Adelaide,Geelong Cats,Key Fwd,15,16,DNP,DNP,259,258,-1,-0.39,541,540,1,76,75,1
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,15,16,DNP,DNP,464,464,0,0.0,399,399,0,87,84,3
flynn-perez,Flynn Perez,Hawthorn,Brisbane Lions,Def,15,16,PLAYED,36.0,13,16,3,23.08,786,783,3,172,170,2
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,15,16,DNP,DNP,620,620,0,0.0,321,325,-4,31,31,0
flynn-young,Flynn Young,Carlton,Free agents,Fwd,15,16,DNP,DNP,12,12,0,0.0,789,790,-1,179,180,-1
francis-evans,Francis Evans,Carlton,St Kilda Saints,Fwd,15,16,PLAYED,89.0,164,187,23,14.02,615,598,17,111,107,4
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,15,16,DNP,DNP,492,492,0,0.0,378,378,0,135,133,2
george-hewett,George Hewett,Carlton,Port Adelaide Power,Mid,15,16,PLAYED,110.0,1765,1802,37,2.1,137,135,2,62,61,1
george-stevens,George Stevens,Geelong,St Kilda Saints,Mid,15,16,DNP,DNP,446,446,0,0.0,410,406,4,138,137,1
george-wardlaw,George Wardlaw,North Melbourne,Richmond Tigers,Mid,15,16,PLAYED,82.0,3068,3046,-22,-0.72,55,57,-2,32,34,-2
griffin-logue,Griffin Logue,North Melbourne,Richmond Tigers,Key Def,15,16,DNP,DNP,131,130,-1,-0.76,639,638,1,71,71,0
gryan-miers,Gryan Miers,Geelong,Brisbane Lions,Fwd,15,16,DNP,DNP,1882,1898,16,0.85,124,126,-2,15,16,-1
hamish-davis,Hamish Davis,West Coast,Collingwood Magpies,Mid,15,16,PLAYED,54.0,919,935,16,1.74,248,241,7,97,93,4
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,15,16,DNP,DNP,753,753,0,0.0,288,285,3,110,108,2
harley-reid,Harley Reid,West Coast,Melbourne Demons,Mid,15,16,PLAYED,95.0,3331,3360,29,0.87,47,49,-2,28,30,-2
harris-andrews,Harris Andrews,Brisbane,Collingwood Magpies,Key Def,15,16,PLAYED,74.0,1703,1678,-25,-1.47,141,144,-3,10,10,0
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,15,16,DNP,DNP,253,253,0,0.0,550,543,7,52,51,1
harrison-himmelberg,Harrison Himmelberg,GWS,Sydney Swans,Def,15,16,PLAYED,85.0,436,436,0,0.0,416,409,7,91,86,5
harrison-jones,Harrison Jones,Essendon,Free agents,Key Fwd,15,16,PLAYED,47.0,337,236,-101,-29.97,471,559,-88,66,77,-11
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,15,16,PLAYED,38.0,609,677,68,11.17,332,309,23,71,67,4
harrison-petty,Harrison Petty,Melbourne,Geelong Cats,Key Def,15,16,DNP,DNP,155,154,-1,-0.65,620,621,-1,70,70,0
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,15,16,DNP,DNP,325,325,0,0.0,482,482,0,46,45,1
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,15,16,DNP,DNP,874,873,-1,-0.11,258,257,1,34,34,0
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,15,16,DNP,DNP,625,625,0,0.0,318,321,-3,28,28,0
harry-charleson,Harry Charleson,Carlton,North Melbourne Kangaroos,Def,15,16,DNP,DNP,268,268,0,0.0,537,536,1,116,116,0
harry-cunningham,Harry Cunningham,Sydney,Free agents,Def,15,16,PLAYED,28.0,3,1,-2,-66.67,800,802,-2,177,177,0
harry-dean,Harry Dean,Carlton,Hawthorn Hawks,Key Def,15,16,PLAYED,84.0,2133,2411,278,13.03,99,81,18,7,5,2
harry-demattia,Harry DeMattia,Collingwood,Carlton Blues,Mid,15,16,DNP,DNP,488,488,0,0.0,383,383,0,136,134,2
harry-edwards,Harry Edwards,West Coast,St Kilda Saints,Key Def,15,16,DNP,DNP,175,175,0,0.0,603,604,-1,67,67,0
harry-kyle,Harry Kyle,Sydney,Fremantle Dockers,Def,15,16,DNP,DNP,922,922,0,0.0,246,246,0,52,52,0
harry-mckay,Harry McKay,Carlton,St Kilda Saints,Key Fwd,15,16,PLAYED,105.0,1851,2010,159,8.59,127,109,18,11,9,2
harry-morrison,Harry Morrison,Hawthorn,St Kilda Saints,Mid,15,16,PLAYED,76.0,54,46,-8,-14.81,726,737,-11,187,188,-1
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,15,16,DNP,DNP,858,858,0,0.0,262,261,1,22,20,2
harry-perryman,Harry Perryman,Collingwood,Brisbane Lions,Def,15,16,PLAYED,57.0,127,116,-11,-8.66,640,651,-11,133,137,-4
harry-rowston,Harry Rowston,GWS,Carlton Blues,Mid,15,16,DNP,DNP,612,611,-1,-0.16,327,332,-5,118,118,0
harry-schoenberg,Harry Schoenberg,Adelaide,Adelaide Crows,Mid,15,16,DNP,DNP,56,56,0,0.0,719,712,7,185,183,2
harry-sharp,Harry Sharp,Brisbane,Brisbane Lions,Fwd,15,16,DNP,DNP,161,160,-1,-0.62,617,617,0,113,113,0
harry-sheezel,Harry Sheezel,North Melbourne,Carlton Blues,Mid,15,16,PLAYED,175.0,8465,8834,369,4.36,2,1,1,1,1,0
harvey-gallagher,Harvey Gallagher,Western Bulldogs,Richmond Tigers,Def,15,16,DNP,DNP,135,135,0,0.0,636,635,1,132,132,0
harvey-harrison,Harvey Harrison,Collingwood,West Coast Eagles,Fwd,15,16,PLAYED,29.0,60,60,0,0.0,716,710,6,155,154,1
harvey-johnston,Harvey Johnston,West Coast,Melbourne Demons,Def,15,16,DNP,DNP,281,281,0,0.0,517,518,-1,106,106,0
harvey-langford,Harvey Langford,Melbourne,Fremantle Dockers,Mid,15,16,DNP,DNP,2569,2567,-2,-0.08,70,69,1,42,41,1
harvey-thomas,Harvey Thomas,GWS,Brisbane Lions,Fwd,15,16,PLAYED,65.0,2499,2440,-59,-2.36,76,77,-1,6,6,0
hayden-mclean,Hayden McLean,Sydney,Richmond Tigers,Key Fwd,15,16,DNP,DNP,584,584,0,0.0,340,341,-1,43,43,0
hayden-young,Hayden Young,Fremantle,Essendon Bombers,Mid,15,16,PLAYED,43.0,2548,2022,-526,-20.64,74,108,-34,44,54,-10
heath-chapman,Heath Chapman,Fremantle,Sydney Swans,Def,15,16,PLAYED,80.0,592,684,92,15.54,338,308,30,75,66,9
henry-hustwaite,Henry Hustwaite,Hawthorn,Richmond Tigers,Mid,15,16,DNP,DNP,341,341,0,0.0,470,468,2,150,148,2
henry-smith,Henry Smith,Brisbane,Hawthorn Hawks,Key Fwd,15,16,DNP,DNP,157,157,0,0.0,618,618,0,86,86,0
hudson-o-keeffe,Hudson O'Keeffe,Carlton,Western Bulldogs,Key Fwd,15,16,DNP,DNP,376,376,0,0.0,447,446,1,61,61,0
hugh-bond,Hugh Bond,Adelaide,Fremantle Dockers,Def,15,16,DNP,DNP,221,221,0,0.0,574,572,2,123,123,0
hugh-boxshall,Hugh Boxshall,St Kilda,Melbourne Demons,Mid,15,16,DNP,DNP,902,901,-1,-0.11,255,253,2,98,98,0
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,15,16,DNP,DNP,305,305,0,0.0,498,498,0,48,47,1
hugh-mccluggage,Hugh McCluggage,Brisbane,Western Bulldogs,Mid,15,16,DNP,DNP,1895,1890,-5,-0.26,121,127,-6,59,60,-1
hugo-garcia,Hugo Garcia,St Kilda,West Coast Eagles,Mid,15,16,DNP,DNP,2672,2667,-5,-0.19,67,68,-1,40,40,0
hugo-hall-kahan,Hugo Hall-Kahan,Adelaide,Collingwood Magpies,Def,15,16,PLAYED,61.0,397,299,-98,-24.69,438,504,-66,92,104,-12
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,15,16,DNP,DNP,392,392,0,0.0,440,435,5,61,61,0
hugo-ralphsmith,Hugo Ralphsmith,Richmond,Port Adelaide Power,Mid,15,16,DNP,DNP,59,59,0,0.0,718,711,7,184,182,2
hunter-clark,Hunter Clark,St Kilda,Hawthorn Hawks,Def,15,16,DNP,DNP,55,55,0,0.0,723,716,7,155,154,1
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,15,16,DNP,DNP,732,732,0,0.0,295,293,2,112,110,2
hussien-el-achkar,Hussien El Achkar,Essendon,Western Bulldogs,Fwd,15,16,PLAYED,30.0,479,402,-77,-16.08,394,429,-35,52,60,-8
iliro-smit,Iliro Smit,Collingwood,Carlton Blues,Ruck,15,16,DNP,DNP,307,307,0,0.0,495,495,0,49,49,0
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,15,16,DNP,DNP,277,277,0,0.0,525,525,0,111,111,0
isaac-cumming,Isaac Cumming,Adelaide,North Melbourne Kangaroos,Def,15,16,PLAYED,52.0,70,51,-19,-27.14,707,728,-21,152,157,-5
isaac-heeney,Isaac Heeney,Sydney,West Coast Eagles,Mid,15,16,PLAYED,125.0,4223,4206,-17,-0.4,23,22,1,16,15,1
isaac-kako,Isaac Kako,Essendon,Western Bulldogs,Fwd,15,16,PLAYED,11.0,1434,1116,-318,-22.18,175,213,-38,21,25,-4
isaac-keeler,Isaac Keeler,St Kilda,Hawthorn Hawks,Key Fwd,15,16,DNP,DNP,424,424,0,0.0,422,412,10,53,54,-1
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,15,16,PLAYED,49.0,735,572,-163,-22.18,293,348,-55,62,75,-13
isaiah-dudley,Isaiah Dudley,Fremantle,Carlton Blues,Fwd,15,16,PLAYED,75.0,89,82,-7,-7.87,679,693,-14,141,146,-5
izak-rankine,Izak Rankine,Adelaide,Geelong Cats,Fwd,15,16,PLAYED,38.0,2788,2519,-269,-9.65,64,72,-8,4,5,-1
jack-bowes,Jack Bowes,Geelong,Brisbane Lions,Mid,15,16,DNP,DNP,107,107,0,0.0,660,660,0,176,175,1
jack-buckley,Jack Buckley,GWS,Collingwood Magpies,Key Def,15,16,DNP,DNP,735,734,-1,-0.14,294,292,2,25,24,1
jack-buller,Jack Buller,Collingwood,Fremantle Dockers,Key Fwd,15,16,PLAYED,54.0,64,63,-1,-1.56,713,709,4,92,91,1
jack-carroll,Jack Carroll,St Kilda,Adelaide Crows,Mid,15,16,DNP,DNP,95,95,0,0.0,672,672,0,178,178,0
jack-crisp,Jack Crisp,Collingwood,North Melbourne Kangaroos,Mid,15,16,PLAYED,122.0,598,722,124,20.74,335,294,41,122,111,11
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,15,16,PLAYED,95.0,575,623,48,8.35,343,322,21,41,38,3
jack-darling,Jack Darling,North Melbourne,North Melbourne Kangaroos,Key Fwd,15,16,PLAYED,73.0,277,287,10,3.61,526,515,11,73,70,3
jack-ginnivan,Jack Ginnivan,Collingwood,North Melbourne Kangaroos,Fwd,15,16,PLAYED,114.0,1967,2213,246,12.51,113,91,22,13,12,1
jack-graham,Jack Graham,West Coast,Port Adelaide Power,Mid,15,16,PLAYED,80.0,570,564,-6,-1.05,348,351,-3,124,124,0
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,15,16,DNP,DNP,1282,1281,-1,-0.08,193,192,1,23,23,0
jack-henderson,Jack Henderson,Melbourne,Free agents,Fwd,15,16,DNP,DNP,4,4,0,0.0,799,799,0,181,181,0
jack-henry,Jack Henry,Geelong,Geelong Cats,Key Def,15,16,DNP,DNP,219,219,0,0.0,578,575,3,62,60,2
jack-higgins,Jack Higgins,St Kilda,Geelong Cats,Fwd,15,16,DNP,DNP,151,151,0,0.0,623,622,1,117,116,1
jack-hutchinson,Jack Hutchinson,West Coast,Melbourne Demons,Mid,15,16,PLAYED,24.0,72,56,-16,-22.22,706,713,-7,182,184,-2
jack-ison,Jack Ison,Carlton,Fremantle Dockers,Fwd,15,16,PLAYED,53.0,489,509,20,4.09,382,374,8,47,47,0
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,15,16,PLAYED,51.0,1435,1321,-114,-7.94,174,187,-13,19,21,-2
jack-martin,Jack Martin,Geelong,Brisbane Lions,Fwd,15,16,DNP,DNP,96,96,0,0.0,671,670,1,137,138,-1
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,15,16,DNP,DNP,427,427,0,0.0,419,411,8,140,139,1
jack-payne,Jack Payne,Brisbane,Brisbane Lions,Key Def,15,16,DNP,DNP,219,218,-1,-0.46,579,576,3,63,61,2
jack-ross,Jack Ross,Richmond,Collingwood Magpies,Mid,15,16,PLAYED,98.0,2159,2204,45,2.08,96,92,4,50,48,2
jack-scrimshaw,Jack Scrimshaw,Hawthorn,Essendon Bombers,Def,15,16,DNP,DNP,174,174,0,0.0,605,606,-1,128,128,0
jack-silvagni,Jack Silvagni,St Kilda,Collingwood Magpies,Key Def,15,16,DNP,DNP,796,808,12,1.51,275,273,2,23,22,1
jack-sinclair,Jack Sinclair,St Kilda,Port Adelaide Power,Def,15,16,DNP,DNP,3281,3287,6,0.18,49,51,-2,9,9,0
jack-steele,Jack Steele,Melbourne,Port Adelaide Power,Mid,15,16,DNP,DNP,1614,1611,-3,-0.19,151,149,2,67,67,0
jack-viney,Jack Viney,Melbourne,North Melbourne Kangaroos,Mid,15,16,DNP,DNP,426,424,-2,-0.47,420,413,7,141,140,1
jack-watkins,Jack Watkins,Port Adelaide,Adelaide Crows,Mid,15,16,DNP,DNP,2,2,0,0.0,801,800,1,194,194,0
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,15,16,PLAYED,94.0,1210,1292,82,6.78,203,191,12,25,22,3
jack-williams,Jack Williams,West Coast,Melbourne Demons,Key Fwd,15,16,DNP,DNP,559,558,-1,-0.18,351,354,-3,45,45,0
jackson-archer,Jackson Archer,North Melbourne,Free agents,Def,15,16,DNP,DNP,75,75,0,0.0,701,701,0,150,151,-1
jackson-macrae,Jackson Macrae,St Kilda,St Kilda Saints,Mid,15,16,DNP,DNP,140,140,0,0.0,633,630,3,169,168,1
jackson-mead,Jackson Mead,Port Adelaide,North Melbourne Kangaroos,Fwd,15,16,PLAYED,48.0,48,44,-4,-8.33,737,740,-3,161,161,0
jacob-farrow,Jacob Farrow,Essendon,Fremantle Dockers,Def,15,16,PLAYED,85.0,2238,2409,171,7.64,89,82,7,13,12,1
jacob-hopper,Jacob Hopper,Richmond,Sydney Swans,Mid,15,16,DNP,DNP,124,124,0,0.0,642,642,0,170,170,0
jacob-konstanty,Jacob Konstanty,North Melbourne,Collingwood Magpies,Fwd,15,16,PLAYED,53.0,281,271,-10,-3.56,518,534,-16,82,87,-5
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,15,16,DNP,DNP,494,494,0,0.0,375,376,-1,35,36,-1
jacob-moss,Jacob Moss,Port Adelaide,Fremantle Dockers,Key Fwd,15,16,DNP,DNP,277,277,0,0.0,527,526,1,74,73,1
jacob-newton,Jacob Newton,West Coast,Melbourne Demons,Fwd,15,16,DNP,DNP,148,148,0,0.0,627,624,3,120,118,2
jacob-van-rooyen,Jacob Van Rooyen,Melbourne,Essendon Bombers,Key Fwd,15,16,DNP,DNP,1123,1122,-1,-0.09,212,212,0,26,26,0
jacob-wehr,Jacob Wehr,Port Adelaide,Geelong Cats,Def,15,16,PLAYED,31.0,21,21,0,0.0,776,778,-2,168,168,0
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,15,16,DNP,DNP,1250,1263,13,1.04,196,194,2,16,16,0
jade-gresham,Jade Gresham,Essendon,Geelong Cats,Fwd,15,16,DNP,DNP,50,50,0,0.0,734,729,5,160,159,1
jaeger-o-meara,Jaeger O'Meara,Fremantle,Brisbane Lions,Mid,15,16,DNP,DNP,194,194,0,0.0,593,593,0,163,164,-1
jagga-smith,Jagga Smith,Carlton,Fremantle Dockers,Mid,15,16,PLAYED,96.0,3635,4021,386,10.62,36,29,7,22,19,3
jai-culley,Jai Culley,Melbourne,Western Bulldogs,Mid,15,16,DNP,DNP,78,78,0,0.0,696,697,-1,181,181,0
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,15,16,PLAYED,41.0,1276,1274,-2,-0.16,194,193,1,79,77,2
jai-newcombe,Jai Newcombe,Hawthorn,West Coast Eagles,Mid,15,16,PLAYED,107.0,4407,4494,87,1.97,20,20,0,13,13,0
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,15,16,DNP,DNP,228,228,0,0.0,568,565,3,95,94,1
jai-serong,Jai Serong,Sydney,North Melbourne Kangaroos,Def,15,16,PLAYED,60.0,116,116,0,0.0,654,652,2,137,138,-1
jaime-uhr-henry,Jaime Uhr-Henry,Hawthorn,Free agents,Ruck,15,16,DNP,DNP,480,480,0,0.0,391,390,1,39,40,-1
jake-bowey,Jake Bowey,Melbourne,West Coast Eagles,Def,15,16,DNP,DNP,3302,3308,6,0.18,48,50,-2,8,8,0
jake-kolodjashnij,Jake Kolodjashnij,Geelong,Port Adelaide Power,Key Def,15,16,DNP,DNP,37,37,0,0.0,749,749,0,85,85,0
jake-lever,Jake Lever,Melbourne,Collingwood Magpies,Key Def,15,16,DNP,DNP,611,620,9,1.47,329,326,3,28,28,0
jake-lloyd,Jake Lloyd,Sydney,Geelong Cats,Def,15,16,PLAYED,55.0,104,88,-16,-15.38,664,683,-19,140,145,-5
jake-melksham,Jake Melksham,Melbourne,Free agents,Key Fwd,15,16,DNP,DNP,49,49,0,0.0,736,731,5,97,94,3
jake-riccardi,Jake Riccardi,GWS,Port Adelaide Power,Key Fwd,15,16,DNP,DNP,401,401,0,0.0,436,430,6,57,56,1
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,15,16,DNP,DNP,611,611,0,0.0,330,333,-3,38,39,-1
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,15,16,PLAYED,61.0,2130,2095,-35,-1.64,100,102,-2,51,51,0
jake-stringer,Jake Stringer,GWS,Brisbane Lions,Fwd,15,16,PLAYED,53.0,86,86,0,0.0,685,687,-2,142,142,0
jake-waterman,Jake Waterman,West Coast,West Coast Eagles,Key Fwd,15,16,PLAYED,38.0,1848,1575,-273,-14.77,128,154,-26,12,14,-2
jakob-ryan,Jakob Ryan,Collingwood,West Coast Eagles,Def,15,16,DNP,DNP,280,280,0,0.0,520,520,0,107,107,0
jamarra-ugle-hagan,Jamarra Ugle-Hagan,Gold Coast,Brisbane Lions,Key Fwd,15,16,DNP,DNP,419,419,0,0.0,425,416,9,55,55,0
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,15,16,DNP,DNP,423,423,0,0.0,423,414,9,37,35,2
james-blanck,James Blanck,Hawthorn,Free agents,Key Def,15,16,DNP,DNP,33,33,0,0.0,758,758,0,87,87,0
james-borlase,James Borlase,Adelaide,Fremantle Dockers,Key Def,15,16,PLAYED,79.0,538,705,167,31.04,360,299,61,32,25,7
james-jordon,James Jordon,Sydney,Adelaide Crows,Mid,15,16,PLAYED,79.0,182,240,58,31.87,601,556,45,165,161,4
james-leake,James Leake,GWS,Hawthorn Hawks,Def,15,16,DNP,DNP,344,344,0,0.0,466,464,2,101,101,0
james-o-donnell,James O'Donnell,Western Bulldogs,Richmond Tigers,Key Def,15,16,DNP,DNP,574,573,-1,-0.17,344,346,-2,29,31,-2
james-peatling,James Peatling,Adelaide,Collingwood Magpies,Mid,15,16,PLAYED,52.0,1369,1218,-151,-11.03,184,200,-16,75,79,-4
james-rowbottom,James Rowbottom,Sydney,Sydney Swans,Mid,15,16,PLAYED,96.0,926,1006,80,8.64,243,229,14,94,89,5
james-sicily,James Sicily,Hawthorn,Geelong Cats,Def,15,16,PLAYED,109.0,1838,1907,69,3.75,129,123,6,25,24,1
james-trezise,James Trezise,Richmond,Western Bulldogs,Def,15,16,PLAYED,68.0,171,165,-6,-3.51,607,612,-5,129,130,-1
james-tunstill,James Tunstill,Brisbane,Free agents,Mid,15,16,PLAYED,36.0,108,96,-12,-11.11,659,671,-12,175,177,-2
james-worpel,James Worpel,Geelong,Port Adelaide Power,Mid,15,16,DNP,DNP,517,517,0,0.0,366,368,-2,130,129,1
jamie-cripps,Jamie Cripps,West Coast,Free agents,Fwd,15,16,DNP,DNP,34,34,0,0.0,756,756,0,167,167,0
jamie-elliott,Jamie Elliott,Collingwood,Brisbane Lions,Fwd,15,16,DNP,DNP,32,32,0,0.0,760,760,0,169,169,0
jaren-carr,Jaren Carr,Fremantle,Port Adelaide Power,Fwd,15,16,DNP,DNP,245,245,0,0.0,558,551,7,94,93,1
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,15,16,DNP,DNP,684,686,2,0.29,304,307,-3,64,65,-1
jarrod-berry,Jarrod Berry,Brisbane,Sydney Swans,Mid,15,16,PLAYED,64.0,554,479,-75,-13.54,354,394,-40,126,136,-10
jarrod-witts,Jarrod Witts,Gold Coast,Port Adelaide Power,Ruck,15,16,PLAYED,78.0,297,214,-83,-27.95,504,579,-75,50,52,-2
jase-burgoyne,Jase Burgoyne,Port Adelaide,Essendon Bombers,Def,15,16,PLAYED,81.0,2152,2109,-43,-2.0,97,101,-4,16,19,-3
jason-horne-francis,Jason Horne-Francis,Port Adelaide,Geelong Cats,Mid,15,16,PLAYED,112.0,4540,4704,164,3.61,19,18,1,12,12,0
jaspa-fletcher,Jaspa Fletcher,Brisbane,Adelaide Crows,Def,15,16,PLAYED,103.0,2086,2186,100,4.79,104,94,10,20,15,5
jasper-alger,Jasper Alger,Richmond,Carlton Blues,Fwd,15,16,PLAYED,64.0,285,312,27,9.47,514,491,23,81,77,4
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,15,16,DNP,DNP,379,379,0,0.0,446,445,1,95,93,2
jaxon-prior,Jaxon Prior,Brisbane,Fremantle Dockers,Def,15,16,PLAYED,51.0,495,414,-81,-16.36,374,421,-47,82,87,-5
jay-polkinghorne,Jay Polkinghorne,Geelong,Fremantle Dockers,Fwd,15,16,DNP,DNP,261,261,0,0.0,540,538,2,88,89,-1
jayden-laverde,Jayden Laverde,Essendon,West Coast Eagles,Key Def,15,16,DNP,DNP,452,462,10,2.21,407,400,7,35,34,1
jayden-nguyen,Jayden Nguyen,GWS,Free agents,Def,15,16,DNP,DNP,469,469,0,0.0,398,398,0,86,83,3
jayden-short,Jayden Short,Richmond,Port Adelaide Power,Def,15,16,PLAYED,66.0,1600,1455,-145,-9.06,152,168,-16,32,37,-5
jed-adams,Jed Adams,Melbourne,Melbourne Demons,Key Def,15,16,DNP,DNP,273,273,0,0.0,531,529,2,51,50,1
jed-bews,Jed Bews,Geelong,Free agents,Def,15,16,DNP,DNP,26,26,0,0.0,771,770,1,167,166,1
jed-walter,Jed Walter,Gold Coast,Melbourne Demons,Key Fwd,15,16,PLAYED,46.0,1588,1574,-14,-0.88,154,155,-1,15,15,0
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,15,16,DNP,DNP,740,739,-1,-0.14,291,290,1,24,23,1
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,15,16,DNP,DNP,1376,1374,-2,-0.15,182,180,2,20,19,1
jeremy-howe,Jeremy Howe,Collingwood,Port Adelaide Power,Def,15,16,PLAYED,45.0,464,357,-107,-23.06,400,458,-58,88,98,-10
jeremy-sharp,Jeremy Sharp,Fremantle,Collingwood Magpies,Mid,15,16,DNP,DNP,117,116,-1,-0.85,652,653,-1,172,172,0
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,15,16,DNP,DNP,483,483,0,0.0,387,387,0,50,51,-1
jesse-hogan,Jesse Hogan,GWS,Port Adelaide Power,Key Fwd,15,16,DNP,DNP,326,326,0,0.0,480,480,0,68,66,2
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,15,16,DNP,DNP,304,303,-1,-0.33,499,500,-1,154,155,-1
jesse-motlop,Jesse Motlop,Carlton,Adelaide Crows,Fwd,15,16,DNP,DNP,143,143,0,0.0,630,626,4,122,120,2
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,15,16,DNP,DNP,526,526,0,0.0,362,363,-1,43,44,-1
jhye-clark,Jhye Clark,Geelong,Geelong Cats,Mid,15,16,DNP,DNP,610,610,0,0.0,331,335,-4,120,120,0
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,15,16,PLAYED,39.0,1582,1404,-178,-11.25,156,174,-18,16,18,-2
joe-berry,Joe Berry,Port Adelaide,Adelaide Crows,Fwd,15,16,PLAYED,99.0,1046,1401,355,33.94,221,175,46,25,21,4
joe-pike,Joe Pike,Geelong,North Melbourne Kangaroos,Ruck,15,16,DNP,DNP,480,480,0,0.0,392,391,1,40,41,-1
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,15,16,PLAYED,110.0,855,994,139,16.26,264,231,33,31,26,5
joel-amartey,Joel Amartey,Sydney,Collingwood Magpies,Key Fwd,15,16,PLAYED,12.0,135,48,-87,-64.44,637,734,-97,87,96,-9
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,15,16,DNP,DNP,372,372,0,0.0,449,449,0,40,40,0
joel-fitzgerald,Joel Fitzgerald,Melbourne,Sydney Swans,Mid,15,16,DNP,DNP,118,118,0,0.0,650,649,1,171,171,0
joel-freijah,Joel Freijah,Western Bulldogs,Western Bulldogs,Mid,15,16,DNP,DNP,2890,2888,-2,-0.07,59,61,-2,35,37,-2
joel-hamling,Joel Hamling,Sydney,Free agents,Key Def,15,16,PLAYED,51.0,36,36,0,0.0,751,751,0,86,86,0
joel-jeffrey,Joel Jeffrey,Gold Coast,North Melbourne Kangaroos,Def,15,16,PLAYED,45.0,2195,1974,-221,-10.07,91,112,-21,14,21,-7
john-noble,John Noble,Gold Coast,Sydney Swans,Def,15,16,PLAYED,59.0,2560,2423,-137,-5.35,71,79,-8,10,11,-1
jonty-faull,Jonty Faull,Richmond,Carlton Blues,Key Fwd,15,16,DNP,DNP,1086,1086,0,0.0,216,218,-2,27,28,-1
jordan-boyd,Jordan Boyd,Carlton,Free agents,Def,15,16,DNP,DNP,9,9,0,0.0,796,796,0,176,176,0
