key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
aaron-naughton,Aaron Naughton,Western Bulldogs,Sydney Swans,Key Fwd,16,17,PLAYED,49.0,1544,1420,-124,-8.03,160,173,-13,16,19,-3
taj-hotton,Taj Hotton,Richmond,Hawthorn Hawks,Mid,16,17,PLAYED,95.0,2057,2229,172,8.36,103,92,11,52,49,3
mitchell-marsh,Mitchell Marsh,Adelaide,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,698,698,0,0.0,301,303,-2,39,41,-2
caleb-windsor,Caleb Windsor,Melbourne,Western Bulldogs,Mid,16,17,PLAYED,43.0,1630,1569,-61,-3.74,147,158,-11,66,68,-2
tom-de-koning,Tom De Koning,St Kilda,Essendon Bombers,Ruck,16,17,DNP,DNP,1955,1953,-2,-0.1,115,119,-4,8,9,-1
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,873,874,1,0.11,257,254,3,34,34,0
patrick-voss,Patrick Voss,Fremantle,Fremantle Dockers,Key Fwd,16,17,PLAYED,47.0,1865,1720,-145,-7.77,130,140,-10,11,12,-1
daniel-curtin,Daniel Curtin,Adelaide,Melbourne Demons,Mid,16,17,PLAYED,76.0,2420,2396,-24,-0.99,80,82,-2,46,45,1
kane-farrell,Kane Farrell,Port Adelaide,Essendon Bombers,Def,16,17,DNP,DNP,1559,1561,2,0.13,157,159,-2,34,34,0
aidan-schubert,Aidan Schubert,Hawthorn,Fremantle Dockers,Key Fwd,16,17,DNP,DNP,693,693,0,0.0,305,304,1,40,42,-2
lachy-dovaston,Lachy Dovaston,North Melbourne,Fremantle Dockers,Fwd,16,17,DNP,DNP,859,861,2,0.23,260,259,1,31,31,0
bo-allan,Bo Allan,West Coast,Melbourne Demons,Def,16,17,PLAYED,77.0,1111,1160,49,4.41,215,206,9,45,43,2
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,16,17,DNP,DNP,753,753,0,0.0,285,289,-4,108,108,0
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,16,17,PLAYED,39.0,1274,1193,-81,-6.36,193,198,-5,77,80,-3
cameron-mackenzie,Cameron Mackenzie,Hawthorn,Western Bulldogs,Mid,16,17,PLAYED,33.0,2340,1884,-456,-19.49,86,127,-41,47,62,-15
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,16,17,DNP,DNP,1263,1235,-28,-2.22,194,195,-1,16,16,0
wil-powell,Wil Powell,Gold Coast,Adelaide Crows,Def,16,17,PLAYED,47.0,949,955,6,0.63,235,236,-1,48,50,-2
matthew-roberts,Matthew Roberts,Sydney,Carlton Blues,Def,16,17,PLAYED,100.0,1890,2037,147,7.78,128,113,15,25,23,2
adam-sweid,Adam Sweid,Fremantle,Sydney Swans,Fwd,16,17,DNP,DNP,645,645,0,0.0,316,315,1,37,36,1
beau-addinsall,Beau Addinsall,Gold Coast,Fremantle Dockers,Mid,16,17,PLAYED,60.0,1193,1265,72,6.04,205,193,12,82,79,3
josh-dunkley,Josh Dunkley,Brisbane,Geelong Cats,Mid,16,17,PLAYED,110.0,1225,1291,66,5.39,198,189,9,78,76,2
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,16,17,PLAYED,88.0,1404,1701,297,21.15,174,142,32,18,13,5
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,16,17,PLAYED,46.0,623,635,12,1.93,322,320,2,38,37,1
thomas-stewart,Thomas Stewart,Geelong,Port Adelaide Power,Def,16,17,PLAYED,76.0,1102,1030,-72,-6.53,216,222,-6,46,46,0
blake-thredgold,Blake Thredgold,North Melbourne,Fremantle Dockers,Key Def,16,17,DNP,DNP,541,541,0,0.0,361,365,-4,33,33,0
matt-whitlock,Matt Whitlock,North Melbourne,Adelaide Crows,Key Fwd,16,17,DNP,DNP,444,444,0,0.0,407,414,-7,53,53,0
dan-houston,Dan Houston,Collingwood,St Kilda Saints,Def,16,17,PLAYED,64.0,1316,1214,-102,-7.75,189,197,-8,39,41,-2
adam-cerra,Adam Cerra,Carlton,Adelaide Crows,Mid,16,17,PLAYED,96.0,1072,1134,62,5.78,220,209,11,86,82,4
seth-campbell,Seth Campbell,Richmond,St Kilda Saints,Fwd,16,17,PLAYED,143.0,901,1471,570,63.26,254,168,86,29,20,9
aliir-aliir,Aliir Aliir,Port Adelaide,North Melbourne Kangaroos,Key Def,16,17,PLAYED,65.0,1063,982,-81,-7.62,221,232,-11,17,19,-2
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,16,17,PLAYED,25.0,677,653,-24,-3.55,309,312,-3,67,69,-2
darcy-parish,Darcy Parish,Essendon,Collingwood Magpies,Mid,16,17,PLAYED,26.0,1367,990,-377,-27.58,181,229,-48,74,87,-13
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,16,17,DNP,DNP,611,612,1,0.16,333,338,-5,39,39,0
thomas-sims,Thomas Sims,Richmond,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,1078,1080,2,0.19,219,217,2,29,27,2
avery-thomas,Avery Thomas,Gold Coast,Melbourne Demons,Def,16,17,DNP,DNP,560,560,0,0.0,353,356,-3,78,78,0
patrick-lipinski,Patrick Lipinski,Collingwood,Collingwood Magpies,Fwd,16,17,PLAYED,104.0,695,836,141,20.29,303,267,36,36,32,4
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,16,17,PLAYED,87.0,994,1013,19,1.91,231,226,5,26,28,-2
sam-allen,Sam Allen,West Coast,Sydney Swans,Mid,16,17,DNP,DNP,837,837,0,0.0,266,266,0,101,100,1
bailey-humphrey,Bailey Humphrey,Gold Coast,Western Bulldogs,Fwd,16,17,PLAYED,99.0,1992,2125,133,6.68,111,105,6,13,12,1
jordan-croft,Jordan Croft,Western Bulldogs,Hawthorn Hawks,Key Fwd,16,17,PLAYED,46.0,919,932,13,1.41,247,242,5,33,32,1
thomas-matthews,Thomas Matthews,Melbourne,Melbourne Demons,Fwd,16,17,DNP,DNP,584,584,0,0.0,342,347,-5,40,41,-1
rory-laird,Rory Laird,Adelaide,North Melbourne Kangaroos,Def,16,17,PLAYED,95.0,947,974,27,2.85,236,234,2,49,49,0
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,16,17,DNP,DNP,739,741,2,0.27,290,293,-3,23,23,0
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,16,17,PLAYED,93.0,2095,2130,35,1.67,102,102,0,51,51,0
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,16,17,PLAYED,78.0,1292,1298,6,0.46,191,188,3,22,21,1
zane-peucker,Zane Peucker,Richmond,Carlton Blues,Fwd,16,17,DNP,DNP,573,573,0,0.0,347,351,-4,42,43,-1
shaun-mannagh,Shaun Mannagh,Geelong,West Coast Eagles,Fwd,16,17,PLAYED,59.0,391,354,-37,-9.46,436,459,-23,62,65,-3
oliver-hannaford,Oliver Hannaford,GWS,Melbourne Demons,Fwd,16,17,DNP,DNP,430,431,1,0.23,410,417,-7,56,57,-1
tim-kelly,Tim Kelly,West Coast,St Kilda Saints,Mid,16,17,PLAYED,58.0,1021,890,-131,-12.83,226,250,-24,87,96,-9
kade-chandler,Kade Chandler,Melbourne,Western Bulldogs,Fwd,16,17,PLAYED,67.0,1224,1222,-2,-0.16,199,196,3,24,24,0
toby-greene,Toby Greene,GWS,North Melbourne Kangaroos,Fwd,16,17,PLAYED,132.0,746,924,178,23.86,287,247,40,34,29,5
tyan-prindable,Tyan Prindable,Collingwood,Fremantle Dockers,Mid,16,17,DNP,DNP,755,755,0,0.0,283,286,-3,106,106,0
tanner-bruhn,Tanner Bruhn,Geelong,Brisbane Lions,Mid,16,17,PLAYED,113.0,1644,1952,308,18.73,145,120,25,65,58,7
marcus-windhager,Marcus Windhager,St Kilda,Western Bulldogs,Mid,16,17,PLAYED,96.0,1910,2042,132,6.91,121,112,9,58,55,3
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,16,17,DNP,DNP,732,732,0,0.0,293,296,-3,110,110,0
riley-bice,Riley Bice,Sydney,Collingwood Magpies,Def,16,17,DNP,DNP,393,394,1,0.25,433,435,-2,89,90,-1
darcy-jones,Darcy Jones,GWS,Essendon Bombers,Fwd,16,17,DNP,DNP,1621,1624,3,0.19,148,153,-5,17,17,0
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,16,17,PLAYED,64.0,1321,1287,-34,-2.57,187,190,-3,21,22,-1
lachie-jaques,Lachie Jaques,Western Bulldogs,Melbourne Demons,Def,16,17,DNP,DNP,856,858,2,0.23,262,261,1,54,55,-1
ned-moyle,Ned Moyle,Gold Coast,St Kilda Saints,Ruck,16,17,PLAYED,127.0,1426,1763,337,23.63,172,138,34,13,12,1
elijah-tsatas,Elijah Tsatas,Essendon,Melbourne Demons,Mid,16,17,DNP,DNP,1396,1398,2,0.14,176,178,-2,73,72,1
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,16,17,DNP,DNP,526,526,0,0.0,363,370,-7,44,47,-3
cooper-hynes,Cooper Hynes,Western Bulldogs,Fremantle Dockers,Mid,16,17,PLAYED,57.0,1215,1272,57,4.69,201,192,9,80,78,2
wil-dawson,Wil Dawson,North Melbourne,Collingwood Magpies,Key Def,16,17,PLAYED,22.0,656,628,-28,-4.27,313,322,-9,27,27,0
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,16,17,DNP,DNP,423,423,0,0.0,414,420,-6,35,38,-3
noah-mraz,Noah Mraz,Hawthorn,Melbourne Demons,Key Def,16,17,PLAYED,101.0,412,686,274,66.5,422,307,115,38,26,12
joel-jeffrey,Joel Jeffrey,Gold Coast,North Melbourne Kangaroos,Def,16,17,PLAYED,58.0,1974,1968,-6,-0.3,112,118,-6,21,24,-3
brayden-maynard,Brayden Maynard,Collingwood,North Melbourne Kangaroos,Def,16,17,PLAYED,76.0,933,872,-61,-6.54,242,255,-13,51,54,-3
charlie-comben,Charlie Comben,North Melbourne,St Kilda Saints,Key Def,16,17,PLAYED,115.0,1006,1368,362,35.98,228,183,45,18,15,3
will-graham,Will Graham,Gold Coast,Hawthorn Hawks,Fwd,16,17,DNP,DNP,1555,1557,2,0.13,158,160,-2,18,18,0
cody-curtin,Cody Curtin,Brisbane,St Kilda Saints,Key Fwd,16,17,DNP,DNP,717,718,1,0.14,296,299,-3,37,40,-3
lachlan-blakiston,Lachlan Blakiston,Essendon,West Coast Eagles,Key Def,16,17,DNP,DNP,16,16,0,0.0,784,783,1,90,90,0
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,16,17,DNP,DNP,858,859,1,0.12,261,260,1,20,20,0
koby-evans,Koby Evans,Brisbane,Free agents,Fwd,16,17,DNP,DNP,491,491,0,0.0,381,387,-6,48,52,-4
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,16,17,DNP,DNP,483,483,0,0.0,387,393,-6,51,54,-3
charlie-nicholls,Charlie Nicholls,Fremantle,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,379,379,0,0.0,443,441,2,60,60,0
joseph-fonti,Joseph Fonti,GWS,St Kilda Saints,Def,16,17,PLAYED,76.0,815,810,-5,-0.61,271,276,-5,57,58,-1
caiden-cleary,Caiden Cleary,Sydney,Carlton Blues,Fwd,16,17,PLAYED,68.0,475,499,24,5.05,396,381,15,53,51,2
ned-bowman,Ned Bowman,Sydney,Free agents,Fwd,16,17,DNP,DNP,419,419,0,0.0,417,422,-5,57,58,-1
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,16,17,DNP,DNP,625,625,0,0.0,321,324,-3,28,28,0
tylah-williams,Tylah Williams,West Coast,Melbourne Demons,Fwd,16,17,DNP,DNP,480,480,0,0.0,392,398,-6,52,55,-3
tyler-sonsie,Tyler Sonsie,Richmond,Essendon Bombers,Mid,16,17,DNP,DNP,1096,1097,1,0.09,217,214,3,85,85,0
ty-gallop,Ty Gallop,Brisbane,Adelaide Crows,Key Fwd,16,17,PLAYED,80.0,1116,1145,29,2.6,214,208,6,27,25,2
sam-taylor,Sam Taylor,GWS,North Melbourne Kangaroos,Key Def,16,17,PLAYED,40.0,1719,1666,-53,-3.08,142,149,-7,9,11,-2
nic-newman,Nic Newman,Carlton,West Coast Eagles,Def,16,17,PLAYED,88.0,849,840,-9,-1.06,263,265,-2,55,56,-1
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,16,17,PLAYED,33.0,1281,999,-282,-22.01,192,227,-35,23,30,-7
tobyn-murray,Tobyn Murray,Fremantle,West Coast Eagles,Fwd,16,17,DNP,DNP,461,461,0,0.0,401,407,-6,55,56,-1
jordan-ridley,Jordan Ridley,Essendon,Adelaide Crows,Def,16,17,PLAYED,43.0,1160,929,-231,-19.91,209,244,-35,43,52,-9
andrew-mcgrath,Andrew McGrath,Essendon,Geelong Cats,Def,16,17,PLAYED,69.0,1147,1113,-34,-2.96,210,213,-3,44,44,0
kayle-gerreyn,Kayle Gerreyn,Essendon,Fremantle Dockers,Key Fwd,16,17,DNP,DNP,347,347,0,0.0,462,464,-2,64,65,-1
joshua-kelly,Joshua Kelly,GWS,Adelaide Crows,Mid,16,17,DNP,DNP,611,614,3,0.49,334,336,-2,119,117,2
lloyd-meek,Lloyd Meek,Hawthorn,Carlton Blues,Ruck,16,17,PLAYED,81.0,1129,1124,-5,-0.44,211,211,0,18,18,0
josh-dolan,Josh Dolan,Western Bulldogs,Hawthorn Hawks,Fwd,16,17,DNP,DNP,321,322,1,0.31,486,482,4,75,72,3
jye-caldwell,Jye Caldwell,Essendon,Brisbane Lions,Mid,16,17,PLAYED,71.0,1187,1134,-53,-4.47,206,210,-4,83,83,0
mitchell-edwards,Mitchell Edwards,Geelong,Western Bulldogs,Ruck,16,17,PLAYED,66.0,1875,1876,1,0.05,129,128,1,11,11,0
daniel-turner,Daniel Turner,Melbourne,West Coast Eagles,Key Def,16,17,PLAYED,84.0,1587,1707,120,7.56,151,141,10,12,9,3
tai-hayes,Tai Hayes,Brisbane,Hawthorn Hawks,Fwd,16,17,DNP,DNP,300,300,0,0.0,503,503,0,81,82,-1
ben-miller,Ben Miller,Richmond,Sydney Swans,Key Def,16,17,PLAYED,33.0,1321,1164,-157,-11.88,186,204,-18,15,17,-2
lewis-hayes,Lewis Hayes,Essendon,Western Bulldogs,Key Def,16,17,DNP,DNP,359,359,0,0.0,457,456,1,42,42,0
reilly-o-brien,Reilly O'Brien,Adelaide,Geelong Cats,Ruck,16,17,DNP,DNP,1178,1179,1,0.08,207,200,7,17,16,1
cody-angove,Cody Angove,GWS,Hawthorn Hawks,Mid,16,17,DNP,DNP,644,644,0,0.0,318,318,0,116,114,2
riley-hardeman,Riley Hardeman,North Melbourne,Sydney Swans,Def,16,17,DNP,DNP,353,353,0,0.0,460,462,-2,100,98,2
charlie-west,Charlie West,Collingwood,Western Bulldogs,Key Fwd,16,17,DNP,DNP,448,448,0,0.0,405,411,-6,52,52,0
samuel-collins,Samuel Collins,Gold Coast,St Kilda Saints,Key Def,16,17,PLAYED,61.0,821,754,-67,-8.16,268,288,-20,21,22,-1
koby-coulson,Koby Coulson,Gold Coast,Carlton Blues,Mid,16,17,DNP,DNP,558,558,0,0.0,355,358,-3,125,124,1
max-kondogiannis,Max Kondogiannis,Essendon,Hawthorn Hawks,Def,16,17,DNP,DNP,514,514,0,0.0,372,376,-4,81,81,0
toby-conway,Toby Conway,Geelong,Essendon Bombers,Ruck,16,17,DNP,DNP,562,562,0,0.0,352,355,-3,34,35,-1
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,16,17,PLAYED,7.0,1374,1025,-349,-25.4,180,223,-43,19,29,-10
james-leake,James Leake,GWS,Hawthorn Hawks,Def,16,17,DNP,DNP,344,344,0,0.0,464,466,-2,101,100,1
sam-marshall,Sam Marshall,Brisbane,Western Bulldogs,Mid,16,17,DNP,DNP,923,924,1,0.11,244,246,-2,94,94,0
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,16,17,DNP,DNP,392,392,0,0.0,435,437,-2,61,61,0
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,16,17,PLAYED,46.0,427,543,116,27.17,411,364,47,139,126,13
will-setterfield,Will Setterfield,Essendon,Brisbane Lions,Mid,16,17,PLAYED,28.0,1471,934,-537,-36.51,167,241,-74,71,91,-20
darcy-fogarty,Darcy Fogarty,Adelaide,Port Adelaide Power,Key Fwd,16,17,PLAYED,121.0,518,835,317,61.2,367,269,98,47,37,10
max-king-syd,Maxwell King,Sydney,Richmond Tigers,Fwd,16,17,DNP,DNP,266,266,0,0.0,537,535,2,88,90,-2
archie-ludowyke,Archie Ludowyke,Adelaide,Fremantle Dockers,Key Fwd,16,17,DNP,DNP,398,398,0,0.0,431,432,-1,57,58,-1
lachlan-smith,Lachlan Smith,Western Bulldogs,Collingwood Magpies,Ruck,16,17,DNP,DNP,702,703,1,0.14,300,302,-2,26,26,0
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,16,17,DNP,DNP,464,464,0,0.0,399,405,-6,84,85,-1
ollie-murphy,Ollie Murphy,Fremantle,St Kilda Saints,Key Def,16,17,DNP,DNP,289,289,0,0.0,514,513,1,49,50,-1
max-michalanney,Max Michalanney,Adelaide,Carlton Blues,Def,16,17,PLAYED,66.0,566,565,-1,-0.18,350,353,-3,77,77,0
kye-fincher,Kye Fincher,St Kilda,Hawthorn Hawks,Mid,16,17,DNP,DNP,516,516,0,0.0,369,374,-5,130,130,0
sean-darcy,Sean Darcy,Fremantle,Collingwood Magpies,Ruck,16,17,PLAYED,40.0,1026,940,-86,-8.38,225,238,-13,21,21,0
charlie-edwards,Charlie Edwards,Adelaide,Hawthorn Hawks,Mid,16,17,DNP,DNP,753,754,1,0.13,284,287,-3,107,107,0
lachlan-schultz,Lachlan Schultz,Fremantle,Adelaide Crows,Fwd,16,17,PLAYED,65.0,930,815,-115,-12.37,243,274,-31,27,33,-6
luke-lloyd,Luke Lloyd,Brisbane,Free agents,Key Fwd,16,17,DNP,DNP,284,284,0,0.0,516,516,0,71,70,1
mitch-podhajski,Mitch Podhajski,Collingwood,Hawthorn Hawks,Key Fwd,16,17,DNP,DNP,26,26,0,0.0,773,773,0,100,100,0
archie-may,Archie May,Essendon,Western Bulldogs,Key Fwd,16,17,DNP,DNP,479,480,1,0.21,393,395,-2,50,51,-1
adam-treloar,Adam Treloar,Western Bulldogs,West Coast Eagles,Mid,16,17,DNP,DNP,720,721,1,0.14,295,298,-3,112,112,0
lachlan-cowan,Lachlan Cowan,Carlton,Essendon Bombers,Def,16,17,PLAYED,59.0,778,775,-3,-0.39,279,282,-3,60,60,0
oliver-francou,Oliver Francou,West Coast,Fremantle Dockers,Mid,16,17,PLAYED,85.0,409,474,65,15.89,426,401,25,142,136,6
lukas-cooke,Lukas Cooke,Melbourne,Adelaide Crows,Key Def,16,17,DNP,DNP,186,187,1,0.54,600,596,4,66,62,4
liam-puncher,Liam Puncher,Collingwood,North Melbourne Kangaroos,Key Def,16,17,PLAYED,29.0,169,198,29,17.16,608,589,19,69,61,8
sam-davidson,Sam Davidson,Western Bulldogs,Brisbane Lions,Fwd,16,17,DNP,DNP,116,117,1,0.86,654,658,-4,130,134,-4
zac-mccarthy,Zac McCarthy,Collingwood,West Coast Eagles,Key Fwd,16,17,DNP,DNP,385,385,0,0.0,440,439,1,59,59,0
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,16,17,DNP,DNP,325,325,0,0.0,482,478,4,45,45,0
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,16,17,DNP,DNP,372,372,0,0.0,449,449,0,40,40,0
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,16,17,DNP,DNP,572,573,1,0.17,348,349,-1,75,75,0
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,16,17,DNP,DNP,379,379,0,0.0,445,443,2,93,93,0
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,16,17,DNP,DNP,620,620,0,0.0,325,329,-4,31,31,0
oliver-griffin,Oliver Griffin,North Melbourne,Essendon Bombers,Fwd,16,17,DNP,DNP,228,228,0,0.0,566,565,1,95,97,-2
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,16,17,DNP,DNP,253,253,0,0.0,543,547,-4,51,51,0
caleb-may,Caleb May,Western Bulldogs,Melbourne Demons,Ruck,16,17,DNP,DNP,620,620,0,0.0,324,328,-4,30,30,0
max-beattie,Max Beattie,Hawthorn,Carlton Blues,Fwd,16,17,DNP,DNP,53,53,0,0.0,722,725,-3,156,156,0
alex-van-wyk,Alex Van Wyk,Port Adelaide,Adelaide Crows,Ruck,16,17,DNP,DNP,620,620,0,0.0,323,327,-4,29,29,0
max-mapley,Max Mapley,Melbourne,Sydney Swans,Ruck,16,17,DNP,DNP,620,620,0,0.0,328,332,-4,32,32,0
matthew-leray,Matthew LeRay,Hawthorn,Hawthorn Hawks,Mid,16,17,DNP,DNP,497,497,0,0.0,375,382,-7,132,132,0
alex-dodson,Alex Dodson,St Kilda,Hawthorn Hawks,Ruck,16,17,DNP,DNP,489,489,0,0.0,382,388,-6,38,38,0
josh-gibcus,Josh Gibcus,Richmond,Carlton Blues,Key Def,16,17,DNP,DNP,244,244,0,0.0,552,554,-2,55,57,-2
jy-simpkin,Jy Simpkin,North Melbourne,Collingwood Magpies,Mid,16,17,PLAYED,53.0,912,851,-61,-6.69,251,262,-11,96,98,-2
logan-evans,Logan Evans,Port Adelaide,Sydney Swans,Def,16,17,PLAYED,92.0,1245,1347,102,8.19,195,186,9,40,39,1
will-darcy,Will Darcy,Western Bulldogs,Fremantle Dockers,Key Def,16,17,DNP,DNP,549,549,0,0.0,359,362,-3,32,32,0
cooper-bell,Cooper Bell,Gold Coast,Free agents,Key Def,16,17,DNP,DNP,367,367,0,0.0,451,450,1,41,41,0
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,16,17,DNP,DNP,305,305,0,0.0,498,498,0,47,47,0
brennan-cox,Brennan Cox,Fremantle,Sydney Swans,Key Def,16,17,PLAYED,74.0,421,502,81,19.24,415,379,36,36,35,1
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,16,17,DNP,DNP,492,493,1,0.2,378,384,-6,133,133,0
willem-drew,Willem Drew,Port Adelaide,Adelaide Crows,Mid,16,17,PLAYED,71.0,903,836,-67,-7.42,252,268,-16,97,101,-4
archer-reid,Archer Reid,West Coast,Melbourne Demons,Key Fwd,16,17,DNP,DNP,868,869,1,0.12,259,258,1,35,35,0
riley-onley,Riley Onley,Melbourne,Geelong Cats,Mid,16,17,DNP,DNP,437,437,0,0.0,408,416,-8,138,138,0
riley-hamilton,Riley Hamilton,GWS,Free agents,Fwd,16,17,PLAYED,25.0,333,308,-25,-7.51,472,495,-23,70,78,-8
darcy-cameron,Darcy Cameron,Collingwood,West Coast Eagles,Ruck,16,17,PLAYED,53.0,1319,1155,-164,-12.43,188,207,-19,15,17,-2
samuel-swadling,Samuel Swadling,Collingwood,Essendon Bombers,Mid,16,17,PLAYED,76.0,741,937,196,26.45,289,239,50,109,90,19
angus-clarke,Angus Clarke,Essendon,Carlton Blues,Def,16,17,DNP,DNP,755,756,1,0.13,282,285,-3,63,62,1
leon-kickett,Leon Kickett,Fremantle,Free agents,Fwd,16,17,DNP,DNP,365,366,1,0.27,452,451,1,64,63,1
ollie-greeves,Ollie Greeves,Hawthorn,Hawthorn Hawks,Mid,16,17,DNP,DNP,524,524,0,0.0,365,371,-6,128,128,0
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,16,17,DNP,DNP,494,494,0,0.0,376,383,-7,36,36,0
nick-driscoll,Nick Driscoll,Geelong,Port Adelaide Power,Mid,16,17,DNP,DNP,550,550,0,0.0,358,361,-3,127,125,2
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,16,17,DNP,DNP,686,687,1,0.15,307,305,2,65,65,0
tom-sparrow,Tom Sparrow,Melbourne,Sydney Swans,Mid,16,17,PLAYED,120.0,983,1120,137,13.94,233,212,21,90,84,6
kalani-white,Kalani White,Melbourne,Essendon Bombers,Key Fwd,16,17,DNP,DNP,290,290,0,0.0,513,512,1,69,68,1
noah-chamberlain,Noah Chamberlain,Sydney,St Kilda Saints,Fwd,16,17,DNP,DNP,156,157,1,0.64,619,618,1,114,115,-1
liam-hetherton,Liam Hetherton,Sydney,St Kilda Saints,Key Fwd,16,17,DNP,DNP,220,221,1,0.45,573,572,1,81,80,1
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,16,17,DNP,DNP,228,228,0,0.0,565,564,1,94,96,-2
ryda-luke,Ryda Luke,Fremantle,Free agents,Fwd,16,17,DNP,DNP,228,228,0,0.0,567,566,1,96,98,-2
toby-whan,Toby Whan,Fremantle,Richmond Tigers,Fwd,16,17,DNP,DNP,228,228,0,0.0,568,567,1,97,99,-2
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,16,17,DNP,DNP,303,304,1,0.33,500,499,1,155,154,1
balyn-o-brien,Balyn O'Brien,Port Adelaide,Free agents,Def,16,17,DNP,DNP,277,277,0,0.0,523,525,-2,109,109,0
zac-walker,Zac Walker,Western Bulldogs,Free agents,Def,16,17,DNP,DNP,239,240,1,0.42,558,558,0,122,120,2
caleb-lewis,Caleb Lewis,Gold Coast,Free agents,Key Fwd,16,17,DNP,DNP,219,219,0,0.0,574,573,1,82,81,1
noah-howes,Noah Howes,Collingwood,Essendon Bombers,Key Fwd,16,17,DNP,DNP,284,285,1,0.35,517,514,3,72,69,3
ben-murphy,Ben Murphy,Brisbane,North Melbourne Kangaroos,Def,16,17,DNP,DNP,277,277,0,0.0,524,526,-2,110,110,0
kobe-mcdonald,Kobe McDonald,St Kilda,Hawthorn Hawks,Def,16,17,DNP,DNP,277,277,0,0.0,527,528,-1,112,112,0
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,16,17,DNP,DNP,277,277,0,0.0,525,527,-2,111,111,0
oscar-berry,Oscar Berry,Melbourne,Free agents,Key Def,16,17,DNP,DNP,120,120,0,0.0,647,653,-6,73,73,0
patrick-carr,Patrick Carr,Richmond,Free agents,Ruck,16,17,DNP,DNP,620,620,0,0.0,329,333,-4,33,33,0
cillian-bourke,Cillian Bourke,Essendon,Free agents,Def,16,17,DNP,DNP,379,379,0,0.0,444,442,2,92,92,0
riak-andrew,Riak Andrew,Sydney,Port Adelaide Power,Key Def,16,17,DNP,DNP,336,336,0,0.0,470,471,-1,43,43,0
ben-king,Ben King,Gold Coast,Sydney Swans,Key Fwd,16,17,PLAYED,68.0,332,361,29,8.73,474,454,20,65,64,1
sam-banks,Sam Banks,Richmond,Carlton Blues,Def,16,17,PLAYED,61.0,1198,1053,-145,-12.1,204,218,-14,42,45,-3
tyler-welsh,Tyler Welsh,Adelaide,Melbourne Demons,Key Fwd,16,17,DNP,DNP,243,243,0,0.0,554,556,-2,76,75,1
christian-moraes,Christian Moraes,Port Adelaide,Richmond Tigers,Mid,16,17,DNP,DNP,922,924,2,0.22,245,245,0,95,93,2
karl-amon,Karl Amon,Hawthorn,St Kilda Saints,Def,16,17,DNP,DNP,743,744,1,0.13,288,291,-3,64,64,0
