key,name,club,affl_team,pos,previous_round,current_round,played,score,prev_value,cur_value,value_change,value_change_pct,prev_rank,cur_rank,rank_change,prev_pos_rank,cur_pos_rank,pos_rank_change
eric-hipwood,Eric Hipwood,Brisbane,Brisbane Lions,Key Fwd,17,18,PLAYED,48.0,71,61,-10,-14.08,707,709,-2,92,92,0
errol-gulden,Errol Gulden,Sydney,Carlton Blues,Mid,17,18,PLAYED,109.0,5124,5223,99,1.93,15,13,2,10,9,1
esava-ratugolea,Esava Ratugolea,Port Adelaide,Adelaide Crows,Key Def,17,18,DNP,DNP,123,124,1,0.81,646,640,6,72,70,2
ethan-read,Ethan Read,Gold Coast,St Kilda Saints,Key Fwd,17,18,PLAYED,26.0,1182,1035,-147,-12.44,199,224,-25,23,28,-5
ewan-mackinlay,Ewan Mackinlay,Port Adelaide,Richmond Tigers,Fwd,17,18,DNP,DNP,45,46,1,2.22,738,737,1,160,161,-1
finlay-macrae,Finlay Macrae,West Coast,Geelong Cats,Mid,17,18,DNP,DNP,109,109,0,0.0,664,660,4,173,173,0
finn-callaghan,Finn Callaghan,GWS,Melbourne Demons,Mid,17,18,PLAYED,86.0,5547,5344,-203,-3.66,10,12,-2,7,8,-1
finn-maginness,Finn Maginness,Hawthorn,Free agents,Fwd,17,18,DNP,DNP,35,35,0,0.0,752,753,-1,165,166,-1
finn-o-sullivan,Finn O'Sullivan,North Melbourne,Collingwood Magpies,Mid,17,18,PLAYED,75.0,3327,3421,94,2.83,49,48,1,30,29,1
finnbar-maley,Finnbar Maley,Adelaide,Geelong Cats,Key Fwd,17,18,DNP,DNP,259,259,0,0.0,539,540,-1,72,72,0
finnegan-davis,Finnegan Davis,GWS,Carlton Blues,Def,17,18,DNP,DNP,464,464,0,0.0,405,405,0,85,85,0
flynn-perez,Flynn Perez,Hawthorn,Brisbane Lions,Def,17,18,DNP,DNP,15,15,0,0.0,785,785,0,171,171,0
flynn-riley,Flynn Riley,Carlton,Adelaide Crows,Ruck,17,18,PLAYED,80.0,620,673,53,8.55,329,311,18,31,27,4
flynn-young,Flynn Young,Carlton,Free agents,Fwd,17,18,DNP,DNP,12,12,0,0.0,788,789,-1,179,180,-1
francis-evans,Francis Evans,Carlton,St Kilda Saints,Fwd,17,18,PLAYED,81.0,214,252,38,17.76,578,547,31,100,95,5
fred-rodriguez,Fred Rodriguez,West Coast,Carlton Blues,Mid,17,18,DNP,DNP,493,495,2,0.41,384,382,2,133,134,-1
george-hewett,George Hewett,Carlton,Port Adelaide Power,Mid,17,18,DNP,DNP,2052,2068,16,0.78,111,115,-4,54,55,-1
george-stevens,George Stevens,Geelong,St Kilda Saints,Mid,17,18,DNP,DNP,447,448,1,0.22,412,412,0,137,137,0
george-wardlaw,George Wardlaw,North Melbourne,Richmond Tigers,Mid,17,18,DNP,DNP,3093,3113,20,0.65,55,54,1,33,32,1
griffin-logue,Griffin Logue,North Melbourne,Richmond Tigers,Key Def,17,18,DNP,DNP,131,131,0,0.0,639,635,4,70,69,1
gryan-miers,Gryan Miers,Geelong,Brisbane Lions,Fwd,17,18,DNP,DNP,1899,1917,18,0.95,125,128,-3,15,15,0
hamish-davis,Hamish Davis,West Coast,Collingwood Magpies,Mid,17,18,PLAYED,42.0,930,923,-7,-0.75,243,243,0,92,93,-1
harley-barker,Harley Barker,Geelong,Fremantle Dockers,Mid,17,18,DNP,DNP,753,753,0,0.0,289,287,2,108,106,2
harley-reid,Harley Reid,West Coast,Melbourne Demons,Mid,17,18,PLAYED,131.0,3480,3542,62,1.78,45,45,0,27,26,1
harris-andrews,Harris Andrews,Brisbane,Collingwood Magpies,Key Def,17,18,PLAYED,102.0,1644,1774,130,7.91,152,141,11,12,10,2
harrison-coe,Harrison Coe,Collingwood,Port Adelaide Power,Ruck,17,18,DNP,DNP,253,254,1,0.4,547,543,4,51,51,0
harrison-himmelberg,Harrison Himmelberg,GWS,Sydney Swans,Def,17,18,PLAYED,129.0,472,563,91,19.28,402,357,45,82,76,6
harrison-jones,Harrison Jones,Essendon,Free agents,Key Fwd,17,18,PLAYED,55.0,237,209,-28,-11.81,560,584,-24,77,81,-4
harrison-oliver,Harrison Oliver,GWS,Hawthorn Hawks,Def,17,18,PLAYED,49.0,653,663,10,1.53,312,313,-1,69,65,4
harrison-petty,Harrison Petty,Melbourne,Geelong Cats,Key Def,17,18,DNP,DNP,149,150,1,0.67,623,621,2,68,68,0
harrison-ramm,Harrison Ramm,Port Adelaide,Adelaide Crows,Key Def,17,18,DNP,DNP,325,326,1,0.31,478,480,-2,45,46,-1
harry-armstrong,Harry Armstrong,Richmond,Hawthorn Hawks,Key Fwd,17,18,DNP,DNP,874,878,4,0.46,254,253,1,34,33,1
harry-barnett,Harry Barnett,West Coast,Free agents,Ruck,17,18,DNP,DNP,625,625,0,0.0,324,324,0,28,29,-1
harry-charleson,Harry Charleson,Carlton,North Melbourne Kangaroos,Def,17,18,DNP,DNP,269,270,1,0.37,534,534,0,115,115,0
harry-cunningham,Harry Cunningham,Sydney,Free agents,Def,17,18,PLAYED,51.0,1,1,0,0.0,802,803,-1,177,177,0
harry-dean,Harry Dean,Carlton,Hawthorn Hawks,Key Def,17,18,PLAYED,53.0,2414,2340,-74,-3.07,81,88,-7,5,5,0
harry-demattia,Harry DeMattia,Collingwood,Carlton Blues,Mid,17,18,DNP,DNP,488,488,0,0.0,389,391,-2,134,136,-2
harry-edwards,Harry Edwards,West Coast,St Kilda Saints,Key Def,17,18,DNP,DNP,175,175,0,0.0,601,607,-6,64,65,-1
harry-kyle,Harry Kyle,Sydney,Fremantle Dockers,Def,17,18,PLAYED,55.0,975,1022,47,4.82,233,226,7,48,48,0
harry-mckay,Harry McKay,Carlton,St Kilda Saints,Key Fwd,17,18,PLAYED,58.0,1915,1811,-104,-5.43,124,135,-11,9,13,-4
harry-morrison,Harry Morrison,Hawthorn,St Kilda Saints,Mid,17,18,PLAYED,56.0,56,38,-18,-32.14,713,745,-32,183,188,-5
harry-o-farrell,Harry O'Farrell,Carlton,Sydney Swans,Key Def,17,18,DNP,DNP,859,862,3,0.35,260,261,-1,20,22,-2
harry-perryman,Harry Perryman,Collingwood,Brisbane Lions,Def,17,18,PLAYED,78.0,135,121,-14,-10.37,634,647,-13,133,136,-3
harry-rowston,Harry Rowston,GWS,Carlton Blues,Mid,17,18,PLAYED,64.0,597,618,21,3.52,340,336,4,120,117,3
harry-schoenberg,Harry Schoenberg,Adelaide,Adelaide Crows,Mid,17,18,DNP,DNP,56,56,0,0.0,714,713,1,184,184,0
harry-sharp,Harry Sharp,Brisbane,Brisbane Lions,Fwd,17,18,PLAYED,45.0,173,91,-82,-47.4,605,680,-75,112,138,-26
harry-sheezel,Harry Sheezel,North Melbourne,Carlton Blues,Mid,17,18,PLAYED,107.0,9528,9458,-70,-0.73,1,1,0,1,1,0
harvey-gallagher,Harvey Gallagher,Western Bulldogs,Richmond Tigers,Def,17,18,DNP,DNP,135,135,0,0.0,635,633,2,134,134,0
harvey-harrison,Harvey Harrison,Collingwood,West Coast Eagles,Fwd,17,18,DNP,DNP,60,60,0,0.0,712,710,2,153,151,2
harvey-johnston,Harvey Johnston,West Coast,Melbourne Demons,Def,17,18,DNP,DNP,281,282,1,0.36,519,518,1,106,106,0
harvey-langford,Harvey Langford,Melbourne,Fremantle Dockers,Mid,17,18,PLAYED,70.0,2357,2410,53,2.25,84,81,3,46,47,-1
harvey-thomas,Harvey Thomas,GWS,Brisbane Lions,Fwd,17,18,PLAYED,51.0,2474,2199,-275,-11.12,79,101,-22,8,13,-5
hayden-mclean,Hayden McLean,Sydney,Richmond Tigers,Key Fwd,17,18,PLAYED,43.0,846,670,-176,-20.8,264,312,-48,36,45,-9
hayden-young,Hayden Young,Fremantle,Essendon Bombers,Mid,17,18,DNP,DNP,2033,2047,14,0.69,114,117,-3,56,57,-1
heath-chapman,Heath Chapman,Fremantle,Sydney Swans,Def,17,18,PLAYED,41.0,620,579,-41,-6.61,330,352,-22,73,73,0
henry-hustwaite,Henry Hustwaite,Hawthorn,Richmond Tigers,Mid,17,18,DNP,DNP,341,342,1,0.29,469,468,1,149,147,2
henry-smith,Henry Smith,Brisbane,Hawthorn Hawks,Key Fwd,17,18,DNP,DNP,157,157,0,0.0,616,618,-2,84,84,0
hudson-o-keeffe,Hudson O'Keeffe,Carlton,Western Bulldogs,Key Fwd,17,18,DNP,DNP,377,379,2,0.53,444,446,-2,61,62,-1
hugh-bond,Hugh Bond,Adelaide,Fremantle Dockers,Def,17,18,DNP,DNP,221,222,1,0.45,571,570,1,123,122,1
hugh-boxshall,Hugh Boxshall,St Kilda,Melbourne Demons,Mid,17,18,DNP,DNP,903,906,3,0.33,249,247,2,95,95,0
hugh-davies,Hugh Davies,Fremantle,Hawthorn Hawks,Key Def,17,18,DNP,DNP,305,305,0,0.0,498,496,2,47,48,-1
hugh-mccluggage,Hugh McCluggage,Brisbane,Western Bulldogs,Mid,17,18,PLAYED,78.0,1898,1785,-113,-5.95,126,136,-10,61,62,-1
hugo-garcia,Hugo Garcia,St Kilda,West Coast Eagles,Mid,17,18,PLAYED,113.0,2893,2948,55,1.9,61,59,2,36,35,1
hugo-hall-kahan,Hugo Hall-Kahan,Adelaide,Collingwood Magpies,Def,17,18,DNP,DNP,292,293,1,0.34,509,509,0,104,104,0
hugo-mikunda,Hugo Mikunda,North Melbourne,Richmond Tigers,Fwd,17,18,DNP,DNP,392,392,0,0.0,437,438,-1,61,64,-3
hugo-ralphsmith,Hugo Ralphsmith,Richmond,Port Adelaide Power,Mid,17,18,PLAYED,61.0,81,73,-8,-9.88,695,703,-8,181,182,-1
hunter-clark,Hunter Clark,St Kilda,Hawthorn Hawks,Def,17,18,DNP,DNP,55,55,0,0.0,719,717,2,154,154,0
hunter-holmes,Hunter Holmes,Geelong,Fremantle Dockers,Mid,17,18,DNP,DNP,732,732,0,0.0,296,294,2,110,110,0
hussien-el-achkar,Hussien El Achkar,Essendon,Western Bulldogs,Fwd,17,18,DNP,DNP,402,404,2,0.5,430,431,-1,60,62,-2
iliro-smit,Iliro Smit,Collingwood,Carlton Blues,Ruck,17,18,DNP,DNP,307,309,2,0.65,496,493,3,49,49,0
indy-cotton,Indy Cotton,Adelaide,Hawthorn Hawks,Def,17,18,DNP,DNP,277,277,0,0.0,527,527,0,111,111,0
isaac-cumming,Isaac Cumming,Adelaide,North Melbourne Kangaroos,Def,17,18,DNP,DNP,51,51,0,0.0,730,726,4,157,157,0
isaac-heeney,Isaac Heeney,Sydney,West Coast Eagles,Mid,17,18,PLAYED,80.0,4147,3922,-225,-5.43,25,31,-6,16,19,-3
isaac-kako,Isaac Kako,Essendon,Western Bulldogs,Fwd,17,18,PLAYED,47.0,1091,1087,-4,-0.37,215,217,-2,26,26,0
isaac-keeler,Isaac Keeler,St Kilda,Hawthorn Hawks,Key Fwd,17,18,DNP,DNP,425,426,1,0.24,419,419,0,55,55,0
isaac-quaynor,Isaac Quaynor,Collingwood,Brisbane Lions,Def,17,18,DNP,DNP,573,575,2,0.35,349,354,-5,75,74,1
isaiah-dudley,Isaiah Dudley,Fremantle,Carlton Blues,Fwd,17,18,PLAYED,45.0,78,84,6,7.69,699,688,11,148,143,5
izak-rankine,Izak Rankine,Adelaide,Geelong Cats,Fwd,17,18,PLAYED,149.0,2514,2850,336,13.37,75,64,11,7,5,2
jack-bowes,Jack Bowes,Geelong,Brisbane Lions,Mid,17,18,PLAYED,44.0,107,107,0,0.0,665,664,1,174,175,-1
jack-buckley,Jack Buckley,GWS,Collingwood Magpies,Key Def,17,18,DNP,DNP,735,738,3,0.41,295,290,5,24,25,-1
jack-buller,Jack Buller,Collingwood,Fremantle Dockers,Key Fwd,17,18,PLAYED,15.0,70,67,-3,-4.29,708,708,0,93,91,2
jack-carroll,Jack Carroll,St Kilda,Adelaide Crows,Mid,17,18,DNP,DNP,95,95,0,0.0,673,676,-3,177,178,-1
jack-crisp,Jack Crisp,Collingwood,North Melbourne Kangaroos,Mid,17,18,PLAYED,80.0,628,609,-19,-3.03,321,341,-20,115,120,-5
jack-dalton,Jack Dalton,Hawthorn,Fremantle Dockers,Fwd,17,18,DNP,DNP,635,637,2,0.31,320,321,-1,37,38,-1
jack-darling,Jack Darling,North Melbourne,North Melbourne Kangaroos,Key Fwd,17,18,PLAYED,63.0,238,229,-9,-3.78,559,562,-3,76,76,0
jack-ginnivan,Jack Ginnivan,Collingwood,North Melbourne Kangaroos,Fwd,17,18,PLAYED,118.0,2067,2300,233,11.27,107,91,16,13,10,3
jack-graham,Jack Graham,West Coast,Port Adelaide Power,Mid,17,18,PLAYED,86.0,475,495,20,4.21,400,383,17,135,135,0
jack-gunston,Jack Gunston,Hawthorn,St Kilda Saints,Key Fwd,17,18,PLAYED,92.0,999,1095,96,9.61,227,215,12,30,24,6
jack-henderson,Jack Henderson,Melbourne,Free agents,Fwd,17,18,DNP,DNP,4,4,0,0.0,799,799,0,181,181,0
jack-henry,Jack Henry,Geelong,Geelong Cats,Key Def,17,18,DNP,DNP,184,184,0,0.0,598,601,-3,63,63,0
jack-higgins,Jack Higgins,St Kilda,Geelong Cats,Fwd,17,18,PLAYED,50.0,144,109,-35,-24.31,626,661,-35,122,132,-10
jack-hutchinson,Jack Hutchinson,West Coast,Melbourne Demons,Mid,17,18,PLAYED,42.0,53,50,-3,-5.66,723,727,-4,187,187,0
jack-ison,Jack Ison,Carlton,Fremantle Dockers,Fwd,17,18,PLAYED,61.0,546,586,40,7.33,363,348,15,45,44,1
jack-lukosius,Jack Lukosius,Port Adelaide,Essendon Bombers,Key Fwd,17,18,PLAYED,32.0,1287,961,-326,-25.33,190,233,-43,22,31,-9
jack-martin,Jack Martin,Geelong,Brisbane Lions,Fwd,17,18,PLAYED,25.0,96,96,0,0.0,671,674,-3,137,136,1
jack-ough,Jack Ough,GWS,Western Bulldogs,Mid,17,18,PLAYED,57.0,543,601,58,10.68,364,343,21,126,121,5
jack-payne,Jack Payne,Brisbane,Brisbane Lions,Key Def,17,18,DNP,DNP,219,219,0,0.0,574,573,1,59,59,0
jack-ross,Jack Ross,Richmond,Collingwood Magpies,Mid,17,18,DNP,DNP,2214,2230,16,0.72,93,97,-4,50,50,0
jack-scrimshaw,Jack Scrimshaw,Hawthorn,Essendon Bombers,Def,17,18,DNP,DNP,175,175,0,0.0,602,608,-6,127,130,-3
jack-silvagni,Jack Silvagni,St Kilda,Collingwood Magpies,Key Def,17,18,PLAYED,96.0,775,781,6,0.77,281,280,1,21,24,-3
jack-sinclair,Jack Sinclair,St Kilda,Port Adelaide Power,Def,17,18,DNP,DNP,3291,3304,13,0.4,50,51,-1,8,9,-1
jack-steele,Jack Steele,Melbourne,Port Adelaide Power,Mid,17,18,PLAYED,123.0,1587,1727,140,8.82,155,145,10,67,64,3
jack-viney,Jack Viney,Melbourne,North Melbourne Kangaroos,Mid,17,18,DNP,DNP,426,429,3,0.7,418,417,1,139,139,0
jack-watkins,Jack Watkins,Port Adelaide,Adelaide Crows,Mid,17,18,DNP,DNP,2,2,0,0.0,800,800,0,194,194,0
jack-whitlock,Jack Whitlock,Port Adelaide,Fremantle Dockers,Key Fwd,17,18,PLAYED,23.0,1298,1331,33,2.54,188,187,1,21,22,-1
jack-williams,Jack Williams,West Coast,Melbourne Demons,Key Fwd,17,18,PLAYED,45.0,557,558,1,0.18,359,360,-1,47,48,-1
jackson-archer,Jackson Archer,North Melbourne,Free agents,Def,17,18,DNP,DNP,75,75,0,0.0,702,701,1,150,151,-1
jackson-macrae,Jackson Macrae,St Kilda,St Kilda Saints,Mid,17,18,DNP,DNP,142,143,1,0.7,630,628,2,168,169,-1
jackson-mead,Jackson Mead,Port Adelaide,North Melbourne Kangaroos,Fwd,17,18,PLAYED,36.0,38,38,0,0.0,747,746,1,163,163,0
jacob-farrow,Jacob Farrow,Essendon,Fremantle Dockers,Def,17,18,PLAYED,60.0,2486,2464,-22,-0.88,78,77,1,11,11,0
jacob-hopper,Jacob Hopper,Richmond,Sydney Swans,Mid,17,18,DNP,DNP,124,124,0,0.0,643,641,2,170,170,0
jacob-konstanty,Jacob Konstanty,North Melbourne,Collingwood Magpies,Fwd,17,18,DNP,DNP,206,207,1,0.49,584,587,-3,103,105,-2
jacob-molier,Jacob Molier,Geelong,St Kilda Saints,Ruck,17,18,DNP,DNP,494,494,0,0.0,383,386,-3,36,36,0
jacob-moss,Jacob Moss,Port Adelaide,Fremantle Dockers,Key Fwd,17,18,DNP,DNP,278,279,1,0.36,523,523,0,71,71,0
jacob-newton,Jacob Newton,West Coast,Melbourne Demons,Fwd,17,18,DNP,DNP,148,149,1,0.68,625,622,3,121,117,4
jacob-van-rooyen,Jacob Van Rooyen,Melbourne,Essendon Bombers,Key Fwd,17,18,PLAYED,138.0,1427,1941,514,36.02,172,125,47,18,9,9
jacob-wehr,Jacob Wehr,Port Adelaide,Geelong Cats,Def,17,18,PLAYED,34.0,21,21,0,0.0,778,780,-2,169,169,0
jacob-weitering,Jacob Weitering,Carlton,St Kilda Saints,Key Def,17,18,DNP,DNP,1235,1240,5,0.4,195,196,-1,16,16,0
jade-gresham,Jade Gresham,Essendon,Geelong Cats,Fwd,17,18,DNP,DNP,50,50,0,0.0,731,728,3,159,158,1
jaeger-o-meara,Jaeger O'Meara,Fremantle,Brisbane Lions,Mid,17,18,PLAYED,42.0,194,194,0,0.0,592,596,-4,164,166,-2
jagga-smith,Jagga Smith,Carlton,Fremantle Dockers,Mid,17,18,PLAYED,90.0,4048,4108,60,1.48,27,26,1,18,17,1
jai-culley,Jai Culley,Melbourne,Western Bulldogs,Mid,17,18,DNP,DNP,78,78,0,0.0,700,696,4,182,181,1
jai-murray,Jai Murray,Gold Coast,Fremantle Dockers,Mid,17,18,PLAYED,47.0,1193,1207,14,1.17,198,199,-1,80,80,0
jai-newcombe,Jai Newcombe,Hawthorn,West Coast Eagles,Mid,17,18,PLAYED,105.0,4375,4436,61,1.39,20,19,1,13,13,0
jai-saxena,Jai Saxena,Collingwood,West Coast Eagles,Fwd,17,18,DNP,DNP,228,229,1,0.44,564,563,1,96,98,-2
jai-serong,Jai Serong,Sydney,North Melbourne Kangaroos,Def,17,18,PLAYED,55.0,116,116,0,0.0,660,654,6,140,139,1
jaime-uhr-henry,Jaime Uhr-Henry,Hawthorn,Free agents,Ruck,17,18,DNP,DNP,480,480,0,0.0,396,398,-2,40,40,0
jake-bowey,Jake Bowey,Melbourne,West Coast Eagles,Def,17,18,PLAYED,133.0,3280,3694,414,12.62,51,40,11,9,7,2
jake-kolodjashnij,Jake Kolodjashnij,Geelong,Port Adelaide Power,Key Def,17,18,PLAYED,28.0,37,37,0,0.0,748,748,0,85,85,0
jake-lever,Jake Lever,Melbourne,Collingwood Magpies,Key Def,17,18,PLAYED,126.0,541,700,159,29.39,366,304,62,34,26,8
jake-lloyd,Jake Lloyd,Sydney,Geelong Cats,Def,17,18,PLAYED,69.0,119,119,0,0.0,654,649,5,138,137,1
jake-melksham,Jake Melksham,Melbourne,Free agents,Key Fwd,17,18,PLAYED,81.0,49,49,0,0.0,733,731,2,95,94,1
jake-riccardi,Jake Riccardi,GWS,Port Adelaide Power,Key Fwd,17,18,DNP,DNP,402,403,1,0.25,431,432,-1,57,58,-1
jake-rogers,Jake Rogers,Gold Coast,Melbourne Demons,Fwd,17,18,DNP,DNP,612,615,3,0.49,338,337,1,39,41,-2
jake-soligo,Jake Soligo,Adelaide,Carlton Blues,Mid,17,18,PLAYED,72.0,2130,2122,-8,-0.38,102,109,-7,51,53,-2
jake-stringer,Jake Stringer,GWS,Brisbane Lions,Fwd,17,18,PLAYED,48.0,150,122,-28,-18.67,621,644,-23,118,128,-10
jake-waterman,Jake Waterman,West Coast,West Coast Eagles,Key Fwd,17,18,PLAYED,62.0,1610,1574,-36,-2.24,154,157,-3,15,17,-2
jakob-ryan,Jakob Ryan,Collingwood,West Coast Eagles,Def,17,18,DNP,DNP,280,280,0,0.0,521,521,0,107,107,0
jamarra-ugle-hagan,Jamarra Ugle-Hagan,Gold Coast,Brisbane Lions,Key Fwd,17,18,DNP,DNP,419,421,2,0.48,421,421,0,56,56,0
james-barrat,James Barrat,St Kilda,North Melbourne Kangaroos,Key Def,17,18,DNP,DNP,423,423,0,0.0,420,420,0,38,37,1
james-blanck,James Blanck,Hawthorn,Free agents,Key Def,17,18,DNP,DNP,33,34,1,3.03,758,756,2,87,87,0
james-borlase,James Borlase,Adelaide,Fremantle Dockers,Key Def,17,18,PLAYED,50.0,716,624,-92,-12.85,300,325,-25,25,28,-3
james-jordon,James Jordon,Sydney,Adelaide Crows,Mid,17,18,PLAYED,74.0,237,248,11,4.64,561,550,11,161,158,3
james-leake,James Leake,GWS,Hawthorn Hawks,Def,17,18,DNP,DNP,344,345,1,0.29,466,464,2,100,100,0
james-o-donnell,James O'Donnell,Western Bulldogs,Richmond Tigers,Key Def,17,18,PLAYED,74.0,595,577,-18,-3.03,341,353,-12,30,31,-1
james-peatling,James Peatling,Adelaide,Collingwood Magpies,Mid,17,18,PLAYED,116.0,1364,1390,26,1.91,184,180,4,74,73,1
james-rowbottom,James Rowbottom,Sydney,Sydney Swans,Mid,17,18,PLAYED,82.0,883,914,31,3.51,252,246,6,97,94,3
james-sicily,James Sicily,Hawthorn,Geelong Cats,Def,17,18,PLAYED,79.0,1859,1740,-119,-6.4,130,144,-14,25,29,-4
james-trezise,James Trezise,Richmond,Western Bulldogs,Def,17,18,PLAYED,87.0,163,165,2,1.23,613,613,0,131,132,-1
james-tunstill,James Tunstill,Brisbane,Free agents,Mid,17,18,DNP,DNP,96,96,0,0.0,672,675,-3,176,177,-1
james-worpel,James Worpel,Geelong,Port Adelaide Power,Mid,17,18,DNP,DNP,517,520,3,0.58,373,375,-2,129,130,-1
jamie-cripps,Jamie Cripps,West Coast,Free agents,Fwd,17,18,DNP,DNP,34,34,0,0.0,755,757,-2,166,167,-1
jamie-elliott,Jamie Elliott,Collingwood,Brisbane Lions,Fwd,17,18,DNP,DNP,32,32,0,0.0,761,760,1,169,170,-1
jaren-carr,Jaren Carr,Fremantle,Port Adelaide Power,Fwd,17,18,DNP,DNP,245,245,0,0.0,553,552,1,95,96,-1
jarman-impey,Jarman Impey,Hawthorn,Collingwood Magpies,Def,17,18,PLAYED,74.0,687,645,-42,-6.11,305,318,-13,65,67,-2
jarrod-berry,Jarrod Berry,Brisbane,Sydney Swans,Mid,17,18,PLAYED,60.0,406,343,-63,-15.52,429,467,-38,143,146,-3
jarrod-witts,Jarrod Witts,Gold Coast,Port Adelaide Power,Ruck,17,18,DNP,DNP,214,216,2,0.93,579,574,5,52,52,0
jase-burgoyne,Jase Burgoyne,Port Adelaide,Essendon Bombers,Def,17,18,PLAYED,92.0,2126,2213,87,4.09,104,99,5,20,19,1
jason-horne-francis,Jason Horne-Francis,Port Adelaide,Geelong Cats,Mid,17,18,PLAYED,91.0,5000,4905,-95,-1.9,16,16,0,11,11,0
jaspa-fletcher,Jaspa Fletcher,Brisbane,Adelaide Crows,Def,17,18,PLAYED,94.0,2185,2396,211,9.66,96,83,13,17,12,5
jasper-alger,Jasper Alger,Richmond,Carlton Blues,Fwd,17,18,PLAYED,56.0,292,315,23,7.88,510,488,22,84,77,7
jaxon-artemis,Jaxon Artemis,Essendon,Hawthorn Hawks,Def,17,18,DNP,DNP,379,381,2,0.53,443,444,-1,93,94,-1
jaxon-prior,Jaxon Prior,Brisbane,Fremantle Dockers,Def,17,18,PLAYED,47.0,373,357,-16,-4.29,448,460,-12,95,98,-3
jay-polkinghorne,Jay Polkinghorne,Geelong,Fremantle Dockers,Fwd,17,18,DNP,DNP,261,261,0,0.0,537,537,0,92,92,0
jayden-laverde,Jayden Laverde,Essendon,West Coast Eagles,Key Def,17,18,PLAYED,61.0,447,410,-37,-8.28,413,428,-15,37,39,-2
jayden-nguyen,Jayden Nguyen,GWS,Free agents,Def,17,18,DNP,DNP,470,472,2,0.43,403,403,0,83,84,-1
jayden-short,Jayden Short,Richmond,Port Adelaide Power,Def,17,18,DNP,DNP,1356,1362,6,0.44,185,184,1,38,38,0
jed-adams,Jed Adams,Melbourne,Melbourne Demons,Key Def,17,18,DNP,DNP,273,273,0,0.0,530,531,-1,51,52,-1
jed-bews,Jed Bews,Geelong,Free agents,Def,17,18,DNP,DNP,26,26,0,0.0,770,771,-1,166,166,0
jed-walter,Jed Walter,Gold Coast,Melbourne Demons,Key Fwd,17,18,PLAYED,56.0,1371,1414,43,3.14,182,175,7,20,20,0
jedd-busslinger,Jedd Busslinger,Western Bulldogs,Essendon Bombers,Key Def,17,18,PLAYED,69.0,741,895,154,20.78,293,249,44,23,21,2
jeremy-cameron,Jeremy Cameron,Geelong,North Melbourne Kangaroos,Key Fwd,17,18,PLAYED,66.0,1025,990,-35,-3.41,223,229,-6,29,29,0
jeremy-howe,Jeremy Howe,Collingwood,Port Adelaide Power,Def,17,18,PLAYED,101.0,318,358,40,12.58,486,459,27,102,97,5
jeremy-sharp,Jeremy Sharp,Fremantle,Collingwood Magpies,Mid,17,18,DNP,DNP,117,117,0,0.0,657,653,4,171,171,0
jesse-dattoli,Jesse Dattoli,Sydney,Collingwood Magpies,Fwd,17,18,DNP,DNP,483,483,0,0.0,393,396,-3,54,53,1
jesse-hogan,Jesse Hogan,GWS,Port Adelaide Power,Key Fwd,17,18,DNP,DNP,326,328,2,0.61,477,478,-1,66,66,0
jesse-mellor,Jesse Mellor,Geelong,Geelong Cats,Mid,17,18,DNP,DNP,304,305,1,0.33,499,497,2,154,151,3
jesse-motlop,Jesse Motlop,Carlton,Adelaide Crows,Fwd,17,18,DNP,DNP,143,144,1,0.7,627,626,1,123,120,3
jevan-phillipou,Jevan Phillipou,Sydney,Fremantle Dockers,Fwd,17,18,DNP,DNP,526,526,0,0.0,370,372,-2,47,47,0
jhye-clark,Jhye Clark,Geelong,Geelong Cats,Mid,17,18,DNP,DNP,611,613,2,0.33,339,339,0,119,119,0
jobe-shanahan,Jobe Shanahan,West Coast,Western Bulldogs,Key Fwd,17,18,PLAYED,59.0,1701,1826,125,7.35,142,132,10,13,10,3
joe-berry,Joe Berry,Port Adelaide,Adelaide Crows,Fwd,17,18,PLAYED,35.0,1044,1031,-13,-1.25,219,225,-6,27,27,0
joe-pike,Joe Pike,Geelong,North Melbourne Kangaroos,Ruck,17,18,DNP,DNP,480,480,0,0.0,397,399,-2,41,41,0
joe-richards,Joe Richards,Port Adelaide,Adelaide Crows,Fwd,17,18,PLAYED,49.0,1013,883,-130,-12.83,226,251,-25,28,29,-1
joel-amartey,Joel Amartey,Sydney,Collingwood Magpies,Key Fwd,17,18,DNP,DNP,48,48,0,0.0,734,732,2,96,95,1
joel-cochran,Joel Cochran,Collingwood,Hawthorn Hawks,Key Def,17,18,DNP,DNP,372,372,0,0.0,449,449,0,40,40,0
joel-fitzgerald,Joel Fitzgerald,Melbourne,Sydney Swans,Mid,17,18,PLAYED,106.0,133,212,79,59.4,637,582,55,169,163,6
joel-freijah,Joel Freijah,Western Bulldogs,Western Bulldogs,Mid,17,18,PLAYED,48.0,2807,2678,-129,-4.6,64,68,-4,39,40,-1
joel-hamling,Joel Hamling,Sydney,Free agents,Key Def,17,18,PLAYED,11.0,36,36,0,0.0,750,751,-1,86,86,0
joel-jeffrey,Joel Jeffrey,Gold Coast,North Melbourne Kangaroos,Def,17,18,PLAYED,71.0,1968,1997,29,1.47,118,120,-2,24,24,0
john-noble,John Noble,Gold Coast,Sydney Swans,Def,17,18,PLAYED,78.0,2439,2381,-58,-2.38,80,85,-5,12,13,-1
jonty-faull,Jonty Faull,Richmond,Carlton Blues,Key Fwd,17,18,DNP,DNP,1087,1092,5,0.46,216,216,0,26,25,1
